,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,118.0,126.0,135.0,145.0,146.0,126.0,120.0,110.0,116.64407,105.35593,123.25,105.0,9.0,7.0,9.0,8.0,7.0,9.0,7.0,12.0,9.0,7.0,7.0,8.0,6.0,303.0,279.0,281.0,236.0,196.0,209.0,221.0,281.0,276.0,331.01695,298.98305,352.75556,290.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,127.0,118.0,126.0,135.0,145.0,146.0,126.0,120.0,110.0,116.64407,105.35593,98.0,6.0,9.0,7.0,9.0,8.0,7.0,9.0,7.0,12.0,9.0,7.0,7.0,7.0,290.0,303.0,279.0,281.0,236.0,196.0,209.0,221.0,281.0,276.0,331.01695,298.98305,261.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,105.0,127.0,118.0,126.0,135.0,145.0,146.0,126.0,120.0,110.0,116.64407,95.0,7.0,6.0,9.0,7.0,9.0,8.0,7.0,9.0,7.0,12.0,9.0,7.0,8.0,261.0,290.0,303.0,279.0,281.0,236.0,196.0,209.0,221.0,281.0,276.0,331.01695,312.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,98.0,105.0,127.0,118.0,126.0,135.0,145.0,146.0,126.0,120.0,110.0,104.0,8.0,7.0,6.0,9.0,7.0,9.0,8.0,7.0,9.0,7.0,12.0,9.0,9.0,312.0,261.0,290.0,303.0,279.0,281.0,236.0,196.0,209.0,221.0,281.0,276.0,264.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,95.0,98.0,105.0,127.0,118.0,126.0,135.0,145.0,146.0,126.0,120.0,114.0,9.0,8.0,7.0,6.0,9.0,7.0,9.0,8.0,7.0,9.0,7.0,12.0,9.0,264.0,312.0,261.0,290.0,303.0,279.0,281.0,236.0,196.0,209.0,221.0,281.0,255.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,104.0,95.0,98.0,105.0,127.0,118.0,126.0,135.0,145.0,146.0,126.0,115.0,9.0,9.0,8.0,7.0,6.0,9.0,7.0,9.0,8.0,7.0,9.0,7.0,8.0,255.0,264.0,312.0,261.0,290.0,303.0,279.0,281.0,236.0,196.0,209.0,221.0,212.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,114.0,104.0,95.0,98.0,105.0,127.0,118.0,126.0,135.0,145.0,146.0,142.0,8.0,9.0,9.0,8.0,7.0,6.0,9.0,7.0,9.0,8.0,7.0,9.0,10.0,212.0,255.0,264.0,312.0,261.0,290.0,303.0,279.0,281.0,236.0,196.0,209.0,264.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,115.0,114.0,104.0,95.0,98.0,105.0,127.0,118.0,126.0,135.0,145.0,136.0,10.0,8.0,9.0,9.0,8.0,7.0,6.0,9.0,7.0,9.0,8.0,7.0,10.0,264.0,212.0,255.0,264.0,312.0,261.0,290.0,303.0,279.0,281.0,236.0,196.0,459.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,142.0,115.0,114.0,104.0,95.0,98.0,105.0,127.0,118.0,126.0,135.0,132.29309999999998,10.0,10.0,8.0,9.0,9.0,8.0,7.0,6.0,9.0,7.0,9.0,8.0,12.0,459.0,264.0,212.0,255.0,264.0,312.0,261.0,290.0,303.0,279.0,281.0,236.0,295.39656
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.29309999999998,136.0,142.0,115.0,114.0,104.0,95.0,98.0,105.0,127.0,118.0,126.0,142.70690000000002,12.0,10.0,10.0,8.0,9.0,9.0,8.0,7.0,6.0,9.0,7.0,9.0,10.0,295.39656,459.0,264.0,212.0,255.0,264.0,312.0,261.0,290.0,303.0,279.0,281.0,311.60344
