,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,615.0,553.0,524.0,443.0,517.0,478.0,402.0,424.0,405.0,359.0,271.0,307.0,530.0,28.03278,27.0,42.0,52.0,86.0,116.0,110.0,76.0,53.0,43.0,44.0,30.0,28.96722
1,530.0,615.0,553.0,524.0,443.0,517.0,478.0,402.0,424.0,405.0,359.0,271.0,493.0,28.96722,28.03278,27.0,42.0,52.0,86.0,116.0,110.0,76.0,53.0,43.0,44.0,29.0
2,493.0,530.0,615.0,553.0,524.0,443.0,517.0,478.0,402.0,424.0,405.0,359.0,529.0,29.0,28.96722,28.03278,27.0,42.0,52.0,86.0,116.0,110.0,76.0,53.0,43.0,42.0
3,529.0,493.0,530.0,615.0,553.0,524.0,443.0,517.0,478.0,402.0,424.0,405.0,447.0,42.0,29.0,28.96722,28.03278,27.0,42.0,52.0,86.0,116.0,110.0,76.0,53.0,58.0
4,447.0,529.0,493.0,530.0,615.0,553.0,524.0,443.0,517.0,478.0,402.0,424.0,434.0,58.0,42.0,29.0,28.96722,28.03278,27.0,42.0,52.0,86.0,116.0,110.0,76.0,75.0
5,434.0,447.0,529.0,493.0,530.0,615.0,553.0,524.0,443.0,517.0,478.0,402.0,468.0,75.0,58.0,42.0,29.0,28.96722,28.03278,27.0,42.0,52.0,86.0,116.0,110.0,136.0
6,468.0,434.0,447.0,529.0,493.0,530.0,615.0,553.0,524.0,443.0,517.0,478.0,574.0,136.0,75.0,58.0,42.0,29.0,28.96722,28.03278,27.0,42.0,52.0,86.0,116.0,132.0
7,574.0,468.0,434.0,447.0,529.0,493.0,530.0,615.0,553.0,524.0,443.0,517.0,583.0,132.0,136.0,75.0,58.0,42.0,29.0,28.96722,28.03278,27.0,42.0,52.0,86.0,117.0
8,583.0,574.0,468.0,434.0,447.0,529.0,493.0,530.0,615.0,553.0,524.0,443.0,364.63794,117.0,132.0,136.0,75.0,58.0,42.0,29.0,28.96722,28.03278,27.0,42.0,52.0,80.48276
9,364.63794,583.0,574.0,468.0,434.0,447.0,529.0,493.0,530.0,615.0,553.0,524.0,354.36206000000004,80.48276,117.0,132.0,136.0,75.0,58.0,42.0,29.0,28.96722,28.03278,27.0,42.0,85.51724
10,354.36206000000004,364.63794,583.0,574.0,468.0,434.0,447.0,529.0,493.0,530.0,615.0,553.0,126.18919,85.51724,80.48276,117.0,132.0,136.0,75.0,58.0,42.0,29.0,28.96722,28.03278,27.0,41.0
11,126.18919,354.36206000000004,364.63794,583.0,574.0,468.0,434.0,447.0,529.0,493.0,530.0,615.0,491.81081000000006,41.0,85.51724,80.48276,117.0,132.0,136.0,75.0,58.0,42.0,29.0,28.96722,28.03278,43.0
12,491.81081000000006,126.18919,354.36206000000004,364.63794,583.0,574.0,468.0,434.0,447.0,529.0,493.0,530.0,409.0,43.0,41.0,85.51724,80.48276,117.0,132.0,136.0,75.0,58.0,42.0,29.0,28.96722,31.0
13,409.0,491.81081000000006,126.18919,354.36206000000004,364.63794,583.0,574.0,468.0,434.0,447.0,529.0,493.0,381.0,31.0,43.0,41.0,85.51724,80.48276,117.0,132.0,136.0,75.0,58.0,42.0,29.0,28.0
14,381.0,409.0,491.81081000000006,126.18919,354.36206000000004,364.63794,583.0,574.0,468.0,434.0,447.0,529.0,402.0,28.0,31.0,43.0,41.0,85.51724,80.48276,117.0,132.0,136.0,75.0,58.0,42.0,41.0
15,402.0,381.0,409.0,491.81081000000006,126.18919,354.36206000000004,364.63794,583.0,574.0,468.0,434.0,447.0,395.0,41.0,28.0,31.0,43.0,41.0,85.51724,80.48276,117.0,132.0,136.0,75.0,58.0,49.0
16,395.0,402.0,381.0,409.0,491.81081000000006,126.18919,354.36206000000004,364.63794,583.0,574.0,468.0,434.0,338.0,49.0,41.0,28.0,31.0,43.0,41.0,85.51724,80.48276,117.0,132.0,136.0,75.0,88.0
17,338.0,395.0,402.0,381.0,409.0,491.81081000000006,126.18919,354.36206000000004,364.63794,583.0,574.0,468.0,98.0,88.0,49.0,41.0,28.0,31.0,43.0,41.0,85.51724,80.48276,117.0,132.0,136.0,131.0
18,98.0,338.0,395.0,402.0,381.0,409.0,491.81081000000006,126.18919,354.36206000000004,364.63794,583.0,574.0,106.0,131.0,88.0,49.0,41.0,28.0,31.0,43.0,41.0,85.51724,80.48276,117.0,132.0,122.0
19,106.0,98.0,338.0,395.0,402.0,381.0,409.0,491.81081000000006,126.18919,354.36206000000004,364.63794,583.0,127.0,122.0,131.0,88.0,49.0,41.0,28.0,31.0,43.0,41.0,85.51724,80.48276,117.0,133.0
20,127.0,106.0,98.0,338.0,395.0,402.0,381.0,409.0,491.81081000000006,126.18919,354.36206000000004,364.63794,56.0,133.0,122.0,131.0,88.0,49.0,41.0,28.0,31.0,43.0,41.0,85.51724,80.48276,85.0
21,56.0,127.0,106.0,98.0,338.0,395.0,402.0,381.0,409.0,491.81081000000006,126.18919,354.36206000000004,64.0,85.0,133.0,122.0,131.0,88.0,49.0,41.0,28.0,31.0,43.0,41.0,85.51724,66.0
22,64.0,56.0,127.0,106.0,98.0,338.0,395.0,402.0,381.0,409.0,491.81081000000006,126.18919,59.0,66.0,85.0,133.0,122.0,131.0,88.0,49.0,41.0,28.0,31.0,43.0,41.0,44.0
23,59.0,64.0,56.0,127.0,106.0,98.0,338.0,395.0,402.0,381.0,409.0,491.81081000000006,236.0,44.0,66.0,85.0,133.0,122.0,131.0,88.0,49.0,41.0,28.0,31.0,43.0,26.0
24,236.0,59.0,64.0,56.0,127.0,106.0,98.0,338.0,395.0,402.0,381.0,409.0,314.0,26.0,44.0,66.0,85.0,133.0,122.0,131.0,88.0,49.0,41.0,28.0,31.0,22.0
25,314.0,236.0,59.0,64.0,56.0,127.0,106.0,98.0,338.0,395.0,402.0,381.0,272.0,22.0,26.0,44.0,66.0,85.0,133.0,122.0,131.0,88.0,49.0,41.0,28.0,27.0
