,0,1,2,3,4,5,6,7,8,9,10,11,12
0,56.0,45.0,49.0,54.0,55.0,53.0,46.0,60.0,80.0,94.0,92.0,62.0,75.0
1,75.0,56.0,45.0,49.0,54.0,55.0,53.0,46.0,60.0,80.0,94.0,92.0,44.0
2,44.0,75.0,56.0,45.0,49.0,54.0,55.0,53.0,46.0,60.0,80.0,94.0,55.0
3,55.0,44.0,75.0,56.0,45.0,49.0,54.0,55.0,53.0,46.0,60.0,80.0,61.0
4,61.0,55.0,44.0,75.0,56.0,45.0,49.0,54.0,55.0,53.0,46.0,60.0,65.0
5,65.0,61.0,55.0,44.0,75.0,56.0,45.0,49.0,54.0,55.0,53.0,46.0,78.0
6,78.0,65.0,61.0,55.0,44.0,75.0,56.0,45.0,49.0,54.0,55.0,53.0,88.0
7,88.0,78.0,65.0,61.0,55.0,44.0,75.0,56.0,45.0,49.0,54.0,55.0,81.0
8,81.0,88.0,78.0,65.0,61.0,55.0,44.0,75.0,56.0,45.0,49.0,54.0,69.0
9,69.0,81.0,88.0,78.0,65.0,61.0,55.0,44.0,75.0,56.0,45.0,49.0,78.0
10,78.0,69.0,81.0,88.0,78.0,65.0,61.0,55.0,44.0,75.0,56.0,45.0,91.0
11,91.0,78.0,69.0,81.0,88.0,78.0,65.0,61.0,55.0,44.0,75.0,56.0,79.0
12,79.0,91.0,78.0,69.0,81.0,88.0,78.0,65.0,61.0,55.0,44.0,75.0,65.0
13,65.0,79.0,91.0,78.0,69.0,81.0,88.0,78.0,65.0,61.0,55.0,44.0,98.0
14,98.0,65.0,79.0,91.0,78.0,69.0,81.0,88.0,78.0,65.0,61.0,55.0,89.0
15,89.0,98.0,65.0,79.0,91.0,78.0,69.0,81.0,88.0,78.0,65.0,61.0,76.0
16,76.0,89.0,98.0,65.0,79.0,91.0,78.0,69.0,81.0,88.0,78.0,65.0,70.0
17,70.0,76.0,89.0,98.0,65.0,79.0,91.0,78.0,69.0,81.0,88.0,78.0,50.0
18,50.0,70.0,76.0,89.0,98.0,65.0,79.0,91.0,78.0,69.0,81.0,88.0,45.0
19,45.0,50.0,70.0,76.0,89.0,98.0,65.0,79.0,91.0,78.0,69.0,81.0,36.0
20,36.0,45.0,50.0,70.0,76.0,89.0,98.0,65.0,79.0,91.0,78.0,69.0,41.0
21,41.0,36.0,45.0,50.0,70.0,76.0,89.0,98.0,65.0,79.0,91.0,78.0,70.0
22,70.0,41.0,36.0,45.0,50.0,70.0,76.0,89.0,98.0,65.0,79.0,91.0,70.0
23,70.0,70.0,41.0,36.0,45.0,50.0,70.0,76.0,89.0,98.0,65.0,79.0,73.0
24,73.0,70.0,70.0,41.0,36.0,45.0,50.0,70.0,76.0,89.0,98.0,65.0,79.0
25,79.0,73.0,70.0,70.0,41.0,36.0,45.0,50.0,70.0,76.0,89.0,98.0,71.0
