,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,137.0,161.0,178.0,198.0,213.0,203.0,189.0,181.0,158.0,170.76272,154.23728,209.4375,152.0,290.0,205.0,222.0,227.0,274.0,324.0,255.0,225.0,206.0,243.7966,220.2034,249.0625,281.0
1,152.0,137.0,161.0,178.0,198.0,213.0,203.0,189.0,181.0,158.0,170.76272,154.23728,128.0,281.0,290.0,205.0,222.0,227.0,274.0,324.0,255.0,225.0,206.0,243.7966,220.2034,256.0
2,128.0,152.0,137.0,161.0,178.0,198.0,213.0,203.0,189.0,181.0,158.0,170.76272,142.0,256.0,281.0,290.0,205.0,222.0,227.0,274.0,324.0,255.0,225.0,206.0,243.7966,252.0
3,142.0,128.0,152.0,137.0,161.0,178.0,198.0,213.0,203.0,189.0,181.0,158.0,116.0,252.0,256.0,281.0,290.0,205.0,222.0,227.0,274.0,324.0,255.0,225.0,206.0,242.0
4,116.0,142.0,128.0,152.0,137.0,161.0,178.0,198.0,213.0,203.0,189.0,181.0,118.0,242.0,252.0,256.0,281.0,290.0,205.0,222.0,227.0,274.0,324.0,255.0,225.0,239.0
5,118.0,116.0,142.0,128.0,152.0,137.0,161.0,178.0,198.0,213.0,203.0,189.0,131.56667,239.0,242.0,252.0,256.0,281.0,290.0,205.0,222.0,227.0,274.0,324.0,255.0,246.0
6,131.56667,118.0,116.0,142.0,128.0,152.0,137.0,161.0,178.0,198.0,213.0,203.0,175.43333,246.0,239.0,242.0,252.0,256.0,281.0,290.0,205.0,222.0,227.0,274.0,324.0,344.0
7,175.43333,131.56667,118.0,116.0,142.0,128.0,152.0,137.0,161.0,178.0,198.0,213.0,213.87096,344.0,246.0,239.0,242.0,252.0,256.0,281.0,290.0,205.0,222.0,227.0,274.0,321.0
8,213.87096,175.43333,131.56667,118.0,116.0,142.0,128.0,152.0,137.0,161.0,178.0,198.0,210.38765,321.0,344.0,246.0,239.0,242.0,252.0,256.0,281.0,290.0,205.0,222.0,227.0,235.67241
9,210.38765,213.87096,175.43333,131.56667,118.0,116.0,142.0,128.0,152.0,137.0,161.0,178.0,220.74138,235.67241,321.0,344.0,246.0,239.0,242.0,252.0,256.0,281.0,290.0,205.0,222.0,245.32759
10,220.74138,210.38765,213.87096,175.43333,131.56667,118.0,116.0,142.0,128.0,152.0,137.0,161.0,185.0,245.32759,235.67241,321.0,344.0,246.0,239.0,242.0,252.0,256.0,281.0,290.0,205.0,226.0
11,185.0,220.74138,210.38765,213.87096,175.43333,131.56667,118.0,116.0,142.0,128.0,152.0,137.0,161.0,226.0,245.32759,235.67241,321.0,344.0,246.0,239.0,242.0,252.0,256.0,281.0,290.0,360.0
12,161.0,185.0,220.74138,210.38765,213.87096,175.43333,131.56667,118.0,116.0,142.0,128.0,152.0,-22.0,360.0,226.0,245.32759,235.67241,321.0,344.0,246.0,239.0,242.0,252.0,256.0,281.0,16.0
13,-22.0,161.0,185.0,220.74138,210.38765,213.87096,175.43333,131.56667,118.0,116.0,142.0,128.0,119.0,16.0,360.0,226.0,245.32759,235.67241,321.0,344.0,246.0,239.0,242.0,252.0,256.0,98.0
14,119.0,-22.0,161.0,185.0,220.74138,210.38765,213.87096,175.43333,131.56667,118.0,116.0,142.0,-272.0,98.0,16.0,360.0,226.0,245.32759,235.67241,321.0,344.0,246.0,239.0,242.0,252.0,-355.0
15,-272.0,119.0,-22.0,161.0,185.0,220.74138,210.38765,213.87096,175.43333,131.56667,118.0,116.0,-331.328,-355.0,98.0,16.0,360.0,226.0,245.32759,235.67241,321.0,344.0,246.0,239.0,242.0,-414.46
16,-331.328,-272.0,119.0,-22.0,161.0,185.0,220.74138,210.38765,213.87096,175.43333,131.56667,118.0,-517.0,-414.46,-355.0,98.0,16.0,360.0,226.0,245.32759,235.67241,321.0,344.0,246.0,239.0,-602.0
17,-517.0,-331.328,-272.0,119.0,-22.0,161.0,185.0,220.74138,210.38765,213.87096,175.43333,131.56667,-620.0,-602.0,-414.46,-355.0,98.0,16.0,360.0,226.0,245.32759,235.67241,321.0,344.0,246.0,-674.0
18,-620.0,-517.0,-331.328,-272.0,119.0,-22.0,161.0,185.0,220.74138,210.38765,213.87096,175.43333,-363.0,-674.0,-602.0,-414.46,-355.0,98.0,16.0,360.0,226.0,245.32759,235.67241,321.0,344.0,-557.0
19,-363.0,-620.0,-517.0,-331.328,-272.0,119.0,-22.0,161.0,185.0,220.74138,210.38765,213.87096,-401.0,-557.0,-674.0,-602.0,-414.46,-355.0,98.0,16.0,360.0,226.0,245.32759,235.67241,321.0,-506.0
20,-401.0,-363.0,-620.0,-517.0,-331.328,-272.0,119.0,-22.0,161.0,185.0,220.74138,210.38765,-398.2,-506.0,-557.0,-674.0,-602.0,-414.46,-355.0,98.0,16.0,360.0,226.0,245.32759,235.67241,-391.56
21,-398.2,-401.0,-363.0,-620.0,-517.0,-331.328,-272.0,119.0,-22.0,161.0,185.0,220.74138,-212.22128,-391.56,-506.0,-557.0,-674.0,-602.0,-414.46,-355.0,98.0,16.0,360.0,226.0,245.32759,-290.77968
22,-212.22128,-398.2,-401.0,-363.0,-620.0,-517.0,-331.328,-272.0,119.0,-22.0,161.0,185.0,39.964,-290.77968,-391.56,-506.0,-557.0,-674.0,-602.0,-414.46,-355.0,98.0,16.0,360.0,226.0,-66.764
23,39.964,-212.22128,-398.2,-401.0,-363.0,-620.0,-517.0,-331.328,-272.0,119.0,-22.0,161.0,153.97199999999998,-66.764,-290.77968,-391.56,-506.0,-557.0,-674.0,-602.0,-414.46,-355.0,98.0,16.0,360.0,72.372
24,153.97199999999998,39.964,-212.22128,-398.2,-401.0,-363.0,-620.0,-517.0,-331.328,-272.0,119.0,-22.0,135.384,72.372,-66.764,-290.77968,-391.56,-506.0,-557.0,-674.0,-602.0,-414.46,-355.0,98.0,16.0,66.18400000000001
25,135.384,153.97199999999998,39.964,-212.22128,-398.2,-401.0,-363.0,-620.0,-517.0,-331.328,-272.0,119.0,-9.64,66.18400000000001,72.372,-66.764,-290.77968,-391.56,-506.0,-557.0,-674.0,-602.0,-414.46,-355.0,98.0,-5.296000000000007
26,-9.64,135.384,153.97199999999998,39.964,-212.22128,-398.2,-401.0,-363.0,-620.0,-517.0,-331.328,-272.0,-226.164,-5.296000000000007,66.18400000000001,72.372,-66.764,-290.77968,-391.56,-506.0,-557.0,-674.0,-602.0,-414.46,-355.0,-253.032
27,-226.164,-9.64,135.384,153.97199999999998,39.964,-212.22128,-398.2,-401.0,-363.0,-620.0,-517.0,-331.328,-510.96,-253.032,-5.296000000000007,66.18400000000001,72.372,-66.764,-290.77968,-391.56,-506.0,-557.0,-674.0,-602.0,-414.46,-534.6800000000001
28,-510.96,-226.164,-9.64,135.384,153.97199999999998,39.964,-212.22128,-398.2,-401.0,-363.0,-620.0,-517.0,-578.76,-534.6800000000001,-253.032,-5.296000000000007,66.18400000000001,72.372,-66.764,-290.77968,-391.56,-506.0,-557.0,-674.0,-602.0,-581.688
29,-578.76,-510.96,-226.164,-9.64,135.384,153.97199999999998,39.964,-212.22128,-398.2,-401.0,-363.0,-620.0,-634.0799999999999,-581.688,-534.6800000000001,-253.032,-5.296000000000007,66.18400000000001,72.372,-66.764,-290.77968,-391.56,-506.0,-557.0,-674.0,-598.2800000000001
30,-634.0799999999999,-578.76,-510.96,-226.164,-9.64,135.384,153.97199999999998,39.964,-212.22128,-398.2,-401.0,-363.0,-636.1600000000001,-598.2800000000001,-581.688,-534.6800000000001,-253.032,-5.296000000000007,66.18400000000001,72.372,-66.764,-290.77968,-391.56,-506.0,-557.0,-654.7439999999999
31,-636.1600000000001,-634.0799999999999,-578.76,-510.96,-226.164,-9.64,135.384,153.97199999999998,39.964,-212.22128,-398.2,-401.0,-635.756,-654.7439999999999,-598.2800000000001,-581.688,-534.6800000000001,-253.032,-5.296000000000007,66.18400000000001,72.372,-66.764,-290.77968,-391.56,-506.0,-501.876
32,-635.756,-636.1600000000001,-634.0799999999999,-578.76,-510.96,-226.164,-9.64,135.384,153.97199999999998,39.964,-212.22128,-398.2,-462.708,-501.876,-654.7439999999999,-598.2800000000001,-581.688,-534.6800000000001,-253.032,-5.296000000000007,66.18400000000001,72.372,-66.764,-290.77968,-391.56,-410.304
33,-462.708,-635.756,-636.1600000000001,-634.0799999999999,-578.76,-510.96,-226.164,-9.64,135.384,153.97199999999998,39.964,-212.22128,-271.4036,-410.304,-501.876,-654.7439999999999,-598.2800000000001,-581.688,-534.6800000000001,-253.032,-5.296000000000007,66.18400000000001,72.372,-66.764,-290.77968,-272.75648
