,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,0,1,2,3,4,5,6,7,8,9,10,11,12
0,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,137.0,161.0,178.0,198.0,213.0,203.0,189.0,181.0,158.0,170.76272,154.23728,209.4375,152.0
1,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,152.0,137.0,161.0,178.0,198.0,213.0,203.0,189.0,181.0,158.0,170.76272,154.23728,128.0
2,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,128.0,152.0,137.0,161.0,178.0,198.0,213.0,203.0,189.0,181.0,158.0,170.76272,142.0
3,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,142.0,128.0,152.0,137.0,161.0,178.0,198.0,213.0,203.0,189.0,181.0,158.0,116.0
4,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,116.0,142.0,128.0,152.0,137.0,161.0,178.0,198.0,213.0,203.0,189.0,181.0,118.0
5,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,118.0,116.0,142.0,128.0,152.0,137.0,161.0,178.0,198.0,213.0,203.0,189.0,131.56667
6,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,131.56667,118.0,116.0,142.0,128.0,152.0,137.0,161.0,178.0,198.0,213.0,203.0,175.43333
7,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,175.43333,131.56667,118.0,116.0,142.0,128.0,152.0,137.0,161.0,178.0,198.0,213.0,213.87096
8,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,213.87096,175.43333,131.56667,118.0,116.0,142.0,128.0,152.0,137.0,161.0,178.0,198.0,210.38765
9,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,210.38765,213.87096,175.43333,131.56667,118.0,116.0,142.0,128.0,152.0,137.0,161.0,178.0,220.74138
10,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,220.74138,210.38765,213.87096,175.43333,131.56667,118.0,116.0,142.0,128.0,152.0,137.0,161.0,185.0
11,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,185.0,220.74138,210.38765,213.87096,175.43333,131.56667,118.0,116.0,142.0,128.0,152.0,137.0,161.0
12,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,161.0,185.0,220.74138,210.38765,213.87096,175.43333,131.56667,118.0,116.0,142.0,128.0,152.0,-22.0
13,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,-22.0,161.0,185.0,220.74138,210.38765,213.87096,175.43333,131.56667,118.0,116.0,142.0,128.0,119.0
14,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,119.0,-22.0,161.0,185.0,220.74138,210.38765,213.87096,175.43333,131.56667,118.0,116.0,142.0,-272.0
15,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,-272.0,119.0,-22.0,161.0,185.0,220.74138,210.38765,213.87096,175.43333,131.56667,118.0,116.0,-331.328
16,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,-331.328,-272.0,119.0,-22.0,161.0,185.0,220.74138,210.38765,213.87096,175.43333,131.56667,118.0,-517.0
17,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,-517.0,-331.328,-272.0,119.0,-22.0,161.0,185.0,220.74138,210.38765,213.87096,175.43333,131.56667,-620.0
18,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,-620.0,-517.0,-331.328,-272.0,119.0,-22.0,161.0,185.0,220.74138,210.38765,213.87096,175.43333,-363.0
19,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,-363.0,-620.0,-517.0,-331.328,-272.0,119.0,-22.0,161.0,185.0,220.74138,210.38765,213.87096,-401.0
20,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,-401.0,-363.0,-620.0,-517.0,-331.328,-272.0,119.0,-22.0,161.0,185.0,220.74138,210.38765,-398.2
21,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,-398.2,-401.0,-363.0,-620.0,-517.0,-331.328,-272.0,119.0,-22.0,161.0,185.0,220.74138,-212.22128
22,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,-212.22128,-398.2,-401.0,-363.0,-620.0,-517.0,-331.328,-272.0,119.0,-22.0,161.0,185.0,39.964
23,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,39.964,-212.22128,-398.2,-401.0,-363.0,-620.0,-517.0,-331.328,-272.0,119.0,-22.0,161.0,153.97199999999998
24,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,153.97199999999998,39.964,-212.22128,-398.2,-401.0,-363.0,-620.0,-517.0,-331.328,-272.0,119.0,-22.0,135.384
25,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,135.384,153.97199999999998,39.964,-212.22128,-398.2,-401.0,-363.0,-620.0,-517.0,-331.328,-272.0,119.0,-9.64
26,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,-9.64,135.384,153.97199999999998,39.964,-212.22128,-398.2,-401.0,-363.0,-620.0,-517.0,-331.328,-272.0,-226.164
27,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,-226.164,-9.64,135.384,153.97199999999998,39.964,-212.22128,-398.2,-401.0,-363.0,-620.0,-517.0,-331.328,-510.96
28,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,-510.96,-226.164,-9.64,135.384,153.97199999999998,39.964,-212.22128,-398.2,-401.0,-363.0,-620.0,-517.0,-578.76
29,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,-578.76,-510.96,-226.164,-9.64,135.384,153.97199999999998,39.964,-212.22128,-398.2,-401.0,-363.0,-620.0,-634.0799999999999
30,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,-634.0799999999999,-578.76,-510.96,-226.164,-9.64,135.384,153.97199999999998,39.964,-212.22128,-398.2,-401.0,-363.0,-636.1600000000001
31,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,-636.1600000000001,-634.0799999999999,-578.76,-510.96,-226.164,-9.64,135.384,153.97199999999998,39.964,-212.22128,-398.2,-401.0,-635.756
32,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,-635.756,-636.1600000000001,-634.0799999999999,-578.76,-510.96,-226.164,-9.64,135.384,153.97199999999998,39.964,-212.22128,-398.2,-462.708
33,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,-462.708,-635.756,-636.1600000000001,-634.0799999999999,-578.76,-510.96,-226.164,-9.64,135.384,153.97199999999998,39.964,-212.22128,-271.4036
34,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,-271.4036,-462.708,-635.756,-636.1600000000001,-634.0799999999999,-578.76,-510.96,-226.164,-9.64,135.384,153.97199999999998,39.964,-35.72000000000001
35,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,-35.72000000000001,-271.4036,-462.708,-635.756,-636.1600000000001,-634.0799999999999,-578.76,-510.96,-226.164,-9.64,135.384,153.97199999999998,23.855999999999995
36,-242.2149964236111,-240.65442697916666,-237.48114451388886,-231.67888586805554,-227.52010809027777,-221.07638586805555,-215.59749697916666,-209.96299697916666,-204.33563586805553,-201.07384656250002,-199.07939975694444,-196.3395803125,23.855999999999995,-35.72000000000001,-271.4036,-462.708,-635.756,-636.1600000000001,-634.0799999999999,-578.76,-510.96,-226.164,-9.64,135.384,66.73599999999999
