,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1990.5019895833332,1986.04490625,1980.0520833333333,1978.7291666666667,1978.2291666666667,1968.9583333333333,1961.0,1950.4166666666667,1932.0729166666667,1912.1354166666667,1897.7604166666667,1878.625,1720.0,1850.0,1882.0,2051.0,2105.0,1904.0,1618.0,1183.0,256.0,256.0,369.0,681.0,2081.0
1,1990.5019895833332,1986.04490625,1980.0520833333333,1978.7291666666667,1978.2291666666667,1968.9583333333333,1961.0,1950.4166666666667,1932.0729166666667,1912.1354166666667,1897.7604166666667,1878.625,2081.0,1720.0,1850.0,1882.0,2051.0,2105.0,1904.0,1618.0,1183.0,256.0,256.0,369.0,2357.0
2,1990.5019895833332,1986.04490625,1980.0520833333333,1978.7291666666667,1978.2291666666667,1968.9583333333333,1961.0,1950.4166666666667,1932.0729166666667,1912.1354166666667,1897.7604166666667,1878.625,2357.0,2081.0,1720.0,1850.0,1882.0,2051.0,2105.0,1904.0,1618.0,1183.0,256.0,256.0,2318.0
3,1990.5019895833332,1986.04490625,1980.0520833333333,1978.7291666666667,1978.2291666666667,1968.9583333333333,1961.0,1950.4166666666667,1932.0729166666667,1912.1354166666667,1897.7604166666667,1878.625,2318.0,2357.0,2081.0,1720.0,1850.0,1882.0,2051.0,2105.0,1904.0,1618.0,1183.0,256.0,1775.0
4,1990.5019895833332,1986.04490625,1980.0520833333333,1978.7291666666667,1978.2291666666667,1968.9583333333333,1961.0,1950.4166666666667,1932.0729166666667,1912.1354166666667,1897.7604166666667,1878.625,1775.0,2318.0,2357.0,2081.0,1720.0,1850.0,1882.0,2051.0,2105.0,1904.0,1618.0,1183.0,1902.0
5,1990.5019895833332,1986.04490625,1980.0520833333333,1978.7291666666667,1978.2291666666667,1968.9583333333333,1961.0,1950.4166666666667,1932.0729166666667,1912.1354166666667,1897.7604166666667,1878.625,1902.0,1775.0,2318.0,2357.0,2081.0,1720.0,1850.0,1882.0,2051.0,2105.0,1904.0,1618.0,2054.0
6,1990.5019895833332,1986.04490625,1980.0520833333333,1978.7291666666667,1978.2291666666667,1968.9583333333333,1961.0,1950.4166666666667,1932.0729166666667,1912.1354166666667,1897.7604166666667,1878.625,2054.0,1902.0,1775.0,2318.0,2357.0,2081.0,1720.0,1850.0,1882.0,2051.0,2105.0,1904.0,2834.0
7,1990.5019895833332,1986.04490625,1980.0520833333333,1978.7291666666667,1978.2291666666667,1968.9583333333333,1961.0,1950.4166666666667,1932.0729166666667,1912.1354166666667,1897.7604166666667,1878.625,2834.0,2054.0,1902.0,1775.0,2318.0,2357.0,2081.0,1720.0,1850.0,1882.0,2051.0,2105.0,2046.0
8,1990.5019895833332,1986.04490625,1980.0520833333333,1978.7291666666667,1978.2291666666667,1968.9583333333333,1961.0,1950.4166666666667,1932.0729166666667,1912.1354166666667,1897.7604166666667,1878.625,2046.0,2834.0,2054.0,1902.0,1775.0,2318.0,2357.0,2081.0,1720.0,1850.0,1882.0,2051.0,2309.0
9,1990.5019895833332,1986.04490625,1980.0520833333333,1978.7291666666667,1978.2291666666667,1968.9583333333333,1961.0,1950.4166666666667,1932.0729166666667,1912.1354166666667,1897.7604166666667,1878.625,2309.0,2046.0,2834.0,2054.0,1902.0,1775.0,2318.0,2357.0,2081.0,1720.0,1850.0,1882.0,2295.0
