,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
48,155.0,246.0,186.0,183.0,15.0,48.0,85.0,14.0,15.0,15.0,13.0,13.0,457.0,597.0,535.0,539.0,483.0,501.0,538.0,502.0,515.0,630.0,511.0,442.0,447.0,586.0,22.0,21.0,22.0,21.0,22.0,22.0,21.0,22.0,21.0,22.0,20.0,22.0,22.0,391.448,352.744,553.31104,329.568,3.7520000000000095,246.61200000000008,214.48799999999997,47.244,282.288,629.8159999999999,1050.464,659.7280000000001,350.112
49,457.0,155.0,246.0,186.0,183.0,15.0,48.0,85.0,14.0,15.0,15.0,13.0,570.0,586.0,597.0,535.0,539.0,483.0,501.0,538.0,502.0,515.0,630.0,511.0,442.0,451.0,22.0,22.0,21.0,22.0,21.0,22.0,22.0,21.0,22.0,21.0,22.0,20.0,20.0,350.112,391.448,352.744,553.31104,329.568,3.7520000000000095,246.61200000000008,214.48799999999997,47.244,282.288,629.8159999999999,1050.464,162.04000000000002
50,570.0,457.0,155.0,246.0,186.0,183.0,15.0,48.0,85.0,14.0,15.0,15.0,643.0,451.0,586.0,597.0,535.0,539.0,483.0,501.0,538.0,502.0,515.0,630.0,511.0,459.0,20.0,22.0,22.0,21.0,22.0,21.0,22.0,22.0,21.0,22.0,21.0,22.0,22.0,162.04000000000002,350.112,391.448,352.744,553.31104,329.568,3.7520000000000095,246.61200000000008,214.48799999999997,47.244,282.288,629.8159999999999,187.792
51,643.0,570.0,457.0,155.0,246.0,186.0,183.0,15.0,48.0,85.0,14.0,15.0,539.0,459.0,451.0,586.0,597.0,535.0,539.0,483.0,501.0,538.0,502.0,515.0,630.0,468.0,22.0,20.0,22.0,22.0,21.0,22.0,21.0,22.0,22.0,21.0,22.0,21.0,21.0,187.792,162.04000000000002,350.112,391.448,352.744,553.31104,329.568,3.7520000000000095,246.61200000000008,214.48799999999997,47.244,282.288,-56.83199999999994
52,539.0,643.0,570.0,457.0,155.0,246.0,186.0,183.0,15.0,48.0,85.0,14.0,463.0,468.0,459.0,451.0,586.0,597.0,535.0,539.0,483.0,501.0,538.0,502.0,515.0,440.0,21.0,22.0,20.0,22.0,22.0,21.0,22.0,21.0,22.0,22.0,21.0,22.0,22.0,-56.83199999999994,187.792,162.04000000000002,350.112,391.448,352.744,553.31104,329.568,3.7520000000000095,246.61200000000008,214.48799999999997,47.244,-36.45599999999999
53,463.0,539.0,643.0,570.0,457.0,155.0,246.0,186.0,183.0,15.0,48.0,85.0,15.0,440.0,468.0,459.0,451.0,586.0,597.0,535.0,539.0,483.0,501.0,538.0,502.0,450.0,22.0,21.0,22.0,20.0,22.0,22.0,21.0,22.0,21.0,22.0,22.0,21.0,21.0,-36.45599999999999,-56.83199999999994,187.792,162.04000000000002,350.112,391.448,352.744,553.31104,329.568,3.7520000000000095,246.61200000000008,214.48799999999997,-136.624
54,15.0,463.0,539.0,643.0,570.0,457.0,155.0,246.0,186.0,183.0,15.0,48.0,14.0,450.0,440.0,468.0,459.0,451.0,586.0,597.0,535.0,539.0,483.0,501.0,538.0,456.0,21.0,22.0,21.0,22.0,20.0,22.0,22.0,21.0,22.0,21.0,22.0,22.0,22.0,-136.624,-36.45599999999999,-56.83199999999994,187.792,162.04000000000002,350.112,391.448,352.744,553.31104,329.568,3.7520000000000095,246.61200000000008,205.504
55,14.0,15.0,463.0,539.0,643.0,570.0,457.0,155.0,246.0,186.0,183.0,15.0,4.0,456.0,450.0,440.0,468.0,459.0,451.0,586.0,597.0,535.0,539.0,483.0,501.0,398.0,22.0,21.0,22.0,21.0,22.0,20.0,22.0,22.0,21.0,22.0,21.0,22.0,22.0,205.504,-136.624,-36.45599999999999,-56.83199999999994,187.792,162.04000000000002,350.112,391.448,352.744,553.31104,329.568,3.7520000000000095,519.008
56,4.0,14.0,15.0,463.0,539.0,643.0,570.0,457.0,155.0,246.0,186.0,183.0,137.0,398.0,456.0,450.0,440.0,468.0,459.0,451.0,586.0,597.0,535.0,539.0,483.0,419.0,22.0,22.0,21.0,22.0,21.0,22.0,20.0,22.0,22.0,21.0,22.0,21.0,21.0,519.008,205.504,-136.624,-36.45599999999999,-56.83199999999994,187.792,162.04000000000002,350.112,391.448,352.744,553.31104,329.568,108.872
57,137.0,4.0,14.0,15.0,463.0,539.0,643.0,570.0,457.0,155.0,246.0,186.0,112.0,419.0,398.0,456.0,450.0,440.0,468.0,459.0,451.0,586.0,597.0,535.0,539.0,452.0,21.0,22.0,22.0,21.0,22.0,21.0,22.0,20.0,22.0,22.0,21.0,22.0,368.0,108.872,519.008,205.504,-136.624,-36.45599999999999,-56.83199999999994,187.792,162.04000000000002,350.112,391.448,352.744,553.31104,386.62776
58,112.0,137.0,4.0,14.0,15.0,463.0,539.0,643.0,570.0,457.0,155.0,246.0,136.0,452.0,419.0,398.0,456.0,450.0,440.0,468.0,459.0,451.0,586.0,597.0,535.0,447.0,368.0,21.0,22.0,22.0,21.0,22.0,21.0,22.0,20.0,22.0,22.0,21.0,356.0,386.62776,108.872,519.008,205.504,-136.624,-36.45599999999999,-56.83199999999994,187.792,162.04000000000002,350.112,391.448,352.744,222.012
59,136.0,112.0,137.0,4.0,14.0,15.0,463.0,539.0,643.0,570.0,457.0,155.0,98.0,447.0,452.0,419.0,398.0,456.0,450.0,440.0,468.0,459.0,451.0,586.0,597.0,549.0,356.0,368.0,21.0,22.0,22.0,21.0,22.0,21.0,22.0,20.0,22.0,22.0,368.0,222.012,386.62776,108.872,519.008,205.504,-136.624,-36.45599999999999,-56.83199999999994,187.792,162.04000000000002,350.112,391.448,875.256
