,Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0,0.0,0.0,0.0,1.0,12.0,28.0,25.0,16.0,21.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,0.0,1.0,12.0,28.0,25.0,16.0,21.0,0.0,0.0,4.0
2,2,4.0,0.0,0.0,0.0,0.0,1.0,12.0,28.0,25.0,16.0,21.0,0.0,4.0
3,3,4.0,4.0,0.0,0.0,0.0,0.0,1.0,12.0,28.0,25.0,16.0,21.0,28.0
4,4,28.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,12.0,28.0,25.0,16.0,6.0
5,5,6.0,28.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,12.0,28.0,25.0,1.0
6,6,1.0,6.0,28.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,12.0,28.0,2.0
7,7,2.0,1.0,6.0,28.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0
8,8,0.0,2.0,1.0,6.0,28.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
9,9,0.0,0.0,2.0,1.0,6.0,28.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
10,10,0.0,0.0,0.0,2.0,1.0,6.0,28.0,4.0,4.0,0.0,0.0,0.0,0.0
11,11,0.0,0.0,0.0,0.0,2.0,1.0,6.0,28.0,4.0,4.0,0.0,0.0,0.0
12,12,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,28.0,4.0,4.0,0.0,2.0
13,13,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,28.0,4.0,4.0,1.0
14,14,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,28.0,4.0,3.0
15,15,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,28.0,4.0
16,16,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,8.0
17,17,8.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
18,18,0.0,8.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
19,19,0.0,0.0,8.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20,0.0,0.0,0.0,8.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
21,21,0.0,0.0,0.0,0.0,8.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0,21.0
22,22,21.0,0.0,0.0,0.0,0.0,8.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0
23,23,1.0,21.0,0.0,0.0,0.0,0.0,8.0,4.0,3.0,1.0,2.0,0.0,0.0
24,24,0.0,1.0,21.0,0.0,0.0,0.0,0.0,8.0,4.0,3.0,1.0,2.0,5.0
25,25,5.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,8.0,4.0,3.0,1.0,1.0
26,26,1.0,5.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,8.0,4.0,3.0,0.0
27,27,0.0,1.0,5.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,8.0,4.0,14.0
28,28,14.0,0.0,1.0,5.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,8.0,20.0
29,29,20.0,14.0,0.0,1.0,5.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,14.0
30,30,14.0,20.0,14.0,0.0,1.0,5.0,0.0,1.0,21.0,0.0,0.0,0.0,17.0
31,31,17.0,14.0,20.0,14.0,0.0,1.0,5.0,0.0,1.0,21.0,0.0,0.0,16.0
32,32,16.0,17.0,14.0,20.0,14.0,0.0,1.0,5.0,0.0,1.0,21.0,0.0,11.0
33,33,11.0,16.0,17.0,14.0,20.0,14.0,0.0,1.0,5.0,0.0,1.0,21.0,13.0
34,34,13.0,11.0,16.0,17.0,14.0,20.0,14.0,0.0,1.0,5.0,0.0,1.0,13.0
35,35,13.0,13.0,11.0,16.0,17.0,14.0,20.0,14.0,0.0,1.0,5.0,0.0,14.0
36,36,14.0,13.0,13.0,11.0,16.0,17.0,14.0,20.0,14.0,0.0,1.0,5.0,20.0
37,37,20.0,14.0,13.0,13.0,11.0,16.0,17.0,14.0,20.0,14.0,0.0,1.0,11.0
38,38,11.0,20.0,14.0,13.0,13.0,11.0,16.0,17.0,14.0,20.0,14.0,0.0,13.0
39,39,13.0,11.0,20.0,14.0,13.0,13.0,11.0,16.0,17.0,14.0,20.0,14.0,13.0
40,40,13.0,13.0,11.0,20.0,14.0,13.0,13.0,11.0,16.0,17.0,14.0,20.0,22.0
41,41,22.0,13.0,13.0,11.0,20.0,14.0,13.0,13.0,11.0,16.0,17.0,14.0,29.0
42,42,29.0,22.0,13.0,13.0,11.0,20.0,14.0,13.0,13.0,11.0,16.0,17.0,91.0
43,43,91.0,29.0,22.0,13.0,13.0,11.0,20.0,14.0,13.0,13.0,11.0,16.0,231.0
44,44,231.0,91.0,29.0,22.0,13.0,13.0,11.0,20.0,14.0,13.0,13.0,11.0,244.0
45,45,244.0,231.0,91.0,29.0,22.0,13.0,13.0,11.0,20.0,14.0,13.0,13.0,267.0
46,46,267.0,244.0,231.0,91.0,29.0,22.0,13.0,13.0,11.0,20.0,14.0,13.0,277.0
47,47,277.0,267.0,244.0,231.0,91.0,29.0,22.0,13.0,13.0,11.0,20.0,14.0,307.0
48,48,307.0,277.0,267.0,244.0,231.0,91.0,29.0,22.0,13.0,13.0,11.0,20.0,358.0
49,49,358.0,307.0,277.0,267.0,244.0,231.0,91.0,29.0,22.0,13.0,13.0,11.0,324.0
50,50,324.0,358.0,307.0,277.0,267.0,244.0,231.0,91.0,29.0,22.0,13.0,13.0,304.0
51,51,304.0,324.0,358.0,307.0,277.0,267.0,244.0,231.0,91.0,29.0,22.0,13.0,256.0
52,52,256.0,304.0,324.0,358.0,307.0,277.0,267.0,244.0,231.0,91.0,29.0,22.0,242.0
53,53,242.0,256.0,304.0,324.0,358.0,307.0,277.0,267.0,244.0,231.0,91.0,29.0,175.0
54,54,175.0,242.0,256.0,304.0,324.0,358.0,307.0,277.0,267.0,244.0,231.0,91.0,51.0
55,55,51.0,175.0,242.0,256.0,304.0,324.0,358.0,307.0,277.0,267.0,244.0,231.0,51.0
56,56,51.0,51.0,175.0,242.0,256.0,304.0,324.0,358.0,307.0,277.0,267.0,244.0,24.0
57,57,24.0,51.0,51.0,175.0,242.0,256.0,304.0,324.0,358.0,307.0,277.0,267.0,37.0
58,58,37.0,24.0,51.0,51.0,175.0,242.0,256.0,304.0,324.0,358.0,307.0,277.0,21.0
59,59,21.0,37.0,24.0,51.0,51.0,175.0,242.0,256.0,304.0,324.0,358.0,307.0,22.0
60,60,22.0,21.0,37.0,24.0,51.0,51.0,175.0,242.0,256.0,304.0,324.0,358.0,21.0
61,61,21.0,22.0,21.0,37.0,24.0,51.0,51.0,175.0,242.0,256.0,304.0,324.0,30.0
62,62,30.0,21.0,22.0,21.0,37.0,24.0,51.0,51.0,175.0,242.0,256.0,304.0,19.0
63,63,19.0,30.0,21.0,22.0,21.0,37.0,24.0,51.0,51.0,175.0,242.0,256.0,32.0
64,64,32.0,19.0,30.0,21.0,22.0,21.0,37.0,24.0,51.0,51.0,175.0,242.0,48.0
65,65,48.0,32.0,19.0,30.0,21.0,22.0,21.0,37.0,24.0,51.0,51.0,175.0,32.0
66,66,32.0,48.0,32.0,19.0,30.0,21.0,22.0,21.0,37.0,24.0,51.0,51.0,17.0
67,67,17.0,32.0,48.0,32.0,19.0,30.0,21.0,22.0,21.0,37.0,24.0,51.0,24.0
68,68,24.0,17.0,32.0,48.0,32.0,19.0,30.0,21.0,22.0,21.0,37.0,24.0,51.0
69,69,51.0,24.0,17.0,32.0,48.0,32.0,19.0,30.0,21.0,22.0,21.0,37.0,57.0
70,70,57.0,51.0,24.0,17.0,32.0,48.0,32.0,19.0,30.0,21.0,22.0,21.0,32.0
71,71,32.0,57.0,51.0,24.0,17.0,32.0,48.0,32.0,19.0,30.0,21.0,22.0,146.0
72,72,146.0,32.0,57.0,51.0,24.0,17.0,32.0,48.0,32.0,19.0,30.0,21.0,371.0
73,73,371.0,146.0,32.0,57.0,51.0,24.0,17.0,32.0,48.0,32.0,19.0,30.0,353.0
74,74,353.0,371.0,146.0,32.0,57.0,51.0,24.0,17.0,32.0,48.0,32.0,19.0,337.0
75,75,337.0,353.0,371.0,146.0,32.0,57.0,51.0,24.0,17.0,32.0,48.0,32.0,302.0
76,76,302.0,337.0,353.0,371.0,146.0,32.0,57.0,51.0,24.0,17.0,32.0,48.0,299.0
77,77,299.0,302.0,337.0,353.0,371.0,146.0,32.0,57.0,51.0,24.0,17.0,32.0,285.0
78,78,285.0,299.0,302.0,337.0,353.0,371.0,146.0,32.0,57.0,51.0,24.0,17.0,291.0
79,79,291.0,285.0,299.0,302.0,337.0,353.0,371.0,146.0,32.0,57.0,51.0,24.0,290.0
80,80,290.0,291.0,285.0,299.0,302.0,337.0,353.0,371.0,146.0,32.0,57.0,51.0,275.0
81,81,275.0,290.0,291.0,285.0,299.0,302.0,337.0,353.0,371.0,146.0,32.0,57.0,373.0
82,82,373.0,275.0,290.0,291.0,285.0,299.0,302.0,337.0,353.0,371.0,146.0,32.0,400.0
83,83,400.0,373.0,275.0,290.0,291.0,285.0,299.0,302.0,337.0,353.0,371.0,146.0,441.0
84,84,441.0,400.0,373.0,275.0,290.0,291.0,285.0,299.0,302.0,337.0,353.0,371.0,402.0
85,85,402.0,441.0,400.0,373.0,275.0,290.0,291.0,285.0,299.0,302.0,337.0,353.0,382.0
86,86,382.0,402.0,441.0,400.0,373.0,275.0,290.0,291.0,285.0,299.0,302.0,337.0,411.0
87,87,411.0,382.0,402.0,441.0,400.0,373.0,275.0,290.0,291.0,285.0,299.0,302.0,328.0
88,88,328.0,411.0,382.0,402.0,441.0,400.0,373.0,275.0,290.0,291.0,285.0,299.0,289.0
89,89,289.0,328.0,411.0,382.0,402.0,441.0,400.0,373.0,275.0,290.0,291.0,285.0,222.0
90,90,222.0,289.0,328.0,411.0,382.0,402.0,441.0,400.0,373.0,275.0,290.0,291.0,380.0
91,91,380.0,222.0,289.0,328.0,411.0,382.0,402.0,441.0,400.0,373.0,275.0,290.0,388.0
92,92,388.0,380.0,222.0,289.0,328.0,411.0,382.0,402.0,441.0,400.0,373.0,275.0,341.0
93,93,341.0,388.0,380.0,222.0,289.0,328.0,411.0,382.0,402.0,441.0,400.0,373.0,349.646
