,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,45.0,79.0,82.0,78.0,29.0,16.0,3.0,1.0,6.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10.0,1.0,4.0,12.0,31.0,1.0,21.0,3.0,5.0,0.0,0.0,4.0,1.60345,1.39655,0.0,6.0,0.0,7.0,0.0,0.0,5.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21.0,45.0,79.0,82.0,78.0,29.0,16.0,3.0,1.0,6.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,10.0,1.0,4.0,12.0,31.0,1.0,21.0,3.0,5.0,0.0,5.0,7.0,1.60345,1.39655,0.0,6.0,0.0,7.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,21.0,45.0,79.0,82.0,78.0,29.0,16.0,3.0,1.0,6.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,4.0,10.0,1.0,4.0,12.0,31.0,1.0,21.0,3.0,5.0,4.0,0.0,7.0,1.60345,1.39655,0.0,6.0,0.0,7.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,21.0,45.0,79.0,82.0,78.0,29.0,16.0,3.0,1.0,0.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,4.0,4.0,10.0,1.0,4.0,12.0,31.0,1.0,21.0,3.0,4.0,0.0,0.0,7.0,1.60345,1.39655,0.0,6.0,0.0,7.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,21.0,45.0,79.0,82.0,78.0,29.0,16.0,3.0,5.0,2.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,10.0,1.0,4.0,12.0,31.0,1.0,21.0,5.0,6.0,0.0,0.0,7.0,1.60345,1.39655,0.0,6.0,0.0,7.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,4.0,6.0,21.0,45.0,79.0,82.0,78.0,29.0,16.0,6.0,4.0,2.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,4.0,5.0,4.0,4.0,10.0,1.0,4.0,12.0,31.0,1.0,4.0,24.0,6.0,0.0,0.0,7.0,1.60345,1.39655,0.0,6.0,0.0,7.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,2.0,4.0,6.0,21.0,45.0,79.0,82.0,78.0,29.0,44.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,10.0,1.0,4.0,12.0,31.0,5.0,27.0,24.0,6.0,0.0,0.0,7.0,1.60345,1.39655,0.0,6.0,0.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,6.0,5.0,0.0,2.0,4.0,6.0,21.0,45.0,79.0,82.0,78.0,92.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,10.0,1.0,4.0,12.0,5.0,28.0,27.0,24.0,6.0,0.0,0.0,7.0,1.60345,1.39655,0.0,6.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,44.0,6.0,5.0,0.0,2.0,4.0,6.0,21.0,45.0,79.0,82.0,83.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,3.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,10.0,1.0,4.0,1.0,26.0,28.0,27.0,24.0,6.0,0.0,0.0,7.0,1.60345,1.39655,0.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,92.0,44.0,6.0,5.0,0.0,2.0,4.0,6.0,21.0,45.0,79.0,60.0,3.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,4.0,2.0,0.0,0.0,3.0,1.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,10.0,1.0,0.0,28.0,26.0,28.0,27.0,24.0,6.0,0.0,0.0,7.0,1.60345,1.39655,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
