,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,15.0,25.0,15.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,9.49153,10.50847,24.0,46.0,169.0,166.0,146.0,157.0,177.0,158.0,163.0,27.0,16.0,53.0,106.0,11.0,14.0,55.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0
1,24.0,15.0,25.0,15.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,9.49153,11.0,11.0,46.0,169.0,166.0,146.0,157.0,177.0,158.0,163.0,27.0,16.0,53.0,11.0,1.0,14.0,55.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0
2,11.0,24.0,15.0,25.0,15.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,21.0,11.0,11.0,46.0,169.0,166.0,146.0,157.0,177.0,158.0,163.0,27.0,16.0,12.0,0.0,1.0,14.0,55.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,12.0
3,21.0,11.0,24.0,15.0,25.0,15.0,2.0,8.0,1.0,0.0,0.0,0.0,17.0,12.0,11.0,11.0,46.0,169.0,166.0,146.0,157.0,177.0,158.0,163.0,27.0,11.0,12.0,0.0,1.0,14.0,55.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,14.0
4,17.0,21.0,11.0,24.0,15.0,25.0,15.0,2.0,8.0,1.0,0.0,0.0,10.0,11.0,12.0,11.0,11.0,46.0,169.0,166.0,146.0,157.0,177.0,158.0,163.0,99.0,14.0,12.0,0.0,1.0,14.0,55.0,0.0,0.0,0.0,0.0,4.0,1.0,16.0
5,10.0,17.0,21.0,11.0,24.0,15.0,25.0,15.0,2.0,8.0,1.0,0.0,62.0,99.0,11.0,12.0,11.0,11.0,46.0,169.0,166.0,146.0,157.0,177.0,158.0,132.0,16.0,14.0,12.0,0.0,1.0,14.0,55.0,0.0,0.0,0.0,0.0,4.0,15.0
6,62.0,10.0,17.0,21.0,11.0,24.0,15.0,25.0,15.0,2.0,8.0,1.0,109.0,132.0,99.0,11.0,12.0,11.0,11.0,46.0,169.0,166.0,146.0,157.0,177.0,144.0,15.0,16.0,14.0,12.0,0.0,1.0,14.0,55.0,0.0,0.0,0.0,0.0,0.0
7,109.0,62.0,10.0,17.0,21.0,11.0,24.0,15.0,25.0,15.0,2.0,8.0,149.0,144.0,132.0,99.0,11.0,12.0,11.0,11.0,46.0,169.0,166.0,146.0,157.0,170.0,0.0,15.0,16.0,14.0,12.0,0.0,1.0,14.0,55.0,0.0,0.0,0.0,0.0
8,149.0,109.0,62.0,10.0,17.0,21.0,11.0,24.0,15.0,25.0,15.0,2.0,145.0,170.0,144.0,132.0,99.0,11.0,12.0,11.0,11.0,46.0,169.0,166.0,146.0,132.0,0.0,0.0,15.0,16.0,14.0,12.0,0.0,1.0,14.0,55.0,0.0,0.0,0.0
9,145.0,149.0,109.0,62.0,10.0,17.0,21.0,11.0,24.0,15.0,25.0,15.0,114.0,132.0,170.0,144.0,132.0,99.0,11.0,12.0,11.0,11.0,46.0,169.0,166.0,138.0,0.0,0.0,0.0,15.0,16.0,14.0,12.0,0.0,1.0,14.0,55.0,0.0,2.0
