,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,1278.55,1256.2,499.5,238.0,41.0,52.0,244.0,797.0,881.0,1088.0,1367.0,1564.0,1158.225,953.0,897.0,1031.0,915.0,1122.0,1177.0,1105.0,1049.0,975.0,898.0,847.0952400000001,904.90476,867.0,912.0,609.0,136.27083000000002,104.72917,9.0,6.0,12.0,10.0,6.0,13.13559,11.86441,0.4242399999999999,1286.0
1,1158.225,1278.55,1256.2,499.5,238.0,41.0,52.0,244.0,797.0,881.0,1088.0,1367.0,696.475,867.0,953.0,897.0,1031.0,915.0,1122.0,1177.0,1105.0,1049.0,975.0,898.0,847.0952400000001,744.0,1286.0,912.0,609.0,136.27083000000002,104.72917,9.0,6.0,12.0,10.0,6.0,13.13559,11.86441,1048.0
2,696.475,1158.225,1278.55,1256.2,499.5,238.0,41.0,52.0,244.0,797.0,881.0,1088.0,496.875,744.0,867.0,953.0,897.0,1031.0,915.0,1122.0,1177.0,1105.0,1049.0,975.0,898.0,790.0,1048.0,1286.0,912.0,609.0,136.27083000000002,104.72917,9.0,6.0,12.0,10.0,6.0,13.13559,1046.0
3,496.875,696.475,1158.225,1278.55,1256.2,499.5,238.0,41.0,52.0,244.0,797.0,881.0,108.825,790.0,744.0,867.0,953.0,897.0,1031.0,915.0,1122.0,1177.0,1105.0,1049.0,975.0,971.0,1046.0,1048.0,1286.0,912.0,609.0,136.27083000000002,104.72917,9.0,6.0,12.0,10.0,6.0,345.02409
4,108.825,496.875,696.475,1158.225,1278.55,1256.2,499.5,238.0,41.0,52.0,244.0,797.0,40.65,971.0,790.0,744.0,867.0,953.0,897.0,1031.0,915.0,1122.0,1177.0,1105.0,1049.0,978.0,345.02409,1046.0,1048.0,1286.0,912.0,609.0,136.27083000000002,104.72917,9.0,6.0,12.0,10.0,304.39759
5,40.65,108.825,496.875,696.475,1158.225,1278.55,1256.2,499.5,238.0,41.0,52.0,244.0,23.225,978.0,971.0,790.0,744.0,867.0,953.0,897.0,1031.0,915.0,1122.0,1177.0,1105.0,917.0,304.39759,345.02409,1046.0,1048.0,1286.0,912.0,609.0,136.27083000000002,104.72917,9.0,6.0,12.0,294.57831
6,23.225,40.65,108.825,496.875,696.475,1158.225,1278.55,1256.2,499.5,238.0,41.0,52.0,408.6,917.0,978.0,971.0,790.0,744.0,867.0,953.0,897.0,1031.0,915.0,1122.0,1177.0,1031.0,294.57831,304.39759,345.02409,1046.0,1048.0,1286.0,912.0,609.0,136.27083000000002,104.72917,9.0,6.0,318.0
7,408.6,23.225,40.65,108.825,496.875,696.475,1158.225,1278.55,1256.2,499.5,238.0,41.0,127.55,1031.0,917.0,978.0,971.0,790.0,744.0,867.0,953.0,897.0,1031.0,915.0,1122.0,1068.0,318.0,294.57831,304.39759,345.02409,1046.0,1048.0,1286.0,912.0,609.0,136.27083000000002,104.72917,9.0,364.0
8,127.55,408.6,23.225,40.65,108.825,496.875,696.475,1158.225,1278.55,1256.2,499.5,238.0,536.025,1068.0,1031.0,917.0,978.0,971.0,790.0,744.0,867.0,953.0,897.0,1031.0,915.0,319.0,364.0,318.0,294.57831,304.39759,345.02409,1046.0,1048.0,1286.0,912.0,609.0,136.27083000000002,104.72917,302.0
9,536.025,127.55,408.6,23.225,40.65,108.825,496.875,696.475,1158.225,1278.55,1256.2,499.5,1212.59993,319.0,1068.0,1031.0,917.0,978.0,971.0,790.0,744.0,867.0,953.0,897.0,1031.0,1000.0,302.0,364.0,318.0,294.57831,304.39759,345.02409,1046.0,1048.0,1286.0,912.0,609.0,136.27083000000002,380.0
10,1212.59993,536.025,127.55,408.6,23.225,40.65,108.825,496.875,696.475,1158.225,1278.55,1256.2,1585.65,1000.0,319.0,1068.0,1031.0,917.0,978.0,971.0,790.0,744.0,867.0,953.0,897.0,1186.0,380.0,302.0,364.0,318.0,294.57831,304.39759,345.02409,1046.0,1048.0,1286.0,912.0,609.0,401.30302
11,1585.65,1212.59993,536.025,127.55,408.6,23.225,40.65,108.825,496.875,696.475,1158.225,1278.55,1329.8000000000002,1186.0,1000.0,319.0,1068.0,1031.0,917.0,978.0,971.0,790.0,744.0,867.0,953.0,1399.0,401.30302,380.0,302.0,364.0,318.0,294.57831,304.39759,345.02409,1046.0,1048.0,1286.0,912.0,624.6969799999999
12,1329.8000000000002,1585.65,1212.59993,536.025,127.55,408.6,23.225,40.65,108.825,496.875,696.475,1158.225,1203.45,1399.0,1186.0,1000.0,319.0,1068.0,1031.0,917.0,978.0,971.0,790.0,744.0,867.0,1050.0,624.6969799999999,401.30302,380.0,302.0,364.0,318.0,294.57831,304.39759,345.02409,1046.0,1048.0,1286.0,913.0
13,1203.45,1329.8000000000002,1585.65,1212.59993,536.025,127.55,408.6,23.225,40.65,108.825,496.875,696.475,1384.775,1050.0,1399.0,1186.0,1000.0,319.0,1068.0,1031.0,917.0,978.0,971.0,790.0,744.0,389.0,913.0,624.6969799999999,401.30302,380.0,302.0,364.0,318.0,294.57831,304.39759,345.02409,1046.0,1048.0,1089.0
14,1384.775,1203.45,1329.8000000000002,1585.65,1212.59993,536.025,127.55,408.6,23.225,40.65,108.825,496.875,699.4749999999999,389.0,1050.0,1399.0,1186.0,1000.0,319.0,1068.0,1031.0,917.0,978.0,971.0,790.0,3.0,1089.0,913.0,624.6969799999999,401.30302,380.0,302.0,364.0,318.0,294.57831,304.39759,345.02409,1046.0,789.0
15,699.4749999999999,1384.775,1203.45,1329.8000000000002,1585.65,1212.59993,536.025,127.55,408.6,23.225,40.65,108.825,473.775,3.0,389.0,1050.0,1399.0,1186.0,1000.0,319.0,1068.0,1031.0,917.0,978.0,971.0,383.0,789.0,1089.0,913.0,624.6969799999999,401.30302,380.0,302.0,364.0,318.0,294.57831,304.39759,345.02409,552.0
16,473.775,699.4749999999999,1384.775,1203.45,1329.8000000000002,1585.65,1212.59993,536.025,127.55,408.6,23.225,40.65,543.3,383.0,3.0,389.0,1050.0,1399.0,1186.0,1000.0,319.0,1068.0,1031.0,917.0,978.0,-219.0,552.0,789.0,1089.0,913.0,624.6969799999999,401.30302,380.0,302.0,364.0,318.0,294.57831,304.39759,340.0
17,543.3,473.775,699.4749999999999,1384.775,1203.45,1329.8000000000002,1585.65,1212.59993,536.025,127.55,408.6,23.225,365.6,-219.0,383.0,3.0,389.0,1050.0,1399.0,1186.0,1000.0,319.0,1068.0,1031.0,917.0,-148.0,340.0,552.0,789.0,1089.0,913.0,624.6969799999999,401.30302,380.0,302.0,364.0,318.0,294.57831,361.0
