,0,1,2,3,4,5,6,7,8,9,10,11,12
0,371.0,324.0,262.85417,242.14583,220.0,234.0,230.0,276.0,314.0,384.6101699999999,347.38983,365.0,378.36842
1,378.36842,371.0,324.0,262.85417,242.14583,220.0,234.0,230.0,276.0,314.0,384.6101699999999,347.38983,356.63158
2,356.63158,378.36842,371.0,324.0,262.85417,242.14583,220.0,234.0,230.0,276.0,314.0,384.6101699999999,371.0
3,371.0,356.63158,378.36842,371.0,324.0,262.85417,242.14583,220.0,234.0,230.0,276.0,314.0,262.10843
4,262.10843,371.0,356.63158,378.36842,371.0,324.0,262.85417,242.14583,220.0,234.0,230.0,276.0,269.28916
5,269.28916,262.10843,371.0,356.63158,378.36842,371.0,324.0,262.85417,242.14583,220.0,234.0,230.0,260.60241
6,260.60241,269.28916,262.10843,371.0,356.63158,378.36842,371.0,324.0,262.85417,242.14583,220.0,234.0,217.0
7,217.0,260.60241,269.28916,262.10843,371.0,356.63158,378.36842,371.0,324.0,262.85417,242.14583,220.0,161.0
8,161.0,217.0,260.60241,269.28916,262.10843,371.0,356.63158,378.36842,371.0,324.0,262.85417,242.14583,175.0
9,175.0,161.0,217.0,260.60241,269.28916,262.10843,371.0,356.63158,378.36842,371.0,324.0,262.85417,229.0
10,229.0,175.0,161.0,217.0,260.60241,269.28916,262.10843,371.0,356.63158,378.36842,371.0,324.0,282.76786000000004
11,282.76786000000004,229.0,175.0,161.0,217.0,260.60241,269.28916,262.10843,371.0,356.63158,378.36842,371.0,307.23214
12,307.23214,282.76786000000004,229.0,175.0,161.0,217.0,260.60241,269.28916,262.10843,371.0,356.63158,378.36842,315.0
13,315.0,307.23214,282.76786000000004,229.0,175.0,161.0,217.0,260.60241,269.28916,262.10843,371.0,356.63158,313.0
14,313.0,315.0,307.23214,282.76786000000004,229.0,175.0,161.0,217.0,260.60241,269.28916,262.10843,371.0,313.0
15,313.0,313.0,315.0,307.23214,282.76786000000004,229.0,175.0,161.0,217.0,260.60241,269.28916,262.10843,317.0
16,317.0,313.0,313.0,315.0,307.23214,282.76786000000004,229.0,175.0,161.0,217.0,260.60241,269.28916,305.0
17,305.0,317.0,313.0,313.0,315.0,307.23214,282.76786000000004,229.0,175.0,161.0,217.0,260.60241,240.0
18,240.0,305.0,317.0,313.0,313.0,315.0,307.23214,282.76786000000004,229.0,175.0,161.0,217.0,199.0
19,199.0,240.0,305.0,317.0,313.0,313.0,315.0,307.23214,282.76786000000004,229.0,175.0,161.0,204.0
20,204.0,199.0,240.0,305.0,317.0,313.0,313.0,315.0,307.23214,282.76786000000004,229.0,175.0,240.0
21,240.0,204.0,199.0,240.0,305.0,317.0,313.0,313.0,315.0,307.23214,282.76786000000004,229.0,272.0
22,272.0,240.0,204.0,199.0,240.0,305.0,317.0,313.0,313.0,315.0,307.23214,282.76786000000004,306.0
23,306.0,272.0,240.0,204.0,199.0,240.0,305.0,317.0,313.0,313.0,315.0,307.23214,311.0
24,311.0,306.0,272.0,240.0,204.0,199.0,240.0,305.0,317.0,313.0,313.0,315.0,335.0
