,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,358.0,428.0,441.0,459.0,615.0,656.0,487.0,449.0,366.0,427.0,408.0,475.0,310.0,435.0,382.0,362.0,400.0,848.0,932.0,559.0,404.0,392.0,420.0,303.70588,332.0974,398.0
1,310.0,358.0,428.0,441.0,459.0,615.0,656.0,487.0,449.0,366.0,427.0,408.0,300.0,398.0,435.0,382.0,362.0,400.0,848.0,932.0,559.0,404.0,392.0,420.0,303.70588,432.0
2,300.0,310.0,358.0,428.0,441.0,459.0,615.0,656.0,487.0,449.0,366.0,427.0,226.0,432.0,398.0,435.0,382.0,362.0,400.0,848.0,932.0,559.0,404.0,392.0,420.0,586.0
3,226.0,300.0,310.0,358.0,428.0,441.0,459.0,615.0,656.0,487.0,449.0,366.0,165.0,586.0,432.0,398.0,435.0,382.0,362.0,400.0,848.0,932.0,559.0,404.0,392.0,406.0
4,165.0,226.0,300.0,310.0,358.0,428.0,441.0,459.0,615.0,656.0,487.0,449.0,263.0,406.0,586.0,432.0,398.0,435.0,382.0,362.0,400.0,848.0,932.0,559.0,404.0,388.0
5,263.0,165.0,226.0,300.0,310.0,358.0,428.0,441.0,459.0,615.0,656.0,487.0,386.0,388.0,406.0,586.0,432.0,398.0,435.0,382.0,362.0,400.0,848.0,932.0,559.0,546.0
6,386.0,263.0,165.0,226.0,300.0,310.0,358.0,428.0,441.0,459.0,615.0,656.0,421.0,546.0,388.0,406.0,586.0,432.0,398.0,435.0,382.0,362.0,400.0,848.0,932.0,765.0
7,421.0,386.0,263.0,165.0,226.0,300.0,310.0,358.0,428.0,441.0,459.0,615.0,463.0,765.0,546.0,388.0,406.0,586.0,432.0,398.0,435.0,382.0,362.0,400.0,848.0,860.0
8,463.0,421.0,386.0,263.0,165.0,226.0,300.0,310.0,358.0,428.0,441.0,459.0,352.0,860.0,765.0,546.0,388.0,406.0,586.0,432.0,398.0,435.0,382.0,362.0,400.0,751.0
9,352.0,463.0,421.0,386.0,263.0,165.0,226.0,300.0,310.0,358.0,428.0,441.0,322.0,751.0,860.0,765.0,546.0,388.0,406.0,586.0,432.0,398.0,435.0,382.0,362.0,441.0
10,322.0,352.0,463.0,421.0,386.0,263.0,165.0,226.0,300.0,310.0,358.0,428.0,300.0,441.0,751.0,860.0,765.0,546.0,388.0,406.0,586.0,432.0,398.0,435.0,382.0,411.0
11,300.0,322.0,352.0,463.0,421.0,386.0,263.0,165.0,226.0,300.0,310.0,358.0,294.0,411.0,441.0,751.0,860.0,765.0,546.0,388.0,406.0,586.0,432.0,398.0,435.0,359.0
12,294.0,300.0,322.0,352.0,463.0,421.0,386.0,263.0,165.0,226.0,300.0,310.0,305.0,359.0,411.0,441.0,751.0,860.0,765.0,546.0,388.0,406.0,586.0,432.0,398.0,279.0
13,305.0,294.0,300.0,322.0,352.0,463.0,421.0,386.0,263.0,165.0,226.0,300.0,323.0,279.0,359.0,411.0,441.0,751.0,860.0,765.0,546.0,388.0,406.0,586.0,432.0,171.0
14,323.0,305.0,294.0,300.0,322.0,352.0,463.0,421.0,386.0,263.0,165.0,226.0,300.0,171.0,279.0,359.0,411.0,441.0,751.0,860.0,765.0,546.0,388.0,406.0,586.0,165.0
15,300.0,323.0,305.0,294.0,300.0,322.0,352.0,463.0,421.0,386.0,263.0,165.0,290.0,165.0,171.0,279.0,359.0,411.0,441.0,751.0,860.0,765.0,546.0,388.0,406.0,158.0
16,290.0,300.0,323.0,305.0,294.0,300.0,322.0,352.0,463.0,421.0,386.0,263.0,286.0,158.0,165.0,171.0,279.0,359.0,411.0,441.0,751.0,860.0,765.0,546.0,388.0,390.0
17,286.0,290.0,300.0,323.0,305.0,294.0,300.0,322.0,352.0,463.0,421.0,386.0,386.0,390.0,158.0,165.0,171.0,279.0,359.0,411.0,441.0,751.0,860.0,765.0,546.0,427.0
18,386.0,286.0,290.0,300.0,323.0,305.0,294.0,300.0,322.0,352.0,463.0,421.0,498.0,427.0,390.0,158.0,165.0,171.0,279.0,359.0,411.0,441.0,751.0,860.0,765.0,583.0
19,498.0,386.0,286.0,290.0,300.0,323.0,305.0,294.0,300.0,322.0,352.0,463.0,447.0,583.0,427.0,390.0,158.0,165.0,171.0,279.0,359.0,411.0,441.0,751.0,860.0,811.0
20,447.0,498.0,386.0,286.0,290.0,300.0,323.0,305.0,294.0,300.0,322.0,352.0,324.0,811.0,583.0,427.0,390.0,158.0,165.0,171.0,279.0,359.0,411.0,441.0,751.0,597.0
21,324.0,447.0,498.0,386.0,286.0,290.0,300.0,323.0,305.0,294.0,300.0,322.0,312.0,597.0,811.0,583.0,427.0,390.0,158.0,165.0,171.0,279.0,359.0,411.0,441.0,358.0
22,312.0,324.0,447.0,498.0,386.0,286.0,290.0,300.0,323.0,305.0,294.0,300.0,255.0,358.0,597.0,811.0,583.0,427.0,390.0,158.0,165.0,171.0,279.0,359.0,411.0,277.0
23,255.0,312.0,324.0,447.0,498.0,386.0,286.0,290.0,300.0,323.0,305.0,294.0,172.0,277.0,358.0,597.0,811.0,583.0,427.0,390.0,158.0,165.0,171.0,279.0,359.0,357.0
24,172.0,255.0,312.0,324.0,447.0,498.0,386.0,286.0,290.0,300.0,323.0,305.0,178.0,357.0,277.0,358.0,597.0,811.0,583.0,427.0,390.0,158.0,165.0,171.0,279.0,299.0
25,178.0,172.0,255.0,312.0,324.0,447.0,498.0,386.0,286.0,290.0,300.0,323.0,120.0,299.0,357.0,277.0,358.0,597.0,811.0,583.0,427.0,390.0,158.0,165.0,171.0,200.0
26,120.0,178.0,172.0,255.0,312.0,324.0,447.0,498.0,386.0,286.0,290.0,300.0,126.0,200.0,299.0,357.0,277.0,358.0,597.0,811.0,583.0,427.0,390.0,158.0,165.0,64.0
27,126.0,120.0,178.0,172.0,255.0,312.0,324.0,447.0,498.0,386.0,286.0,290.0,156.0,64.0,200.0,299.0,357.0,277.0,358.0,597.0,811.0,583.0,427.0,390.0,158.0,87.0
28,156.0,126.0,120.0,178.0,172.0,255.0,312.0,324.0,447.0,498.0,386.0,286.0,310.0,87.0,64.0,200.0,299.0,357.0,277.0,358.0,597.0,811.0,583.0,427.0,390.0,277.0
29,310.0,156.0,126.0,120.0,178.0,172.0,255.0,312.0,324.0,447.0,498.0,386.0,375.0,277.0,87.0,64.0,200.0,299.0,357.0,277.0,358.0,597.0,811.0,583.0,427.0,379.0
