,0,1,2,3,4,5,6,7,8,9,10,11,12
0,326.0,278.0,276.0,260.0,277.0,178.0,224.0,292.0,277.0,321.55931999999996,290.44068000000004,341.6875,262.0
1,262.0,326.0,278.0,276.0,260.0,277.0,178.0,224.0,292.0,277.0,321.55931999999996,290.44068000000004,267.0
2,267.0,262.0,326.0,278.0,276.0,260.0,277.0,178.0,224.0,292.0,277.0,321.55931999999996,273.0
3,273.0,267.0,262.0,326.0,278.0,276.0,260.0,277.0,178.0,224.0,292.0,277.0,223.0
4,223.0,273.0,267.0,262.0,326.0,278.0,276.0,260.0,277.0,178.0,224.0,292.0,218.0
5,218.0,223.0,273.0,267.0,262.0,326.0,278.0,276.0,260.0,277.0,178.0,224.0,196.0
6,196.0,218.0,223.0,273.0,267.0,262.0,326.0,278.0,276.0,260.0,277.0,178.0,268.0
7,268.0,196.0,218.0,223.0,273.0,267.0,262.0,326.0,278.0,276.0,260.0,277.0,245.0
8,245.0,268.0,196.0,218.0,223.0,273.0,267.0,262.0,326.0,278.0,276.0,260.0,207.39656000000002
9,207.39656000000002,245.0,268.0,196.0,218.0,223.0,273.0,267.0,262.0,326.0,278.0,276.0,218.60343999999998
10,218.60343999999998,207.39656000000002,245.0,268.0,196.0,218.0,223.0,273.0,267.0,262.0,326.0,278.0,245.0
11,245.0,218.60343999999998,207.39656000000002,245.0,268.0,196.0,218.0,223.0,273.0,267.0,262.0,326.0,262.0
12,262.0,245.0,218.60343999999998,207.39656000000002,245.0,268.0,196.0,218.0,223.0,273.0,267.0,262.0,251.0
13,251.0,262.0,245.0,218.60343999999998,207.39656000000002,245.0,268.0,196.0,218.0,223.0,273.0,267.0,295.0
14,295.0,251.0,262.0,245.0,218.60343999999998,207.39656000000002,245.0,268.0,196.0,218.0,223.0,273.0,236.0
15,236.0,295.0,251.0,262.0,245.0,218.60343999999998,207.39656000000002,245.0,268.0,196.0,218.0,223.0,220.0
16,220.0,236.0,295.0,251.0,262.0,245.0,218.60343999999998,207.39656000000002,245.0,268.0,196.0,218.0,188.0
17,188.0,220.0,236.0,295.0,251.0,262.0,245.0,218.60343999999998,207.39656000000002,245.0,268.0,196.0,195.0
18,195.0,188.0,220.0,236.0,295.0,251.0,262.0,245.0,218.60343999999998,207.39656000000002,245.0,268.0,268.0
19,268.0,195.0,188.0,220.0,236.0,295.0,251.0,262.0,245.0,218.60343999999998,207.39656000000002,245.0,199.0
20,199.0,268.0,195.0,188.0,220.0,236.0,295.0,251.0,262.0,245.0,218.60343999999998,207.39656000000002,161.0
21,161.0,199.0,268.0,195.0,188.0,220.0,236.0,295.0,251.0,262.0,245.0,218.60343999999998,202.0
22,202.0,161.0,199.0,268.0,195.0,188.0,220.0,236.0,295.0,251.0,262.0,245.0,256.0
23,256.0,202.0,161.0,199.0,268.0,195.0,188.0,220.0,236.0,295.0,251.0,262.0,336.0
24,336.0,256.0,202.0,161.0,199.0,268.0,195.0,188.0,220.0,236.0,295.0,251.0,361.0
25,361.0,336.0,256.0,202.0,161.0,199.0,268.0,195.0,188.0,220.0,236.0,295.0,261.0
26,261.0,361.0,336.0,256.0,202.0,161.0,199.0,268.0,195.0,188.0,220.0,236.0,254.0
27,254.0,261.0,361.0,336.0,256.0,202.0,161.0,199.0,268.0,195.0,188.0,220.0,223.0
28,223.0,254.0,261.0,361.0,336.0,256.0,202.0,161.0,199.0,268.0,195.0,188.0,199.0
29,199.0,223.0,254.0,261.0,361.0,336.0,256.0,202.0,161.0,199.0,268.0,195.0,188.0
30,188.0,199.0,223.0,254.0,261.0,361.0,336.0,256.0,202.0,161.0,199.0,268.0,196.0
31,196.0,188.0,199.0,223.0,254.0,261.0,361.0,336.0,256.0,202.0,161.0,199.0,192.0
32,192.0,196.0,188.0,199.0,223.0,254.0,261.0,361.0,336.0,256.0,202.0,161.0,199.0
33,199.0,192.0,196.0,188.0,199.0,223.0,254.0,261.0,361.0,336.0,256.0,202.0,207.0
34,207.0,199.0,192.0,196.0,188.0,199.0,223.0,254.0,261.0,361.0,336.0,256.0,236.0
35,236.0,207.0,199.0,192.0,196.0,188.0,199.0,223.0,254.0,261.0,361.0,336.0,281.0
36,281.0,236.0,207.0,199.0,192.0,196.0,188.0,199.0,223.0,254.0,261.0,361.0,303.0
37,303.0,281.0,236.0,207.0,199.0,192.0,196.0,188.0,199.0,223.0,254.0,261.0,243.0
38,243.0,303.0,281.0,236.0,207.0,199.0,192.0,196.0,188.0,199.0,223.0,254.0,243.0
39,243.0,243.0,303.0,281.0,236.0,207.0,199.0,192.0,196.0,188.0,199.0,223.0,230.0
40,230.0,243.0,243.0,303.0,281.0,236.0,207.0,199.0,192.0,196.0,188.0,199.0,223.0
41,223.0,230.0,243.0,243.0,303.0,281.0,236.0,207.0,199.0,192.0,196.0,188.0,175.0
42,175.0,223.0,230.0,243.0,243.0,303.0,281.0,236.0,207.0,199.0,192.0,196.0,182.0
43,182.0,175.0,223.0,230.0,243.0,243.0,303.0,281.0,236.0,207.0,199.0,192.0,184.0
44,184.0,182.0,175.0,223.0,230.0,243.0,243.0,303.0,281.0,236.0,207.0,199.0,186.0
45,186.0,184.0,182.0,175.0,223.0,230.0,243.0,243.0,303.0,281.0,236.0,207.0,229.0
46,229.0,186.0,184.0,182.0,175.0,223.0,230.0,243.0,243.0,303.0,281.0,236.0,240.0
47,240.0,229.0,186.0,184.0,182.0,175.0,223.0,230.0,243.0,243.0,303.0,281.0,274.0
48,274.0,240.0,229.0,186.0,184.0,182.0,175.0,223.0,230.0,243.0,243.0,303.0,280.0
49,280.0,274.0,240.0,229.0,186.0,184.0,182.0,175.0,223.0,230.0,243.0,243.0,243.0
50,243.0,280.0,274.0,240.0,229.0,186.0,184.0,182.0,175.0,223.0,230.0,243.0,237.0
51,237.0,243.0,280.0,274.0,240.0,229.0,186.0,184.0,182.0,175.0,223.0,230.0,202.0
52,202.0,237.0,243.0,280.0,274.0,240.0,229.0,186.0,184.0,182.0,175.0,223.0,170.0
53,170.0,202.0,237.0,243.0,280.0,274.0,240.0,229.0,186.0,184.0,182.0,175.0,146.0
54,146.0,170.0,202.0,237.0,243.0,280.0,274.0,240.0,229.0,186.0,184.0,182.0,228.0
55,228.0,146.0,170.0,202.0,237.0,243.0,280.0,274.0,240.0,229.0,186.0,184.0,201.0
56,201.0,228.0,146.0,170.0,202.0,237.0,243.0,280.0,274.0,240.0,229.0,186.0,179.0
57,179.0,201.0,228.0,146.0,170.0,202.0,237.0,243.0,280.0,274.0,240.0,229.0,208.0
58,208.0,179.0,201.0,228.0,146.0,170.0,202.0,237.0,243.0,280.0,274.0,240.0,237.0
59,237.0,208.0,179.0,201.0,228.0,146.0,170.0,202.0,237.0,243.0,280.0,274.0,291.0
60,291.0,237.0,208.0,179.0,201.0,228.0,146.0,170.0,202.0,237.0,243.0,280.0,259.0
61,259.0,291.0,237.0,208.0,179.0,201.0,228.0,146.0,170.0,202.0,237.0,243.0,201.0
62,201.0,259.0,291.0,237.0,208.0,179.0,201.0,228.0,146.0,170.0,202.0,237.0,207.0
63,207.0,201.0,259.0,291.0,237.0,208.0,179.0,201.0,228.0,146.0,170.0,202.0,180.0
64,180.0,207.0,201.0,259.0,291.0,237.0,208.0,179.0,201.0,228.0,146.0,170.0,213.0
65,213.0,180.0,207.0,201.0,259.0,291.0,237.0,208.0,179.0,201.0,228.0,146.0,178.0
66,178.0,213.0,180.0,207.0,201.0,259.0,291.0,237.0,208.0,179.0,201.0,228.0,227.0
67,227.0,178.0,213.0,180.0,207.0,201.0,259.0,291.0,237.0,208.0,179.0,201.0,168.0
68,168.0,227.0,178.0,213.0,180.0,207.0,201.0,259.0,291.0,237.0,208.0,179.0,178.0
69,178.0,168.0,227.0,178.0,213.0,180.0,207.0,201.0,259.0,291.0,237.0,208.0,214.0
70,214.0,178.0,168.0,227.0,178.0,213.0,180.0,207.0,201.0,259.0,291.0,237.0,238.0
71,238.0,214.0,178.0,168.0,227.0,178.0,213.0,180.0,207.0,201.0,259.0,291.0,277.0
72,277.0,238.0,214.0,178.0,168.0,227.0,178.0,213.0,180.0,207.0,201.0,259.0,291.0
73,291.0,277.0,238.0,214.0,178.0,168.0,227.0,178.0,213.0,180.0,207.0,201.0,223.0
74,223.0,291.0,277.0,238.0,214.0,178.0,168.0,227.0,178.0,213.0,180.0,207.0,238.0
75,238.0,223.0,291.0,277.0,238.0,214.0,178.0,168.0,227.0,178.0,213.0,180.0,201.0
