,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,0,1,2,3,4,5,6,7,8,9,10,11,12
0,207.08395872596154,208.55362619391028,210.32841132211541,212.29160202724358,215.3876757451923,219.08300747596155,221.8768432852564,224.68033927884616,227.4898232532051,229.81499951923078,232.0680090705128,234.69578669871794,358.0,428.0,441.0,459.0,615.0,656.0,487.0,449.0,366.0,427.0,408.0,475.0,310.0
1,207.08395872596154,208.55362619391028,210.32841132211541,212.29160202724358,215.3876757451923,219.08300747596155,221.8768432852564,224.68033927884616,227.4898232532051,229.81499951923078,232.0680090705128,234.69578669871794,310.0,358.0,428.0,441.0,459.0,615.0,656.0,487.0,449.0,366.0,427.0,408.0,300.0
2,207.08395872596154,208.55362619391028,210.32841132211541,212.29160202724358,215.3876757451923,219.08300747596155,221.8768432852564,224.68033927884616,227.4898232532051,229.81499951923078,232.0680090705128,234.69578669871794,300.0,310.0,358.0,428.0,441.0,459.0,615.0,656.0,487.0,449.0,366.0,427.0,226.0
3,207.08395872596154,208.55362619391028,210.32841132211541,212.29160202724358,215.3876757451923,219.08300747596155,221.8768432852564,224.68033927884616,227.4898232532051,229.81499951923078,232.0680090705128,234.69578669871794,226.0,300.0,310.0,358.0,428.0,441.0,459.0,615.0,656.0,487.0,449.0,366.0,165.0
4,207.08395872596154,208.55362619391028,210.32841132211541,212.29160202724358,215.3876757451923,219.08300747596155,221.8768432852564,224.68033927884616,227.4898232532051,229.81499951923078,232.0680090705128,234.69578669871794,165.0,226.0,300.0,310.0,358.0,428.0,441.0,459.0,615.0,656.0,487.0,449.0,263.0
5,207.08395872596154,208.55362619391028,210.32841132211541,212.29160202724358,215.3876757451923,219.08300747596155,221.8768432852564,224.68033927884616,227.4898232532051,229.81499951923078,232.0680090705128,234.69578669871794,263.0,165.0,226.0,300.0,310.0,358.0,428.0,441.0,459.0,615.0,656.0,487.0,386.0
6,207.08395872596154,208.55362619391028,210.32841132211541,212.29160202724358,215.3876757451923,219.08300747596155,221.8768432852564,224.68033927884616,227.4898232532051,229.81499951923078,232.0680090705128,234.69578669871794,386.0,263.0,165.0,226.0,300.0,310.0,358.0,428.0,441.0,459.0,615.0,656.0,421.0
7,207.08395872596154,208.55362619391028,210.32841132211541,212.29160202724358,215.3876757451923,219.08300747596155,221.8768432852564,224.68033927884616,227.4898232532051,229.81499951923078,232.0680090705128,234.69578669871794,421.0,386.0,263.0,165.0,226.0,300.0,310.0,358.0,428.0,441.0,459.0,615.0,463.0
8,207.08395872596154,208.55362619391028,210.32841132211541,212.29160202724358,215.3876757451923,219.08300747596155,221.8768432852564,224.68033927884616,227.4898232532051,229.81499951923078,232.0680090705128,234.69578669871794,463.0,421.0,386.0,263.0,165.0,226.0,300.0,310.0,358.0,428.0,441.0,459.0,352.0
9,207.08395872596154,208.55362619391028,210.32841132211541,212.29160202724358,215.3876757451923,219.08300747596155,221.8768432852564,224.68033927884616,227.4898232532051,229.81499951923078,232.0680090705128,234.69578669871794,352.0,463.0,421.0,386.0,263.0,165.0,226.0,300.0,310.0,358.0,428.0,441.0,322.0
