,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,0,1,2,3,4,5,6,7,8,9,10,11,12
0,-12.598297842261905,-11.705532678571425,-9.220921339285713,-6.372872276785714,-3.9817903273809527,0.2018271279761937,3.9632065922619053,7.61187193452381,11.260397544642862,13.469468199404766,15.072881860119045,16.357342782738094,535.5878700000001,392.67619,346.63876,335.69458,549.11521,491.36693,395.575,346.91111,309.19658000000004,320.48892,333.15254,368.26396,396.77126
1,-12.598297842261905,-11.705532678571425,-9.220921339285713,-6.372872276785714,-3.9817903273809527,0.2018271279761937,3.9632065922619053,7.61187193452381,11.260397544642862,13.469468199404766,15.072881860119045,16.357342782738094,396.77126,535.5878700000001,392.67619,346.63876,335.69458,549.11521,491.36693,395.575,346.91111,309.19658000000004,320.48892,333.15254,341.35314
2,-12.598297842261905,-11.705532678571425,-9.220921339285713,-6.372872276785714,-3.9817903273809527,0.2018271279761937,3.9632065922619053,7.61187193452381,11.260397544642862,13.469468199404766,15.072881860119045,16.357342782738094,341.35314,396.77126,535.5878700000001,392.67619,346.63876,335.69458,549.11521,491.36693,395.575,346.91111,309.19658000000004,320.48892,398.84041
3,-12.598297842261905,-11.705532678571425,-9.220921339285713,-6.372872276785714,-3.9817903273809527,0.2018271279761937,3.9632065922619053,7.61187193452381,11.260397544642862,13.469468199404766,15.072881860119045,16.357342782738094,398.84041,341.35314,396.77126,535.5878700000001,392.67619,346.63876,335.69458,549.11521,491.36693,395.575,346.91111,309.19658000000004,372.43778
4,-12.598297842261905,-11.705532678571425,-9.220921339285713,-6.372872276785714,-3.9817903273809527,0.2018271279761937,3.9632065922619053,7.61187193452381,11.260397544642862,13.469468199404766,15.072881860119045,16.357342782738094,372.43778,398.84041,341.35314,396.77126,535.5878700000001,392.67619,346.63876,335.69458,549.11521,491.36693,395.575,346.91111,345.80953
5,-12.598297842261905,-11.705532678571425,-9.220921339285713,-6.372872276785714,-3.9817903273809527,0.2018271279761937,3.9632065922619053,7.61187193452381,11.260397544642862,13.469468199404766,15.072881860119045,16.357342782738094,345.80953,372.43778,398.84041,341.35314,396.77126,535.5878700000001,392.67619,346.63876,335.69458,549.11521,491.36693,395.575,388.33333
6,-12.598297842261905,-11.705532678571425,-9.220921339285713,-6.372872276785714,-3.9817903273809527,0.2018271279761937,3.9632065922619053,7.61187193452381,11.260397544642862,13.469468199404766,15.072881860119045,16.357342782738094,388.33333,345.80953,372.43778,398.84041,341.35314,396.77126,535.5878700000001,392.67619,346.63876,335.69458,549.11521,491.36693,590.3870900000001
7,-12.598297842261905,-11.705532678571425,-9.220921339285713,-6.372872276785714,-3.9817903273809527,0.2018271279761937,3.9632065922619053,7.61187193452381,11.260397544642862,13.469468199404766,15.072881860119045,16.357342782738094,590.3870900000001,388.33333,345.80953,372.43778,398.84041,341.35314,396.77126,535.5878700000001,392.67619,346.63876,335.69458,549.11521,565.61291
8,-12.598297842261905,-11.705532678571425,-9.220921339285713,-6.372872276785714,-3.9817903273809527,0.2018271279761937,3.9632065922619053,7.61187193452381,11.260397544642862,13.469468199404766,15.072881860119045,16.357342782738094,565.61291,590.3870900000001,388.33333,345.80953,372.43778,398.84041,341.35314,396.77126,535.5878700000001,392.67619,346.63876,335.69458,387.46667
9,-12.598297842261905,-11.705532678571425,-9.220921339285713,-6.372872276785714,-3.9817903273809527,0.2018271279761937,3.9632065922619053,7.61187193452381,11.260397544642862,13.469468199404766,15.072881860119045,16.357342782738094,387.46667,565.61291,590.3870900000001,388.33333,345.80953,372.43778,398.84041,341.35314,396.77126,535.5878700000001,392.67619,346.63876,360.06274
10,-12.598297842261905,-11.705532678571425,-9.220921339285713,-6.372872276785714,-3.9817903273809527,0.2018271279761937,3.9632065922619053,7.61187193452381,11.260397544642862,13.469468199404766,15.072881860119045,16.357342782738094,360.06274,387.46667,565.61291,590.3870900000001,388.33333,345.80953,372.43778,398.84041,341.35314,396.77126,535.5878700000001,392.67619,348.47059
11,-12.598297842261905,-11.705532678571425,-9.220921339285713,-6.372872276785714,-3.9817903273809527,0.2018271279761937,3.9632065922619053,7.61187193452381,11.260397544642862,13.469468199404766,15.072881860119045,16.357342782738094,348.47059,360.06274,387.46667,565.61291,590.3870900000001,388.33333,345.80953,372.43778,398.84041,341.35314,396.77126,535.5878700000001,118.0
12,-12.598297842261905,-11.705532678571425,-9.220921339285713,-6.372872276785714,-3.9817903273809527,0.2018271279761937,3.9632065922619053,7.61187193452381,11.260397544642862,13.469468199404766,15.072881860119045,16.357342782738094,118.0,348.47059,360.06274,387.46667,565.61291,590.3870900000001,388.33333,345.80953,372.43778,398.84041,341.35314,396.77126,8.0
13,-12.598297842261905,-11.705532678571425,-9.220921339285713,-6.372872276785714,-3.9817903273809527,0.2018271279761937,3.9632065922619053,7.61187193452381,11.260397544642862,13.469468199404766,15.072881860119045,16.357342782738094,8.0,118.0,348.47059,360.06274,387.46667,565.61291,590.3870900000001,388.33333,345.80953,372.43778,398.84041,341.35314,-26.0
14,-12.598297842261905,-11.705532678571425,-9.220921339285713,-6.372872276785714,-3.9817903273809527,0.2018271279761937,3.9632065922619053,7.61187193452381,11.260397544642862,13.469468199404766,15.072881860119045,16.357342782738094,-26.0,8.0,118.0,348.47059,360.06274,387.46667,565.61291,590.3870900000001,388.33333,345.80953,372.43778,398.84041,-361.0
