,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,0,1,2,3,4,5,6,7,8,9,10,11,12
0,-248.59254213541666,-246.0946619270833,-241.1161288020833,-233.72133713541666,-226.97604546874996,-217.59971213541667,-208.79942046875,-200.06121213541667,-191.71812880208333,-186.3261115104167,-183.4510663020833,-180.34996213541663,137.0,161.0,178.0,198.0,213.0,203.0,189.0,181.0,158.0,170.76272,154.23728,209.4375,152.0
1,-248.59254213541666,-246.0946619270833,-241.1161288020833,-233.72133713541666,-226.97604546874996,-217.59971213541667,-208.79942046875,-200.06121213541667,-191.71812880208333,-186.3261115104167,-183.4510663020833,-180.34996213541663,152.0,137.0,161.0,178.0,198.0,213.0,203.0,189.0,181.0,158.0,170.76272,154.23728,128.0
2,-248.59254213541666,-246.0946619270833,-241.1161288020833,-233.72133713541666,-226.97604546874996,-217.59971213541667,-208.79942046875,-200.06121213541667,-191.71812880208333,-186.3261115104167,-183.4510663020833,-180.34996213541663,128.0,152.0,137.0,161.0,178.0,198.0,213.0,203.0,189.0,181.0,158.0,170.76272,142.0
3,-248.59254213541666,-246.0946619270833,-241.1161288020833,-233.72133713541666,-226.97604546874996,-217.59971213541667,-208.79942046875,-200.06121213541667,-191.71812880208333,-186.3261115104167,-183.4510663020833,-180.34996213541663,142.0,128.0,152.0,137.0,161.0,178.0,198.0,213.0,203.0,189.0,181.0,158.0,116.0
4,-248.59254213541666,-246.0946619270833,-241.1161288020833,-233.72133713541666,-226.97604546874996,-217.59971213541667,-208.79942046875,-200.06121213541667,-191.71812880208333,-186.3261115104167,-183.4510663020833,-180.34996213541663,116.0,142.0,128.0,152.0,137.0,161.0,178.0,198.0,213.0,203.0,189.0,181.0,118.0
5,-248.59254213541666,-246.0946619270833,-241.1161288020833,-233.72133713541666,-226.97604546874996,-217.59971213541667,-208.79942046875,-200.06121213541667,-191.71812880208333,-186.3261115104167,-183.4510663020833,-180.34996213541663,118.0,116.0,142.0,128.0,152.0,137.0,161.0,178.0,198.0,213.0,203.0,189.0,131.56667
6,-248.59254213541666,-246.0946619270833,-241.1161288020833,-233.72133713541666,-226.97604546874996,-217.59971213541667,-208.79942046875,-200.06121213541667,-191.71812880208333,-186.3261115104167,-183.4510663020833,-180.34996213541663,131.56667,118.0,116.0,142.0,128.0,152.0,137.0,161.0,178.0,198.0,213.0,203.0,175.43333
7,-248.59254213541666,-246.0946619270833,-241.1161288020833,-233.72133713541666,-226.97604546874996,-217.59971213541667,-208.79942046875,-200.06121213541667,-191.71812880208333,-186.3261115104167,-183.4510663020833,-180.34996213541663,175.43333,131.56667,118.0,116.0,142.0,128.0,152.0,137.0,161.0,178.0,198.0,213.0,213.87096
8,-248.59254213541666,-246.0946619270833,-241.1161288020833,-233.72133713541666,-226.97604546874996,-217.59971213541667,-208.79942046875,-200.06121213541667,-191.71812880208333,-186.3261115104167,-183.4510663020833,-180.34996213541663,213.87096,175.43333,131.56667,118.0,116.0,142.0,128.0,152.0,137.0,161.0,178.0,198.0,210.38765
9,-248.59254213541666,-246.0946619270833,-241.1161288020833,-233.72133713541666,-226.97604546874996,-217.59971213541667,-208.79942046875,-200.06121213541667,-191.71812880208333,-186.3261115104167,-183.4510663020833,-180.34996213541663,210.38765,213.87096,175.43333,131.56667,118.0,116.0,142.0,128.0,152.0,137.0,161.0,178.0,220.74138
10,-248.59254213541666,-246.0946619270833,-241.1161288020833,-233.72133713541666,-226.97604546874996,-217.59971213541667,-208.79942046875,-200.06121213541667,-191.71812880208333,-186.3261115104167,-183.4510663020833,-180.34996213541663,220.74138,210.38765,213.87096,175.43333,131.56667,118.0,116.0,142.0,128.0,152.0,137.0,161.0,185.0
11,-248.59254213541666,-246.0946619270833,-241.1161288020833,-233.72133713541666,-226.97604546874996,-217.59971213541667,-208.79942046875,-200.06121213541667,-191.71812880208333,-186.3261115104167,-183.4510663020833,-180.34996213541663,185.0,220.74138,210.38765,213.87096,175.43333,131.56667,118.0,116.0,142.0,128.0,152.0,137.0,161.0
12,-248.59254213541666,-246.0946619270833,-241.1161288020833,-233.72133713541666,-226.97604546874996,-217.59971213541667,-208.79942046875,-200.06121213541667,-191.71812880208333,-186.3261115104167,-183.4510663020833,-180.34996213541663,161.0,185.0,220.74138,210.38765,213.87096,175.43333,131.56667,118.0,116.0,142.0,128.0,152.0,-22.0
13,-248.59254213541666,-246.0946619270833,-241.1161288020833,-233.72133713541666,-226.97604546874996,-217.59971213541667,-208.79942046875,-200.06121213541667,-191.71812880208333,-186.3261115104167,-183.4510663020833,-180.34996213541663,-22.0,161.0,185.0,220.74138,210.38765,213.87096,175.43333,131.56667,118.0,116.0,142.0,128.0,119.0
14,-248.59254213541666,-246.0946619270833,-241.1161288020833,-233.72133713541666,-226.97604546874996,-217.59971213541667,-208.79942046875,-200.06121213541667,-191.71812880208333,-186.3261115104167,-183.4510663020833,-180.34996213541663,119.0,-22.0,161.0,185.0,220.74138,210.38765,213.87096,175.43333,131.56667,118.0,116.0,142.0,-272.0
15,-248.59254213541666,-246.0946619270833,-241.1161288020833,-233.72133713541666,-226.97604546874996,-217.59971213541667,-208.79942046875,-200.06121213541667,-191.71812880208333,-186.3261115104167,-183.4510663020833,-180.34996213541663,-272.0,119.0,-22.0,161.0,185.0,220.74138,210.38765,213.87096,175.43333,131.56667,118.0,116.0,-331.328
16,-248.59254213541666,-246.0946619270833,-241.1161288020833,-233.72133713541666,-226.97604546874996,-217.59971213541667,-208.79942046875,-200.06121213541667,-191.71812880208333,-186.3261115104167,-183.4510663020833,-180.34996213541663,-331.328,-272.0,119.0,-22.0,161.0,185.0,220.74138,210.38765,213.87096,175.43333,131.56667,118.0,-517.0
17,-248.59254213541666,-246.0946619270833,-241.1161288020833,-233.72133713541666,-226.97604546874996,-217.59971213541667,-208.79942046875,-200.06121213541667,-191.71812880208333,-186.3261115104167,-183.4510663020833,-180.34996213541663,-517.0,-331.328,-272.0,119.0,-22.0,161.0,185.0,220.74138,210.38765,213.87096,175.43333,131.56667,-620.0
