,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,0,1,2,3,4,5,6,7,8,9,10,11,12
0,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,309.0,263.0,243.0,233.0,246.0,262.0,271.0,310.0,310.0,351.0,415.73,460.27,313.0
1,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,313.0,309.0,263.0,243.0,233.0,246.0,262.0,271.0,310.0,310.0,351.0,415.73,278.0
2,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,278.0,313.0,309.0,263.0,243.0,233.0,246.0,262.0,271.0,310.0,310.0,351.0,281.0
3,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,281.0,278.0,313.0,309.0,263.0,243.0,233.0,246.0,262.0,271.0,310.0,310.0,225.0
4,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,225.0,281.0,278.0,313.0,309.0,263.0,243.0,233.0,246.0,262.0,271.0,310.0,222.0
5,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,222.0,225.0,281.0,278.0,313.0,309.0,263.0,243.0,233.0,246.0,262.0,271.0,188.0
6,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,188.0,222.0,225.0,281.0,278.0,313.0,309.0,263.0,243.0,233.0,246.0,262.0,163.0
7,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,163.0,188.0,222.0,225.0,281.0,278.0,313.0,309.0,263.0,243.0,233.0,246.0,169.0
8,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,169.0,163.0,188.0,222.0,225.0,281.0,278.0,313.0,309.0,263.0,243.0,233.0,199.0
9,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,199.0,169.0,163.0,188.0,222.0,225.0,281.0,278.0,313.0,309.0,263.0,243.0,252.0
10,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,252.0,199.0,169.0,163.0,188.0,222.0,225.0,281.0,278.0,313.0,309.0,263.0,265.0
11,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,265.0,252.0,199.0,169.0,163.0,188.0,222.0,225.0,281.0,278.0,313.0,309.0,280.0
12,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,280.0,265.0,252.0,199.0,169.0,163.0,188.0,222.0,225.0,281.0,278.0,313.0,278.0
13,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,278.0,280.0,265.0,252.0,199.0,169.0,163.0,188.0,222.0,225.0,281.0,278.0,255.0
14,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,255.0,278.0,280.0,265.0,252.0,199.0,169.0,163.0,188.0,222.0,225.0,281.0,273.0
15,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,273.0,255.0,278.0,280.0,265.0,252.0,199.0,169.0,163.0,188.0,222.0,225.0,262.0
16,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,262.0,273.0,255.0,278.0,280.0,265.0,252.0,199.0,169.0,163.0,188.0,222.0,230.0
17,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,230.0,262.0,273.0,255.0,278.0,280.0,265.0,252.0,199.0,169.0,163.0,188.0,211.0
18,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,211.0,230.0,262.0,273.0,255.0,278.0,280.0,265.0,252.0,199.0,169.0,163.0,220.0
19,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,220.0,211.0,230.0,262.0,273.0,255.0,278.0,280.0,265.0,252.0,199.0,169.0,233.0
20,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,233.0,220.0,211.0,230.0,262.0,273.0,255.0,278.0,280.0,265.0,252.0,199.0,247.0
21,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,247.0,233.0,220.0,211.0,230.0,262.0,273.0,255.0,278.0,280.0,265.0,252.0,295.0
22,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,295.0,247.0,233.0,220.0,211.0,230.0,262.0,273.0,255.0,278.0,280.0,265.0,319.0
23,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,319.0,295.0,247.0,233.0,220.0,211.0,230.0,262.0,273.0,255.0,278.0,280.0,330.0
24,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,330.0,319.0,295.0,247.0,233.0,220.0,211.0,230.0,262.0,273.0,255.0,278.0,332.0
25,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,332.0,330.0,319.0,295.0,247.0,233.0,220.0,211.0,230.0,262.0,273.0,255.0,300.0
26,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,300.0,332.0,330.0,319.0,295.0,247.0,233.0,220.0,211.0,230.0,262.0,273.0,317.0
27,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,317.0,300.0,332.0,330.0,319.0,295.0,247.0,233.0,220.0,211.0,230.0,262.0,271.0
28,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,271.0,317.0,300.0,332.0,330.0,319.0,295.0,247.0,233.0,220.0,211.0,230.0,253.0
29,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,253.0,271.0,317.0,300.0,332.0,330.0,319.0,295.0,247.0,233.0,220.0,211.0,239.0
30,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,239.0,253.0,271.0,317.0,300.0,332.0,330.0,319.0,295.0,247.0,233.0,220.0,200.0
31,168.5503989375,174.1539468541667,179.37262360416668,185.12500068750003,191.99627985416666,200.62206943750002,208.09890485416665,216.0692444375,224.30931943750002,230.6707381875,235.94490877083334,241.98283668749997,200.0,239.0,253.0,271.0,317.0,300.0,332.0,330.0,319.0,295.0,247.0,233.0,178.0
