,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,4.83333,4.67742,4.83333,4.67742,4.83333,12.42393,50.22099,51.89503,50.22099,51.89503,46.87293,43.52486,24.0914,953.0,897.0,1031.0,915.0,1122.0,1177.0,1105.0,1049.0,975.0,898.0,847.0952400000001,904.90476,867.0
1,24.0914,4.83333,4.67742,4.83333,4.67742,4.83333,12.42393,50.22099,51.89503,50.22099,51.89503,46.87293,27.0,867.0,953.0,897.0,1031.0,915.0,1122.0,1177.0,1105.0,1049.0,975.0,898.0,847.0952400000001,744.0
2,27.0,24.0914,4.83333,4.67742,4.83333,4.67742,4.83333,12.42393,50.22099,51.89503,50.22099,51.89503,30.0,744.0,867.0,953.0,897.0,1031.0,915.0,1122.0,1177.0,1105.0,1049.0,975.0,898.0,790.0
3,30.0,27.0,24.0914,4.83333,4.67742,4.83333,4.67742,4.83333,12.42393,50.22099,51.89503,50.22099,29.0,790.0,744.0,867.0,953.0,897.0,1031.0,915.0,1122.0,1177.0,1105.0,1049.0,975.0,971.0
4,29.0,30.0,27.0,24.0914,4.83333,4.67742,4.83333,4.67742,4.83333,12.42393,50.22099,51.89503,30.0,971.0,790.0,744.0,867.0,953.0,897.0,1031.0,915.0,1122.0,1177.0,1105.0,1049.0,978.0
5,30.0,29.0,30.0,27.0,24.0914,4.83333,4.67742,4.83333,4.67742,4.83333,12.42393,50.22099,29.0,978.0,971.0,790.0,744.0,867.0,953.0,897.0,1031.0,915.0,1122.0,1177.0,1105.0,917.0
6,29.0,30.0,29.0,30.0,27.0,24.0914,4.83333,4.67742,4.83333,4.67742,4.83333,12.42393,29.0,917.0,978.0,971.0,790.0,744.0,867.0,953.0,897.0,1031.0,915.0,1122.0,1177.0,1031.0
7,29.0,29.0,30.0,29.0,30.0,27.0,24.0914,4.83333,4.67742,4.83333,4.67742,4.83333,30.0,1031.0,917.0,978.0,971.0,790.0,744.0,867.0,953.0,897.0,1031.0,915.0,1122.0,1068.0
8,30.0,29.0,29.0,30.0,29.0,30.0,27.0,24.0914,4.83333,4.67742,4.83333,4.67742,29.0,1068.0,1031.0,917.0,978.0,971.0,790.0,744.0,867.0,953.0,897.0,1031.0,915.0,319.0
9,29.0,30.0,29.0,29.0,30.0,29.0,30.0,27.0,24.0914,4.83333,4.67742,4.83333,30.0,319.0,1068.0,1031.0,917.0,978.0,971.0,790.0,744.0,867.0,953.0,897.0,1031.0,1000.0
10,30.0,29.0,30.0,29.0,29.0,30.0,29.0,30.0,27.0,24.0914,4.83333,4.67742,29.0,1000.0,319.0,1068.0,1031.0,917.0,978.0,971.0,790.0,744.0,867.0,953.0,897.0,1186.0
11,29.0,30.0,29.0,30.0,29.0,29.0,30.0,29.0,30.0,27.0,24.0914,4.83333,28.0,1186.0,1000.0,319.0,1068.0,1031.0,917.0,978.0,971.0,790.0,744.0,867.0,953.0,1399.0
12,28.0,29.0,30.0,29.0,30.0,29.0,29.0,30.0,29.0,30.0,27.0,24.0914,20.0,1399.0,1186.0,1000.0,319.0,1068.0,1031.0,917.0,978.0,971.0,790.0,744.0,867.0,1050.0
13,20.0,28.0,29.0,30.0,29.0,30.0,29.0,29.0,30.0,29.0,30.0,27.0,19.0,1050.0,1399.0,1186.0,1000.0,319.0,1068.0,1031.0,917.0,978.0,971.0,790.0,744.0,389.0
14,19.0,20.0,28.0,29.0,30.0,29.0,30.0,29.0,29.0,30.0,29.0,30.0,21.0,389.0,1050.0,1399.0,1186.0,1000.0,319.0,1068.0,1031.0,917.0,978.0,971.0,790.0,3.0
15,21.0,19.0,20.0,28.0,29.0,30.0,29.0,30.0,29.0,29.0,30.0,29.0,20.0,3.0,389.0,1050.0,1399.0,1186.0,1000.0,319.0,1068.0,1031.0,917.0,978.0,971.0,383.0
16,20.0,21.0,19.0,20.0,28.0,29.0,30.0,29.0,30.0,29.0,29.0,30.0,20.0,383.0,3.0,389.0,1050.0,1399.0,1186.0,1000.0,319.0,1068.0,1031.0,917.0,978.0,-219.0
17,20.0,20.0,21.0,19.0,20.0,28.0,29.0,30.0,29.0,30.0,29.0,29.0,34.0,-219.0,383.0,3.0,389.0,1050.0,1399.0,1186.0,1000.0,319.0,1068.0,1031.0,917.0,-148.0
18,34.0,20.0,20.0,21.0,19.0,20.0,28.0,29.0,30.0,29.0,30.0,29.0,63.0,-148.0,-219.0,383.0,3.0,389.0,1050.0,1399.0,1186.0,1000.0,319.0,1068.0,1031.0,141.0
19,63.0,34.0,20.0,20.0,21.0,19.0,20.0,28.0,29.0,30.0,29.0,30.0,64.0,141.0,-148.0,-219.0,383.0,3.0,389.0,1050.0,1399.0,1186.0,1000.0,319.0,1068.0,131.0
20,64.0,63.0,34.0,20.0,20.0,21.0,19.0,20.0,28.0,29.0,30.0,29.0,61.0,131.0,141.0,-148.0,-219.0,383.0,3.0,389.0,1050.0,1399.0,1186.0,1000.0,319.0,508.68
21,61.0,64.0,63.0,34.0,20.0,20.0,21.0,19.0,20.0,28.0,29.0,30.0,27.0,508.68,131.0,141.0,-148.0,-219.0,383.0,3.0,389.0,1050.0,1399.0,1186.0,1000.0,284.67656
22,27.0,61.0,64.0,63.0,34.0,20.0,20.0,21.0,19.0,20.0,28.0,29.0,21.0,284.67656,508.68,131.0,141.0,-148.0,-219.0,383.0,3.0,389.0,1050.0,1399.0,1186.0,403.788
23,21.0,27.0,61.0,64.0,63.0,34.0,20.0,20.0,21.0,19.0,20.0,28.0,22.0,403.788,284.67656,508.68,131.0,141.0,-148.0,-219.0,383.0,3.0,389.0,1050.0,1399.0,614.808
24,22.0,21.0,27.0,61.0,64.0,63.0,34.0,20.0,20.0,21.0,19.0,20.0,22.0,614.808,403.788,284.67656,508.68,131.0,141.0,-148.0,-219.0,383.0,3.0,389.0,1050.0,375.096
25,22.0,22.0,21.0,27.0,61.0,64.0,63.0,34.0,20.0,20.0,21.0,19.0,20.0,375.096,614.808,403.788,284.67656,508.68,131.0,141.0,-148.0,-219.0,383.0,3.0,389.0,243.36
26,20.0,22.0,22.0,21.0,27.0,61.0,64.0,63.0,34.0,20.0,20.0,21.0,23.0,243.36,375.096,614.808,403.788,284.67656,508.68,131.0,141.0,-148.0,-219.0,383.0,3.0,239.208
27,23.0,20.0,22.0,22.0,21.0,27.0,61.0,64.0,63.0,34.0,20.0,20.0,21.0,239.208,243.36,375.096,614.808,403.788,284.67656,508.68,131.0,141.0,-148.0,-219.0,383.0,27.104
28,21.0,23.0,20.0,22.0,22.0,21.0,27.0,61.0,64.0,63.0,34.0,20.0,22.0,27.104,239.208,243.36,375.096,614.808,403.788,284.67656,508.68,131.0,141.0,-148.0,-219.0,-27.744000000000028
29,22.0,21.0,23.0,20.0,22.0,22.0,21.0,27.0,61.0,64.0,63.0,34.0,22.0,-27.744000000000028,27.104,239.208,243.36,375.096,614.808,403.788,284.67656,508.68,131.0,141.0,-148.0,-193.8
30,22.0,22.0,21.0,23.0,20.0,22.0,22.0,21.0,27.0,61.0,64.0,63.0,22.0,-193.8,-27.744000000000028,27.104,239.208,243.36,375.096,614.808,403.788,284.67656,508.68,131.0,141.0,-436.672
31,22.0,22.0,22.0,21.0,23.0,20.0,22.0,22.0,21.0,27.0,61.0,64.0,22.0,-436.672,-193.8,-27.744000000000028,27.104,239.208,243.36,375.096,614.808,403.788,284.67656,508.68,131.0,-347.624
32,22.0,22.0,22.0,22.0,21.0,23.0,20.0,22.0,22.0,21.0,27.0,61.0,22.0,-347.624,-436.672,-193.8,-27.744000000000028,27.104,239.208,243.36,375.096,614.808,403.788,284.67656,508.68,-116.436
33,22.0,22.0,22.0,22.0,22.0,21.0,23.0,20.0,22.0,22.0,21.0,27.0,22.0,-116.436,-347.624,-436.672,-193.8,-27.744000000000028,27.104,239.208,243.36,375.096,614.808,403.788,284.67656,76.77144000000001
34,22.0,22.0,22.0,22.0,22.0,22.0,21.0,23.0,20.0,22.0,22.0,21.0,21.0,76.77144000000001,-116.436,-347.624,-436.672,-193.8,-27.744000000000028,27.104,239.208,243.36,375.096,614.808,403.788,176.88
35,21.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,23.0,20.0,22.0,22.0,22.0,176.88,76.77144000000001,-116.436,-347.624,-436.672,-193.8,-27.744000000000028,27.104,239.208,243.36,375.096,614.808,294.944
36,22.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,23.0,20.0,22.0,22.0,294.944,176.88,76.77144000000001,-116.436,-347.624,-436.672,-193.8,-27.744000000000028,27.104,239.208,243.36,375.096,659.7280000000001
37,22.0,22.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,23.0,20.0,20.0,659.7280000000001,294.944,176.88,76.77144000000001,-116.436,-347.624,-436.672,-193.8,-27.744000000000028,27.104,239.208,243.36,1050.464
38,20.0,22.0,22.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,23.0,22.0,1050.464,659.7280000000001,294.944,176.88,76.77144000000001,-116.436,-347.624,-436.672,-193.8,-27.744000000000028,27.104,239.208,629.8159999999999
39,22.0,20.0,22.0,22.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,21.0,21.0,629.8159999999999,1050.464,659.7280000000001,294.944,176.88,76.77144000000001,-116.436,-347.624,-436.672,-193.8,-27.744000000000028,27.104,282.288
40,21.0,22.0,20.0,22.0,22.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,282.288,629.8159999999999,1050.464,659.7280000000001,294.944,176.88,76.77144000000001,-116.436,-347.624,-436.672,-193.8,-27.744000000000028,47.244
