,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,205.0,199.0,205.0,199.0,204.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,234.0,113.0,157.0,148.0,219.0,158.0,131.0,124.0,124.0,265.8644,240.1356,319.5,126.0
1,205.0,205.0,199.0,205.0,199.0,204.0,105.0,0.0,0.0,0.0,0.0,0.0,186.0,126.0,234.0,113.0,157.0,148.0,219.0,158.0,131.0,124.0,124.0,265.8644,240.1356,83.0
2,186.0,205.0,205.0,199.0,205.0,199.0,204.0,105.0,0.0,0.0,0.0,0.0,205.0,83.0,126.0,234.0,113.0,157.0,148.0,219.0,158.0,131.0,124.0,124.0,265.8644,92.0
3,205.0,186.0,205.0,205.0,199.0,205.0,199.0,204.0,105.0,0.0,0.0,0.0,198.0,92.0,83.0,126.0,234.0,113.0,157.0,148.0,219.0,158.0,131.0,124.0,124.0,91.0
4,198.0,205.0,186.0,205.0,205.0,199.0,205.0,199.0,204.0,105.0,0.0,0.0,206.0,91.0,92.0,83.0,126.0,234.0,113.0,157.0,148.0,219.0,158.0,131.0,124.0,126.0
5,206.0,198.0,205.0,186.0,205.0,205.0,199.0,205.0,199.0,204.0,105.0,0.0,198.0,126.0,91.0,92.0,83.0,126.0,234.0,113.0,157.0,148.0,219.0,158.0,131.0,142.0
6,198.0,206.0,198.0,205.0,186.0,205.0,205.0,199.0,205.0,199.0,204.0,105.0,206.0,142.0,126.0,91.0,92.0,83.0,126.0,234.0,113.0,157.0,148.0,219.0,158.0,129.0
7,206.0,198.0,206.0,198.0,205.0,186.0,205.0,205.0,199.0,205.0,199.0,204.0,204.0,129.0,142.0,126.0,91.0,92.0,83.0,126.0,234.0,113.0,157.0,148.0,219.0,193.0
8,204.0,206.0,198.0,206.0,198.0,205.0,186.0,205.0,205.0,199.0,205.0,199.0,199.0,193.0,129.0,142.0,126.0,91.0,92.0,83.0,126.0,234.0,113.0,157.0,148.0,96.05172
9,199.0,204.0,206.0,198.0,206.0,198.0,205.0,186.0,205.0,205.0,199.0,205.0,204.0,96.05172,193.0,129.0,142.0,126.0,91.0,92.0,83.0,126.0,234.0,113.0,157.0,99.94828
10,204.0,199.0,204.0,206.0,198.0,206.0,198.0,205.0,186.0,205.0,205.0,199.0,200.0,99.94828,96.05172,193.0,129.0,142.0,126.0,91.0,92.0,83.0,126.0,234.0,113.0,70.0
11,200.0,204.0,199.0,204.0,206.0,198.0,206.0,198.0,205.0,186.0,205.0,205.0,205.0,70.0,99.94828,96.05172,193.0,129.0,142.0,126.0,91.0,92.0,83.0,126.0,234.0,100.0
12,205.0,200.0,204.0,199.0,204.0,206.0,198.0,206.0,198.0,205.0,186.0,205.0,205.0,100.0,70.0,99.94828,96.05172,193.0,129.0,142.0,126.0,91.0,92.0,83.0,126.0,118.0
13,205.0,205.0,200.0,204.0,199.0,204.0,206.0,198.0,206.0,198.0,205.0,186.0,192.0,118.0,100.0,70.0,99.94828,96.05172,193.0,129.0,142.0,126.0,91.0,92.0,83.0,108.0
14,192.0,205.0,205.0,200.0,204.0,199.0,204.0,206.0,198.0,206.0,198.0,205.0,205.0,108.0,118.0,100.0,70.0,99.94828,96.05172,193.0,129.0,142.0,126.0,91.0,92.0,108.0
15,205.0,192.0,205.0,205.0,200.0,204.0,199.0,204.0,206.0,198.0,206.0,198.0,199.0,108.0,108.0,118.0,100.0,70.0,99.94828,96.05172,193.0,129.0,142.0,126.0,91.0,179.0
16,199.0,205.0,192.0,205.0,205.0,200.0,204.0,199.0,204.0,206.0,198.0,206.0,205.0,179.0,108.0,108.0,118.0,100.0,70.0,99.94828,96.05172,193.0,129.0,142.0,126.0,132.0
17,205.0,199.0,205.0,192.0,205.0,205.0,200.0,204.0,199.0,204.0,206.0,198.0,199.0,132.0,179.0,108.0,108.0,118.0,100.0,70.0,99.94828,96.05172,193.0,129.0,142.0,142.0
18,199.0,205.0,199.0,205.0,192.0,205.0,205.0,200.0,204.0,199.0,204.0,206.0,204.0,142.0,132.0,179.0,108.0,108.0,118.0,100.0,70.0,99.94828,96.05172,193.0,129.0,179.0
19,204.0,199.0,205.0,199.0,205.0,192.0,205.0,205.0,200.0,204.0,199.0,204.0,206.0,179.0,142.0,132.0,179.0,108.0,108.0,118.0,100.0,70.0,99.94828,96.05172,193.0,231.0
20,206.0,204.0,199.0,205.0,199.0,205.0,192.0,205.0,205.0,200.0,204.0,199.0,295.0,231.0,179.0,142.0,132.0,179.0,108.0,108.0,118.0,100.0,70.0,99.94828,96.05172,150.0
21,295.0,206.0,204.0,199.0,205.0,199.0,205.0,192.0,205.0,205.0,200.0,204.0,347.0,150.0,231.0,179.0,142.0,132.0,179.0,108.0,108.0,118.0,100.0,70.0,99.94828,145.0
22,347.0,295.0,206.0,204.0,199.0,205.0,199.0,205.0,192.0,205.0,205.0,200.0,50.0,145.0,150.0,231.0,179.0,142.0,132.0,179.0,108.0,108.0,118.0,100.0,70.0,130.0
23,50.0,347.0,295.0,206.0,204.0,199.0,205.0,199.0,205.0,192.0,205.0,205.0,0.0,130.0,145.0,150.0,231.0,179.0,142.0,132.0,179.0,108.0,108.0,118.0,100.0,205.0
24,0.0,50.0,347.0,295.0,206.0,204.0,199.0,205.0,199.0,205.0,192.0,205.0,0.0,205.0,130.0,145.0,150.0,231.0,179.0,142.0,132.0,179.0,108.0,108.0,118.0,193.0
