,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,46.0,169.0,166.0,146.0,157.0,177.0,158.0,163.0,27.0,16.0,53.0,106.0,11.0,631.0,586.0,372.0,345.0,420.0,323.0,296.0,276.0,261.0,275.0,293.05,327.52377,702.0
1,11.0,46.0,169.0,166.0,146.0,157.0,177.0,158.0,163.0,27.0,16.0,53.0,11.0,702.0,631.0,586.0,372.0,345.0,420.0,323.0,296.0,276.0,261.0,275.0,293.05,551.0
2,11.0,11.0,46.0,169.0,166.0,146.0,157.0,177.0,158.0,163.0,27.0,16.0,12.0,551.0,702.0,631.0,586.0,372.0,345.0,420.0,323.0,296.0,276.0,261.0,275.0,602.0
3,12.0,11.0,11.0,46.0,169.0,166.0,146.0,157.0,177.0,158.0,163.0,27.0,11.0,602.0,551.0,702.0,631.0,586.0,372.0,345.0,420.0,323.0,296.0,276.0,261.0,581.0
4,11.0,12.0,11.0,11.0,46.0,169.0,166.0,146.0,157.0,177.0,158.0,163.0,99.0,581.0,602.0,551.0,702.0,631.0,586.0,372.0,345.0,420.0,323.0,296.0,276.0,376.0
5,99.0,11.0,12.0,11.0,11.0,46.0,169.0,166.0,146.0,157.0,177.0,158.0,132.0,376.0,581.0,602.0,551.0,702.0,631.0,586.0,372.0,345.0,420.0,323.0,296.0,382.0
6,132.0,99.0,11.0,12.0,11.0,11.0,46.0,169.0,166.0,146.0,157.0,177.0,144.0,382.0,376.0,581.0,602.0,551.0,702.0,631.0,586.0,372.0,345.0,420.0,323.0,424.0
7,144.0,132.0,99.0,11.0,12.0,11.0,11.0,46.0,169.0,166.0,146.0,157.0,170.0,424.0,382.0,376.0,581.0,602.0,551.0,702.0,631.0,586.0,372.0,345.0,420.0,340.0
8,170.0,144.0,132.0,99.0,11.0,12.0,11.0,11.0,46.0,169.0,166.0,146.0,132.0,340.0,424.0,382.0,376.0,581.0,602.0,551.0,702.0,631.0,586.0,372.0,345.0,383.0
9,132.0,170.0,144.0,132.0,99.0,11.0,12.0,11.0,11.0,46.0,169.0,166.0,138.0,383.0,340.0,424.0,382.0,376.0,581.0,602.0,551.0,702.0,631.0,586.0,372.0,502.0
10,138.0,132.0,170.0,144.0,132.0,99.0,11.0,12.0,11.0,11.0,46.0,169.0,180.0,502.0,383.0,340.0,424.0,382.0,376.0,581.0,602.0,551.0,702.0,631.0,586.0,496.0
11,180.0,138.0,132.0,170.0,144.0,132.0,99.0,11.0,12.0,11.0,11.0,46.0,140.0,496.0,502.0,383.0,340.0,424.0,382.0,376.0,581.0,602.0,551.0,702.0,631.0,448.0
12,140.0,180.0,138.0,132.0,170.0,144.0,132.0,99.0,11.0,12.0,11.0,11.0,11.0,448.0,496.0,502.0,383.0,340.0,424.0,382.0,376.0,581.0,602.0,551.0,702.0,434.0
13,11.0,140.0,180.0,138.0,132.0,170.0,144.0,132.0,99.0,11.0,12.0,11.0,11.0,434.0,448.0,496.0,502.0,383.0,340.0,424.0,382.0,376.0,581.0,602.0,551.0,360.0
14,11.0,11.0,140.0,180.0,138.0,132.0,170.0,144.0,132.0,99.0,11.0,12.0,11.0,360.0,434.0,448.0,496.0,502.0,383.0,340.0,424.0,382.0,376.0,581.0,602.0,354.0
15,11.0,11.0,11.0,140.0,180.0,138.0,132.0,170.0,144.0,132.0,99.0,11.0,11.0,354.0,360.0,434.0,448.0,496.0,502.0,383.0,340.0,424.0,382.0,376.0,581.0,485.0
16,11.0,11.0,11.0,11.0,140.0,180.0,138.0,132.0,170.0,144.0,132.0,99.0,20.0,485.0,354.0,360.0,434.0,448.0,496.0,502.0,383.0,340.0,424.0,382.0,376.0,457.0
17,20.0,11.0,11.0,11.0,11.0,140.0,180.0,138.0,132.0,170.0,144.0,132.0,152.0,457.0,485.0,354.0,360.0,434.0,448.0,496.0,502.0,383.0,340.0,424.0,382.0,471.0
18,152.0,20.0,11.0,11.0,11.0,11.0,140.0,180.0,138.0,132.0,170.0,144.0,220.0,471.0,457.0,485.0,354.0,360.0,434.0,448.0,496.0,502.0,383.0,340.0,424.0,464.0
19,220.0,152.0,20.0,11.0,11.0,11.0,11.0,140.0,180.0,138.0,132.0,170.0,166.0,464.0,471.0,457.0,485.0,354.0,360.0,434.0,448.0,496.0,502.0,383.0,340.0,440.0
20,166.0,220.0,152.0,20.0,11.0,11.0,11.0,11.0,140.0,180.0,138.0,132.0,146.0,440.0,464.0,471.0,457.0,485.0,354.0,360.0,434.0,448.0,496.0,502.0,383.0,401.0
21,146.0,166.0,220.0,152.0,20.0,11.0,11.0,11.0,11.0,140.0,180.0,138.0,145.0,401.0,440.0,464.0,471.0,457.0,485.0,354.0,360.0,434.0,448.0,496.0,502.0,369.0
22,145.0,146.0,166.0,220.0,152.0,20.0,11.0,11.0,11.0,11.0,140.0,180.0,159.0,369.0,401.0,440.0,464.0,471.0,457.0,485.0,354.0,360.0,434.0,448.0,496.0,476.0
23,159.0,145.0,146.0,166.0,220.0,152.0,20.0,11.0,11.0,11.0,11.0,140.0,184.0,476.0,369.0,401.0,440.0,464.0,471.0,457.0,485.0,354.0,360.0,434.0,448.0,562.0
24,184.0,159.0,145.0,146.0,166.0,220.0,152.0,20.0,11.0,11.0,11.0,11.0,12.0,562.0,476.0,369.0,401.0,440.0,464.0,471.0,457.0,485.0,354.0,360.0,434.0,562.0
25,12.0,184.0,159.0,145.0,146.0,166.0,220.0,152.0,20.0,11.0,11.0,11.0,10.0,562.0,562.0,476.0,369.0,401.0,440.0,464.0,471.0,457.0,485.0,354.0,360.0,415.0
26,10.0,12.0,184.0,159.0,145.0,146.0,166.0,220.0,152.0,20.0,11.0,11.0,18.0,415.0,562.0,562.0,476.0,369.0,401.0,440.0,464.0,471.0,457.0,485.0,354.0,448.0
27,18.0,10.0,12.0,184.0,159.0,145.0,146.0,166.0,220.0,152.0,20.0,11.0,115.0,448.0,415.0,562.0,562.0,476.0,369.0,401.0,440.0,464.0,471.0,457.0,485.0,403.0
28,115.0,18.0,10.0,12.0,184.0,159.0,145.0,146.0,166.0,220.0,152.0,20.0,146.0,403.0,448.0,415.0,562.0,562.0,476.0,369.0,401.0,440.0,464.0,471.0,457.0,375.0
29,146.0,115.0,18.0,10.0,12.0,184.0,159.0,145.0,146.0,166.0,220.0,152.0,155.0,375.0,403.0,448.0,415.0,562.0,562.0,476.0,369.0,401.0,440.0,464.0,471.0,398.0
30,155.0,146.0,115.0,18.0,10.0,12.0,184.0,159.0,145.0,146.0,166.0,220.0,151.0,398.0,375.0,403.0,448.0,415.0,562.0,562.0,476.0,369.0,401.0,440.0,464.0,410.0
