,0,1,2,3,4,5,6
0,449.0,265.0,226.0,202.81356000000002,183.18644,270.53333,482.0
1,551.0,449.0,265.0,226.0,202.81356000000002,183.18644,373.0
2,570.0,551.0,449.0,265.0,226.0,202.81356000000002,858.0
3,431.0,570.0,551.0,449.0,265.0,226.0,289.0
4,400.0,431.0,570.0,551.0,449.0,265.0,506.0
5,347.0,400.0,431.0,570.0,551.0,449.0,329.0
6,548.0,347.0,400.0,431.0,570.0,551.0,542.0
7,482.0,548.0,347.0,400.0,431.0,570.0,685.0
8,373.0,482.0,548.0,347.0,400.0,431.0,406.62069
9,858.0,373.0,482.0,548.0,347.0,400.0,393.37931
10,289.0,858.0,373.0,482.0,548.0,347.0,392.0
11,506.0,289.0,858.0,373.0,482.0,548.0,426.0
12,329.0,506.0,289.0,858.0,373.0,482.0,364.0
13,542.0,329.0,506.0,289.0,858.0,373.0,296.0
14,685.0,542.0,329.0,506.0,289.0,858.0,343.0
15,406.62069,685.0,542.0,329.0,506.0,289.0,379.0
16,393.37931,406.62069,685.0,542.0,329.0,506.0,348.0
17,392.0,393.37931,406.62069,685.0,542.0,329.0,537.0
18,426.0,392.0,393.37931,406.62069,685.0,542.0,686.0
19,364.0,426.0,392.0,393.37931,406.62069,685.0,565.0
20,296.0,364.0,426.0,392.0,393.37931,406.62069,293.0
21,343.0,296.0,364.0,426.0,392.0,393.37931,320.0
22,379.0,343.0,296.0,364.0,426.0,392.0,499.0
23,348.0,379.0,343.0,296.0,364.0,426.0,489.0
24,537.0,348.0,379.0,343.0,296.0,364.0,314.0
25,686.0,537.0,348.0,379.0,343.0,296.0,255.0
26,565.0,686.0,537.0,348.0,379.0,343.0,318.0
27,293.0,565.0,686.0,537.0,348.0,379.0,293.0
28,320.0,293.0,565.0,686.0,537.0,348.0,256.0
29,499.0,320.0,293.0,565.0,686.0,537.0,319.0
30,489.0,499.0,320.0,293.0,565.0,686.0,353.0
31,314.0,489.0,499.0,320.0,293.0,565.0,374.0
32,255.0,314.0,489.0,499.0,320.0,293.0,275.0
33,318.0,255.0,314.0,489.0,499.0,320.0,322.0
34,293.0,318.0,255.0,314.0,489.0,499.0,409.0
35,256.0,293.0,318.0,255.0,314.0,489.0,802.0
36,319.0,256.0,293.0,318.0,255.0,314.0,371.0
37,353.0,319.0,256.0,293.0,318.0,255.0,284.0
38,374.0,353.0,319.0,256.0,293.0,318.0,320.0
39,275.0,374.0,353.0,319.0,256.0,293.0,254.0
40,322.0,275.0,374.0,353.0,319.0,256.0,274.0
41,409.0,322.0,275.0,374.0,353.0,319.0,303.0
42,802.0,409.0,322.0,275.0,374.0,353.0,329.0
43,371.0,802.0,409.0,322.0,275.0,374.0,385.0
44,284.0,371.0,802.0,409.0,322.0,275.0,276.0
45,320.0,284.0,371.0,802.0,409.0,322.0,311.0
46,254.0,320.0,284.0,371.0,802.0,409.0,324.0
47,274.0,254.0,320.0,284.0,371.0,802.0,598.0
48,303.0,274.0,254.0,320.0,284.0,371.0,616.0
49,329.0,303.0,274.0,254.0,320.0,284.0,356.0
50,385.0,329.0,303.0,274.0,254.0,320.0,387.0
51,276.0,385.0,329.0,303.0,274.0,254.0,235.0
52,311.0,276.0,385.0,329.0,303.0,274.0,314.0
53,324.0,311.0,276.0,385.0,329.0,303.0,292.0
54,598.0,324.0,311.0,276.0,385.0,329.0,547.0
55,616.0,598.0,324.0,311.0,276.0,385.0,459.0
56,356.0,616.0,598.0,324.0,311.0,276.0,286.0
57,387.0,356.0,616.0,598.0,324.0,311.0,261.0
58,235.0,387.0,356.0,616.0,598.0,324.0,239.0
59,314.0,235.0,387.0,356.0,616.0,598.0,525.0
60,292.0,314.0,235.0,387.0,356.0,616.0,490.0
61,547.0,292.0,314.0,235.0,387.0,356.0,323.0
62,459.0,547.0,292.0,314.0,235.0,387.0,306.0
63,286.0,459.0,547.0,292.0,314.0,235.0,243.0
64,261.0,286.0,459.0,547.0,292.0,314.0,253.0
65,239.0,261.0,286.0,459.0,547.0,292.0,254.0
66,525.0,239.0,261.0,286.0,459.0,547.0,373.0
67,490.0,525.0,239.0,261.0,286.0,459.0,303.0
68,323.0,490.0,525.0,239.0,261.0,286.0,252.0
69,306.0,323.0,490.0,525.0,239.0,261.0,228.0
70,243.0,306.0,323.0,490.0,525.0,239.0,216.0
71,253.0,243.0,306.0,323.0,490.0,525.0,471.0
72,254.0,253.0,243.0,306.0,323.0,490.0,436.0
73,373.0,254.0,253.0,243.0,306.0,323.0,299.0
74,303.0,373.0,254.0,253.0,243.0,306.0,296.0
75,252.0,303.0,373.0,254.0,253.0,243.0,277.0
76,228.0,252.0,303.0,373.0,254.0,253.0,259.0
77,216.0,228.0,252.0,303.0,373.0,254.0,396.0
78,471.0,216.0,228.0,252.0,303.0,373.0,494.0
79,436.0,471.0,216.0,228.0,252.0,303.0,479.0
80,299.0,436.0,471.0,216.0,228.0,252.0,228.0
81,296.0,299.0,436.0,471.0,216.0,228.0,437.0
82,277.0,296.0,299.0,436.0,471.0,216.0,273.0
83,259.0,277.0,296.0,299.0,436.0,471.0,460.0
84,396.0,259.0,277.0,296.0,299.0,436.0,393.0
85,494.0,396.0,259.0,277.0,296.0,299.0,323.0
86,479.0,494.0,396.0,259.0,277.0,296.0,310.0
87,228.0,479.0,494.0,396.0,259.0,277.0,235.0
88,437.0,228.0,479.0,494.0,396.0,259.0,235.0
89,273.0,437.0,228.0,479.0,494.0,396.0,307.0
90,460.0,273.0,437.0,228.0,479.0,494.0,202.0
91,393.0,460.0,273.0,437.0,228.0,479.0,196.0
92,323.0,393.0,460.0,273.0,437.0,228.0,97.0
93,310.0,323.0,393.0,460.0,273.0,437.0,92.313
94,235.0,310.0,323.0,393.0,460.0,273.0,242.74200000000002
95,235.0,235.0,310.0,323.0,393.0,460.0,446.34299999999996
