,0,1,2,3,4,5,6
0,46.0,60.0,80.0,94.0,92.0,62.0,75.0
1,53.0,46.0,60.0,80.0,94.0,92.0,44.0
2,55.0,53.0,46.0,60.0,80.0,94.0,55.0
3,54.0,55.0,53.0,46.0,60.0,80.0,61.0
4,49.0,54.0,55.0,53.0,46.0,60.0,65.0
5,45.0,49.0,54.0,55.0,53.0,46.0,78.0
6,56.0,45.0,49.0,54.0,55.0,53.0,88.0
7,75.0,56.0,45.0,49.0,54.0,55.0,81.0
8,44.0,75.0,56.0,45.0,49.0,54.0,69.0
9,55.0,44.0,75.0,56.0,45.0,49.0,78.0
10,61.0,55.0,44.0,75.0,56.0,45.0,91.0
11,65.0,61.0,55.0,44.0,75.0,56.0,79.0
12,78.0,65.0,61.0,55.0,44.0,75.0,65.0
13,88.0,78.0,65.0,61.0,55.0,44.0,98.0
14,81.0,88.0,78.0,65.0,61.0,55.0,89.0
15,69.0,81.0,88.0,78.0,65.0,61.0,76.0
16,78.0,69.0,81.0,88.0,78.0,65.0,70.0
17,91.0,78.0,69.0,81.0,88.0,78.0,50.0
18,79.0,91.0,78.0,69.0,81.0,88.0,45.0
19,65.0,79.0,91.0,78.0,69.0,81.0,36.0
20,98.0,65.0,79.0,91.0,78.0,69.0,41.0
21,89.0,98.0,65.0,79.0,91.0,78.0,70.0
22,76.0,89.0,98.0,65.0,79.0,91.0,70.0
23,70.0,76.0,89.0,98.0,65.0,79.0,73.0
24,50.0,70.0,76.0,89.0,98.0,65.0,79.0
25,45.0,50.0,70.0,76.0,89.0,98.0,71.0
26,36.0,45.0,50.0,70.0,76.0,89.0,70.0
27,41.0,36.0,45.0,50.0,70.0,76.0,67.0
28,70.0,41.0,36.0,45.0,50.0,70.0,76.0
29,70.0,70.0,41.0,36.0,45.0,50.0,44.0
30,73.0,70.0,70.0,41.0,36.0,45.0,56.0
31,79.0,73.0,70.0,70.0,41.0,36.0,43.0
32,71.0,79.0,73.0,70.0,70.0,41.0,37.0
33,70.0,71.0,79.0,73.0,70.0,70.0,63.0
34,67.0,70.0,71.0,79.0,73.0,70.0,81.0
35,76.0,67.0,70.0,71.0,79.0,73.0,78.0
36,44.0,76.0,67.0,70.0,71.0,79.0,73.0
37,56.0,44.0,76.0,67.0,70.0,71.0,76.0
38,43.0,56.0,44.0,76.0,67.0,70.0,72.0
39,37.0,43.0,56.0,44.0,76.0,67.0,65.0
40,63.0,37.0,43.0,56.0,44.0,76.0,66.0
41,81.0,63.0,37.0,43.0,56.0,44.0,53.0
42,78.0,81.0,63.0,37.0,43.0,56.0,55.0
43,73.0,78.0,81.0,63.0,37.0,43.0,62.0
44,76.0,73.0,78.0,81.0,63.0,37.0,59.0
45,72.0,76.0,73.0,78.0,81.0,63.0,57.0
46,65.0,72.0,76.0,73.0,78.0,81.0,106.0
47,66.0,65.0,72.0,76.0,73.0,78.0,99.0
48,53.0,66.0,65.0,72.0,76.0,73.0,93.0
49,55.0,53.0,66.0,65.0,72.0,76.0,119.0
50,62.0,55.0,53.0,66.0,65.0,72.0,99.0
51,59.0,62.0,55.0,53.0,66.0,65.0,65.0
52,57.0,59.0,62.0,55.0,53.0,66.0,79.0
53,106.0,57.0,59.0,62.0,55.0,53.0,66.0
54,99.0,106.0,57.0,59.0,62.0,55.0,71.0
55,93.0,99.0,106.0,57.0,59.0,62.0,59.0
56,119.0,93.0,99.0,106.0,57.0,59.0,64.0
57,99.0,119.0,93.0,99.0,106.0,57.0,84.0
58,65.0,99.0,119.0,93.0,99.0,106.0,68.0
59,79.0,65.0,99.0,119.0,93.0,99.0,67.0
60,66.0,79.0,65.0,99.0,119.0,93.0,101.0
61,71.0,66.0,79.0,65.0,99.0,119.0,73.0
62,59.0,71.0,66.0,79.0,65.0,99.0,66.0
63,64.0,59.0,71.0,66.0,79.0,65.0,34.0
64,84.0,64.0,59.0,71.0,66.0,79.0,45.0
65,68.0,84.0,64.0,59.0,71.0,66.0,31.0
66,67.0,68.0,84.0,64.0,59.0,71.0,31.0
67,101.0,67.0,68.0,84.0,64.0,59.0,20.0
68,73.0,101.0,67.0,68.0,84.0,64.0,31.0
69,66.0,73.0,101.0,67.0,68.0,84.0,68.0
70,34.0,66.0,73.0,101.0,67.0,68.0,58.0
71,45.0,34.0,66.0,73.0,101.0,67.0,68.0
72,31.0,45.0,34.0,66.0,73.0,101.0,41.0
73,31.0,31.0,45.0,34.0,66.0,73.0,48.0
74,20.0,31.0,31.0,45.0,34.0,66.0,73.0
75,31.0,20.0,31.0,31.0,45.0,34.0,52.0
76,68.0,31.0,20.0,31.0,31.0,45.0,32.0
77,58.0,68.0,31.0,20.0,31.0,31.0,25.0
78,68.0,58.0,68.0,31.0,20.0,31.0,22.0
79,41.0,68.0,58.0,68.0,31.0,20.0,21.0
80,48.0,41.0,68.0,58.0,68.0,31.0,35.0
81,73.0,48.0,41.0,68.0,58.0,68.0,59.0
82,52.0,73.0,48.0,41.0,68.0,58.0,45.0
83,32.0,52.0,73.0,48.0,41.0,68.0,38.0
84,25.0,32.0,52.0,73.0,48.0,41.0,76.0
85,22.0,25.0,32.0,52.0,73.0,48.0,86.0
86,21.0,22.0,25.0,32.0,52.0,73.0,104.0
87,35.0,21.0,22.0,25.0,32.0,52.0,63.0
88,59.0,35.0,21.0,22.0,25.0,32.0,72.0
89,45.0,59.0,35.0,21.0,22.0,25.0,58.0
90,38.0,45.0,59.0,35.0,21.0,22.0,31.0
91,76.0,38.0,45.0,59.0,35.0,21.0,49.0
92,86.0,76.0,38.0,45.0,59.0,35.0,68.0
93,104.0,86.0,76.0,38.0,45.0,59.0,67.63799999999999
94,63.0,104.0,86.0,76.0,38.0,45.0,74.529
95,72.0,63.0,104.0,86.0,76.0,38.0,76.513
