,0,1,2,3,4,5,6
0,303.0,342.0,440.0,554.0,565.22034,625.7796599999999,629.0
1,131.0,303.0,342.0,440.0,554.0,565.22034,568.0
2,100.0,131.0,303.0,342.0,440.0,554.0,547.0
3,226.0,100.0,131.0,303.0,342.0,440.0,387.0
4,404.0,226.0,100.0,131.0,303.0,342.0,343.0
5,463.0,404.0,226.0,100.0,131.0,303.0,309.0
6,586.0,463.0,404.0,226.0,100.0,131.0,378.0
7,629.0,586.0,463.0,404.0,226.0,100.0,401.0
8,568.0,629.0,586.0,463.0,404.0,226.0,370.0
9,547.0,568.0,629.0,586.0,463.0,404.0,333.0
10,387.0,547.0,568.0,629.0,586.0,463.0,383.0
11,343.0,387.0,547.0,568.0,629.0,586.0,478.0
12,309.0,343.0,387.0,547.0,568.0,629.0,522.0
13,378.0,309.0,343.0,387.0,547.0,568.0,512.0
14,401.0,378.0,309.0,343.0,387.0,547.0,454.0
15,370.0,401.0,378.0,309.0,343.0,387.0,352.0
16,333.0,370.0,401.0,378.0,309.0,343.0,291.0
17,383.0,333.0,370.0,401.0,378.0,309.0,358.0
18,478.0,383.0,333.0,370.0,401.0,378.0,455.0
19,522.0,478.0,383.0,333.0,370.0,401.0,122.0
20,512.0,522.0,478.0,383.0,333.0,370.0,189.0
21,454.0,512.0,522.0,478.0,383.0,333.0,314.0
22,352.0,454.0,512.0,522.0,478.0,383.0,385.0
23,291.0,352.0,454.0,512.0,522.0,478.0,549.0
24,358.0,291.0,352.0,454.0,512.0,522.0,560.0
25,455.0,358.0,291.0,352.0,454.0,512.0,549.0
26,122.0,455.0,358.0,291.0,352.0,454.0,493.0
27,189.0,122.0,455.0,358.0,291.0,352.0,348.0
28,314.0,189.0,122.0,455.0,358.0,291.0,364.0
29,385.0,314.0,189.0,122.0,455.0,358.0,299.0
30,549.0,385.0,314.0,189.0,122.0,455.0,252.0
31,560.0,549.0,385.0,314.0,189.0,122.0,269.0
32,549.0,560.0,549.0,385.0,314.0,189.0,194.0
33,493.0,549.0,560.0,549.0,385.0,314.0,273.0
34,348.0,493.0,549.0,560.0,549.0,385.0,341.0
35,364.0,348.0,493.0,549.0,560.0,549.0,329.0
36,299.0,364.0,348.0,493.0,549.0,560.0,460.0
37,252.0,299.0,364.0,348.0,493.0,549.0,442.0
38,269.0,252.0,299.0,364.0,348.0,493.0,406.0
39,194.0,269.0,252.0,299.0,364.0,348.0,380.0
40,273.0,194.0,269.0,252.0,299.0,364.0,319.0
41,341.0,273.0,194.0,269.0,252.0,299.0,146.0
42,329.0,341.0,273.0,194.0,269.0,252.0,122.0
43,460.0,329.0,341.0,273.0,194.0,269.0,293.0
44,442.0,460.0,329.0,341.0,273.0,194.0,70.0
45,406.0,442.0,460.0,329.0,341.0,273.0,243.0
46,380.0,406.0,442.0,460.0,329.0,341.0,396.0
47,319.0,380.0,406.0,442.0,460.0,329.0,618.0
48,146.0,319.0,380.0,406.0,442.0,460.0,553.0
49,122.0,146.0,319.0,380.0,406.0,442.0,466.0
50,293.0,122.0,146.0,319.0,380.0,406.0,472.0
51,70.0,293.0,122.0,146.0,319.0,380.0,362.0
52,243.0,70.0,293.0,122.0,146.0,319.0,343.0
53,396.0,243.0,70.0,293.0,122.0,146.0,269.0
54,618.0,396.0,243.0,70.0,293.0,122.0,100.0
55,553.0,618.0,396.0,243.0,70.0,293.0,102.0
56,466.0,553.0,618.0,396.0,243.0,70.0,145.0
57,472.0,466.0,553.0,618.0,396.0,243.0,320.0
58,362.0,472.0,466.0,553.0,618.0,396.0,357.0
59,343.0,362.0,472.0,466.0,553.0,618.0,481.0
60,269.0,343.0,362.0,472.0,466.0,553.0,531.0
61,100.0,269.0,343.0,362.0,472.0,466.0,408.0
62,102.0,100.0,269.0,343.0,362.0,472.0,405.0
63,145.0,102.0,100.0,269.0,343.0,362.0,313.0
64,320.0,145.0,102.0,100.0,269.0,343.0,308.0
65,357.0,320.0,145.0,102.0,100.0,269.0,314.0
66,481.0,357.0,320.0,145.0,102.0,100.0,426.0
67,531.0,481.0,357.0,320.0,145.0,102.0,340.0
68,408.0,531.0,481.0,357.0,320.0,145.0,300.0
69,405.0,408.0,531.0,481.0,357.0,320.0,343.0
70,313.0,405.0,408.0,531.0,481.0,357.0,377.0
