,0,1,2,3,4,5,6
0,15.0,14.0,39.0,10.508469999999999,9.491530000000001,27.5,0.0
1,4.0,15.0,14.0,39.0,10.508469999999999,9.491530000000001,7.0
2,4.0,4.0,15.0,14.0,39.0,10.508469999999999,0.0
3,6.0,4.0,4.0,15.0,14.0,39.0,0.0
4,0.0,6.0,4.0,4.0,15.0,14.0,0.0
5,2.0,0.0,6.0,4.0,4.0,15.0,0.0
6,0.0,2.0,0.0,6.0,4.0,4.0,9.0
7,0.0,0.0,2.0,0.0,6.0,4.0,33.0
8,7.0,0.0,0.0,2.0,0.0,6.0,62.65517
9,0.0,7.0,0.0,0.0,2.0,0.0,67.34483
10,0.0,0.0,7.0,0.0,0.0,2.0,98.0
11,0.0,0.0,0.0,7.0,0.0,0.0,144.0
12,0.0,0.0,0.0,0.0,7.0,0.0,151.0
13,9.0,0.0,0.0,0.0,0.0,7.0,122.0
14,33.0,9.0,0.0,0.0,0.0,0.0,91.0
15,62.65517,33.0,9.0,0.0,0.0,0.0,94.0
16,67.34483,62.65517,33.0,9.0,0.0,0.0,98.0
17,98.0,67.34483,62.65517,33.0,9.0,0.0,93.0
18,144.0,98.0,67.34483,62.65517,33.0,9.0,97.0
19,151.0,144.0,98.0,67.34483,62.65517,33.0,98.0
20,122.0,151.0,144.0,98.0,67.34483,62.65517,95.0
21,91.0,122.0,151.0,144.0,98.0,67.34483,96.0
22,94.0,91.0,122.0,151.0,144.0,98.0,95.0
23,98.0,94.0,91.0,122.0,151.0,144.0,120.0
24,93.0,98.0,94.0,91.0,122.0,151.0,126.0
25,97.0,93.0,98.0,94.0,91.0,122.0,130.0
26,98.0,97.0,93.0,98.0,94.0,91.0,74.0
27,95.0,98.0,97.0,93.0,98.0,94.0,83.0
28,96.0,95.0,98.0,97.0,93.0,98.0,87.0
29,95.0,96.0,95.0,98.0,97.0,93.0,101.0
30,120.0,95.0,96.0,95.0,98.0,97.0,152.0
31,126.0,120.0,95.0,96.0,95.0,98.0,156.0
32,130.0,126.0,120.0,95.0,96.0,95.0,104.0
33,74.0,130.0,126.0,120.0,95.0,96.0,96.0
34,83.0,74.0,130.0,126.0,120.0,95.0,86.0
35,87.0,83.0,74.0,130.0,126.0,120.0,103.0
36,101.0,87.0,83.0,74.0,130.0,126.0,113.0
37,152.0,101.0,87.0,83.0,74.0,130.0,102.0
38,156.0,152.0,101.0,87.0,83.0,74.0,114.0
39,104.0,156.0,152.0,101.0,87.0,83.0,95.0
40,96.0,104.0,156.0,152.0,101.0,87.0,97.0
41,86.0,96.0,104.0,156.0,152.0,101.0,91.0
42,103.0,86.0,96.0,104.0,156.0,152.0,144.0
43,113.0,103.0,86.0,96.0,104.0,156.0,155.0
44,102.0,113.0,103.0,86.0,96.0,104.0,120.0
45,114.0,102.0,113.0,103.0,86.0,96.0,109.0
46,95.0,114.0,102.0,113.0,103.0,86.0,92.0
47,97.0,95.0,114.0,102.0,113.0,103.0,105.0
48,91.0,97.0,95.0,114.0,102.0,113.0,127.0
49,144.0,91.0,97.0,95.0,114.0,102.0,88.0
50,155.0,144.0,91.0,97.0,95.0,114.0,102.0
51,120.0,155.0,144.0,91.0,97.0,95.0,98.0
52,109.0,120.0,155.0,144.0,91.0,97.0,100.0
53,92.0,109.0,120.0,155.0,144.0,91.0,125.0
54,105.0,92.0,109.0,120.0,155.0,144.0,181.0
55,127.0,105.0,92.0,109.0,120.0,155.0,173.0
56,88.0,127.0,105.0,92.0,109.0,120.0,137.0
57,102.0,88.0,127.0,105.0,92.0,109.0,97.0
58,98.0,102.0,88.0,127.0,105.0,92.0,111.0
59,100.0,98.0,102.0,88.0,127.0,105.0,112.0
60,125.0,100.0,98.0,102.0,88.0,127.0,137.0
61,181.0,125.0,100.0,98.0,102.0,88.0,130.0
62,173.0,181.0,125.0,100.0,98.0,102.0,128.0
63,137.0,173.0,181.0,125.0,100.0,98.0,96.0
64,97.0,137.0,173.0,181.0,125.0,100.0,98.0
65,111.0,97.0,137.0,173.0,181.0,125.0,106.0
66,112.0,111.0,97.0,137.0,173.0,181.0,185.0
67,137.0,112.0,111.0,97.0,137.0,173.0,166.0
68,130.0,137.0,112.0,111.0,97.0,137.0,108.0
69,128.0,130.0,137.0,112.0,111.0,97.0,96.0
70,96.0,128.0,130.0,137.0,112.0,111.0,119.0
71,98.0,96.0,128.0,130.0,137.0,112.0,151.0
