,0,1,2,3,4,5,6
0,227.61764,165.0,145.13559,157.10169,142.7058,169.61789,187.59559000000002
1,187.59559000000002,227.61764,165.0,145.13559,157.10169,142.7058,169.44117
2,187.59559000000002,187.59559000000002,227.61764,165.0,145.13559,157.10169,187.59559000000002
3,181.54412,187.59559000000002,187.59559000000002,227.61764,165.0,145.13559,181.54412
4,187.59559000000002,181.54412,187.59559000000002,187.59559000000002,227.61764,165.0,187.59559000000002
5,181.54412,187.59559000000002,181.54412,187.59559000000002,187.59559000000002,227.61764,181.54412
6,187.59559000000002,181.54412,187.59559000000002,181.54412,187.59559000000002,187.59559000000002,187.59559000000002
7,187.59559000000002,187.59559000000002,181.54412,187.59559000000002,181.54412,187.59559000000002,392.0
8,169.44117,187.59559000000002,187.59559000000002,181.54412,187.59559000000002,181.54412,220.0
9,187.59559000000002,169.44117,187.59559000000002,187.59559000000002,181.54412,187.59559000000002,219.0
10,181.54412,187.59559000000002,169.44117,187.59559000000002,187.59559000000002,181.54412,211.0
11,187.59559000000002,181.54412,187.59559000000002,169.44117,187.59559000000002,187.59559000000002,219.0
12,181.54412,187.59559000000002,181.54412,187.59559000000002,169.44117,187.59559000000002,219.0
13,187.59559000000002,181.54412,187.59559000000002,181.54412,187.59559000000002,169.44117,204.0
14,392.0,187.59559000000002,181.54412,187.59559000000002,181.54412,187.59559000000002,219.0
15,220.0,392.0,187.59559000000002,181.54412,187.59559000000002,181.54412,212.0
16,219.0,220.0,392.0,187.59559000000002,181.54412,187.59559000000002,218.0
17,211.0,219.0,220.0,392.0,187.59559000000002,181.54412,211.0
18,219.0,211.0,219.0,220.0,392.0,187.59559000000002,220.0
19,219.0,219.0,211.0,219.0,220.0,392.0,218.0
20,204.0,219.0,219.0,211.0,219.0,220.0,161.0
21,219.0,204.0,219.0,219.0,211.0,219.0,144.0
22,212.0,219.0,204.0,219.0,219.0,211.0,133.0
23,218.0,212.0,219.0,204.0,219.0,219.0,173.0
24,211.0,218.0,212.0,219.0,204.0,219.0,168.0
25,220.0,211.0,218.0,212.0,219.0,204.0,144.0
26,218.0,220.0,211.0,218.0,212.0,219.0,148.0
27,161.0,218.0,220.0,211.0,218.0,212.0,135.0
28,144.0,161.0,218.0,220.0,211.0,218.0,155.0
29,133.0,144.0,161.0,218.0,220.0,211.0,234.0
30,173.0,133.0,144.0,161.0,218.0,220.0,404.0
31,168.0,173.0,133.0,144.0,161.0,218.0,433.0
32,144.0,168.0,173.0,133.0,144.0,161.0,233.0
33,148.0,144.0,168.0,173.0,133.0,144.0,157.0
34,135.0,148.0,144.0,168.0,173.0,133.0,164.0
35,155.0,135.0,148.0,144.0,168.0,173.0,238.0
36,234.0,155.0,135.0,148.0,144.0,168.0,164.0
37,404.0,234.0,155.0,135.0,148.0,144.0,162.0
38,433.0,404.0,234.0,155.0,135.0,148.0,154.0
39,233.0,433.0,404.0,234.0,155.0,135.0,146.0
40,157.0,233.0,433.0,404.0,234.0,155.0,168.0
41,164.0,157.0,233.0,433.0,404.0,234.0,272.0
42,238.0,164.0,157.0,233.0,433.0,404.0,402.0
43,164.0,238.0,164.0,157.0,233.0,433.0,415.0
44,162.0,164.0,238.0,164.0,157.0,233.0,113.0
45,154.0,162.0,164.0,238.0,164.0,157.0,120.0
46,146.0,154.0,162.0,164.0,238.0,164.0,134.0
47,168.0,146.0,154.0,162.0,164.0,238.0,162.0
48,272.0,168.0,146.0,154.0,162.0,164.0,151.0
49,402.0,272.0,168.0,146.0,154.0,162.0,154.0
50,415.0,402.0,272.0,168.0,146.0,154.0,125.0
51,113.0,415.0,402.0,272.0,168.0,146.0,98.0
52,120.0,113.0,415.0,402.0,272.0,168.0,79.0
53,134.0,120.0,113.0,415.0,402.0,272.0,88.0
54,162.0,134.0,120.0,113.0,415.0,402.0,109.0
55,151.0,162.0,134.0,120.0,113.0,415.0,94.0
56,154.0,151.0,162.0,134.0,120.0,113.0,85.0
57,125.0,154.0,151.0,162.0,134.0,120.0,80.0
58,98.0,125.0,154.0,151.0,162.0,134.0,130.0
59,79.0,98.0,125.0,154.0,151.0,162.0,180.0
60,88.0,79.0,98.0,125.0,154.0,151.0,171.0
61,109.0,88.0,79.0,98.0,125.0,154.0,133.0
62,94.0,109.0,88.0,79.0,98.0,125.0,133.0
63,85.0,94.0,109.0,88.0,79.0,98.0,62.0
64,80.0,85.0,94.0,109.0,88.0,79.0,73.0
65,130.0,80.0,85.0,94.0,109.0,88.0,75.0
66,180.0,130.0,80.0,85.0,94.0,109.0,83.0
67,171.0,180.0,130.0,80.0,85.0,94.0,84.0
68,133.0,171.0,180.0,130.0,80.0,85.0,77.0
69,133.0,133.0,171.0,180.0,130.0,80.0,95.0
70,62.0,133.0,133.0,171.0,180.0,130.0,152.0
71,73.0,62.0,133.0,133.0,171.0,180.0,214.0
72,75.0,73.0,62.0,133.0,133.0,171.0,189.0
73,83.0,75.0,73.0,62.0,133.0,133.0,143.0
74,84.0,83.0,75.0,73.0,62.0,133.0,130.0
75,77.0,84.0,83.0,75.0,73.0,62.0,84.0
76,95.0,77.0,84.0,83.0,75.0,73.0,68.0
77,152.0,95.0,77.0,84.0,83.0,75.0,85.0
78,214.0,152.0,95.0,77.0,84.0,83.0,99.0
79,189.0,214.0,152.0,95.0,77.0,84.0,95.0
80,143.0,189.0,214.0,152.0,95.0,77.0,77.0
81,130.0,143.0,189.0,214.0,152.0,95.0,68.0
82,84.0,130.0,143.0,189.0,214.0,152.0,55.0
83,68.0,84.0,130.0,143.0,189.0,214.0,59.0
84,85.0,68.0,84.0,130.0,143.0,189.0,53.0
85,99.0,85.0,68.0,84.0,130.0,143.0,50.0
86,95.0,99.0,85.0,68.0,84.0,130.0,59.0
87,77.0,95.0,99.0,85.0,68.0,84.0,66.0
88,68.0,77.0,95.0,99.0,85.0,68.0,78.0
89,55.0,68.0,77.0,95.0,99.0,85.0,81.0
90,59.0,55.0,68.0,77.0,95.0,99.0,83.0
91,53.0,59.0,55.0,68.0,77.0,95.0,94.0
92,50.0,53.0,59.0,55.0,68.0,77.0,84.0
93,59.0,50.0,53.0,59.0,55.0,68.0,75.54599999999999
94,66.0,59.0,50.0,53.0,59.0,55.0,63.351
95,78.0,66.0,59.0,50.0,53.0,59.0,50.173
