,0,1,2,3,4,5,6
0,126.0,120.0,110.0,116.64407,105.35593,123.25,105.0
1,146.0,126.0,120.0,110.0,116.64407,105.35593,98.0
2,145.0,146.0,126.0,120.0,110.0,116.64407,95.0
3,135.0,145.0,146.0,126.0,120.0,110.0,104.0
4,126.0,135.0,145.0,146.0,126.0,120.0,114.0
5,118.0,126.0,135.0,145.0,146.0,126.0,115.0
6,127.0,118.0,126.0,135.0,145.0,146.0,142.0
7,105.0,127.0,118.0,126.0,135.0,145.0,136.0
8,98.0,105.0,127.0,118.0,126.0,135.0,132.29309999999998
9,95.0,98.0,105.0,127.0,118.0,126.0,142.70690000000002
10,104.0,95.0,98.0,105.0,127.0,118.0,103.0
11,114.0,104.0,95.0,98.0,105.0,127.0,103.0
12,115.0,114.0,104.0,95.0,98.0,105.0,102.0
13,142.0,115.0,114.0,104.0,95.0,98.0,97.0
14,136.0,142.0,115.0,114.0,104.0,95.0,113.0
15,132.29309999999998,136.0,142.0,115.0,114.0,104.0,112.0
16,142.70690000000002,132.29309999999998,136.0,142.0,115.0,114.0,102.0
17,103.0,142.70690000000002,132.29309999999998,136.0,142.0,115.0,116.0
18,103.0,103.0,142.70690000000002,132.29309999999998,136.0,142.0,133.0
19,102.0,103.0,103.0,142.70690000000002,132.29309999999998,136.0,137.0
20,97.0,102.0,103.0,103.0,142.70690000000002,132.29309999999998,120.0
21,113.0,97.0,102.0,103.0,103.0,142.70690000000002,115.0
22,112.0,113.0,97.0,102.0,103.0,103.0,93.0
23,102.0,112.0,113.0,97.0,102.0,103.0,101.0
24,116.0,102.0,112.0,113.0,97.0,102.0,95.0
25,133.0,116.0,102.0,112.0,113.0,97.0,72.0
26,137.0,133.0,116.0,102.0,112.0,113.0,92.0
27,120.0,137.0,133.0,116.0,102.0,112.0,89.0
28,115.0,120.0,137.0,133.0,116.0,102.0,105.0
29,93.0,115.0,120.0,137.0,133.0,116.0,104.0
30,101.0,93.0,115.0,120.0,137.0,133.0,123.0
31,95.0,101.0,93.0,115.0,120.0,137.0,132.0
32,72.0,95.0,101.0,93.0,115.0,120.0,116.0
