,0,1,2,3,4,5,6
0,178.0,184.0,179.0,184.0,167.0,184.0,185.0
1,184.0,178.0,184.0,179.0,184.0,167.0,166.0
2,185.0,184.0,178.0,184.0,179.0,184.0,185.0
3,178.0,185.0,184.0,178.0,184.0,179.0,179.0
4,185.0,178.0,185.0,184.0,178.0,184.0,184.0
5,179.0,185.0,178.0,185.0,184.0,178.0,179.0
6,184.0,179.0,185.0,178.0,185.0,184.0,185.0
7,185.0,184.0,179.0,185.0,178.0,185.0,184.0
8,166.0,185.0,184.0,179.0,185.0,178.0,179.0
9,185.0,166.0,185.0,184.0,179.0,185.0,184.0
10,179.0,185.0,166.0,185.0,184.0,179.0,178.0
11,184.0,179.0,185.0,166.0,185.0,184.0,184.0
12,179.0,184.0,179.0,185.0,166.0,185.0,185.0
13,185.0,179.0,184.0,179.0,185.0,166.0,173.0
14,184.0,185.0,179.0,184.0,179.0,185.0,184.0
15,179.0,184.0,185.0,179.0,184.0,179.0,179.0
16,184.0,179.0,184.0,185.0,179.0,184.0,184.0
17,178.0,184.0,179.0,184.0,185.0,179.0,178.0
18,184.0,178.0,184.0,179.0,184.0,185.0,187.0
19,185.0,184.0,178.0,184.0,179.0,184.0,601.0
20,173.0,185.0,184.0,178.0,184.0,179.0,585.0
21,184.0,173.0,185.0,184.0,178.0,184.0,603.0
22,179.0,184.0,173.0,185.0,184.0,178.0,583.0
23,184.0,179.0,184.0,173.0,185.0,184.0,604.0
24,178.0,184.0,179.0,184.0,173.0,185.0,603.0
25,187.0,178.0,184.0,179.0,184.0,173.0,544.0
26,601.0,187.0,178.0,184.0,179.0,184.0,553.0
27,585.0,601.0,187.0,178.0,184.0,179.0,369.0
28,603.0,585.0,601.0,187.0,178.0,184.0,342.0
29,583.0,603.0,585.0,601.0,187.0,178.0,307.0
30,604.0,583.0,603.0,585.0,601.0,187.0,278.0
31,603.0,604.0,583.0,603.0,585.0,601.0,263.0
32,544.0,603.0,604.0,583.0,603.0,585.0,316.0
33,553.0,544.0,603.0,604.0,583.0,603.0,370.0
34,369.0,553.0,544.0,603.0,604.0,583.0,395.0
35,342.0,369.0,553.0,544.0,603.0,604.0,426.0
36,307.0,342.0,369.0,553.0,544.0,603.0,427.0
37,278.0,307.0,342.0,369.0,553.0,544.0,409.0
38,263.0,278.0,307.0,342.0,369.0,553.0,428.0
39,316.0,263.0,278.0,307.0,342.0,369.0,377.0
40,370.0,316.0,263.0,278.0,307.0,342.0,384.0
41,395.0,370.0,316.0,263.0,278.0,307.0,265.0
42,426.0,395.0,370.0,316.0,263.0,278.0,211.0
43,427.0,426.0,395.0,370.0,316.0,263.0,171.0
44,409.0,427.0,426.0,395.0,370.0,316.0,288.0
45,428.0,409.0,427.0,426.0,395.0,370.0,315.0
46,377.0,428.0,409.0,427.0,426.0,395.0,310.0
47,384.0,377.0,428.0,409.0,427.0,426.0,404.0
48,265.0,384.0,377.0,428.0,409.0,427.0,433.0
49,211.0,265.0,384.0,377.0,428.0,409.0,386.0
50,171.0,211.0,265.0,384.0,377.0,428.0,355.0
51,288.0,171.0,211.0,265.0,384.0,377.0,262.0
52,315.0,288.0,171.0,211.0,265.0,384.0,268.0
53,310.0,315.0,288.0,171.0,211.0,265.0,236.0
54,404.0,310.0,315.0,288.0,171.0,211.0,225.0
55,433.0,404.0,310.0,315.0,288.0,171.0,203.0
56,386.0,433.0,404.0,310.0,315.0,288.0,226.0
57,355.0,386.0,433.0,404.0,310.0,315.0,258.0
58,262.0,355.0,386.0,433.0,404.0,310.0,313.0
59,268.0,262.0,355.0,386.0,433.0,404.0,377.0
60,236.0,268.0,262.0,355.0,386.0,433.0,364.0
61,225.0,236.0,268.0,262.0,355.0,386.0,354.0
62,203.0,225.0,236.0,268.0,262.0,355.0,383.0
63,226.0,203.0,225.0,236.0,268.0,262.0,290.0
64,258.0,226.0,203.0,225.0,236.0,268.0,278.0
65,313.0,258.0,226.0,203.0,225.0,236.0,247.0
66,377.0,313.0,258.0,226.0,203.0,225.0,141.0
67,364.0,377.0,313.0,258.0,226.0,203.0,193.0
68,354.0,364.0,377.0,313.0,258.0,226.0,172.0
69,383.0,354.0,364.0,377.0,313.0,258.0,223.0
70,290.0,383.0,354.0,364.0,377.0,313.0,204.0
71,278.0,290.0,383.0,354.0,364.0,377.0,298.0
72,247.0,278.0,290.0,383.0,354.0,364.0,270.0
73,141.0,247.0,278.0,290.0,383.0,354.0,709.0
74,193.0,141.0,247.0,278.0,290.0,383.0,809.0
75,172.0,193.0,141.0,247.0,278.0,290.0,785.0
76,223.0,172.0,193.0,141.0,247.0,278.0,848.0
77,204.0,223.0,172.0,193.0,141.0,247.0,807.0
78,298.0,204.0,223.0,172.0,193.0,141.0,776.0
79,270.0,298.0,204.0,223.0,172.0,193.0,743.0
80,709.0,270.0,298.0,204.0,223.0,172.0,756.0
81,809.0,709.0,270.0,298.0,204.0,223.0,805.0
82,785.0,809.0,709.0,270.0,298.0,204.0,794.0
83,848.0,785.0,809.0,709.0,270.0,298.0,796.0
84,807.0,848.0,785.0,809.0,709.0,270.0,807.0
85,776.0,807.0,848.0,785.0,809.0,709.0,764.0
86,743.0,776.0,807.0,848.0,785.0,809.0,672.0
87,756.0,743.0,776.0,807.0,848.0,785.0,756.0
88,805.0,756.0,743.0,776.0,807.0,848.0,895.0
89,794.0,805.0,756.0,743.0,776.0,807.0,633.0
90,796.0,794.0,805.0,756.0,743.0,776.0,811.0
91,807.0,796.0,794.0,805.0,756.0,743.0,342.0
92,764.0,807.0,796.0,794.0,805.0,756.0,268.0
93,672.0,764.0,807.0,796.0,794.0,805.0,338.222
94,756.0,672.0,764.0,807.0,796.0,794.0,327.632
95,895.0,756.0,672.0,764.0,807.0,796.0,382.493
