,0,1,2,3,4,5,6
0,179.0,166.0,156.0,139.76271,126.23729,113.42424,149.0
1,232.0,179.0,166.0,156.0,139.76271,126.23729,125.0
2,214.0,232.0,179.0,166.0,156.0,139.76271,136.0
3,168.75555,214.0,232.0,179.0,166.0,156.0,153.0
4,152.24445,168.75555,214.0,232.0,179.0,166.0,196.0
5,152.0,152.24445,168.75555,214.0,232.0,179.0,214.0
6,116.0,152.0,152.24445,168.75555,214.0,232.0,247.0
7,149.0,116.0,152.0,152.24445,168.75555,214.0,237.0
8,125.0,149.0,116.0,152.0,152.24445,168.75555,188.17241
9,136.0,125.0,149.0,116.0,152.0,152.24445,198.82759
10,153.0,136.0,125.0,149.0,116.0,152.0,157.0
11,196.0,153.0,136.0,125.0,149.0,116.0,175.0
12,214.0,196.0,153.0,136.0,125.0,149.0,159.0
13,247.0,214.0,196.0,153.0,136.0,125.0,140.0
14,237.0,247.0,214.0,196.0,153.0,136.0,184.0
15,188.17241,237.0,247.0,214.0,196.0,153.0,189.0
16,198.82759,188.17241,237.0,247.0,214.0,196.0,197.0
17,157.0,198.82759,188.17241,237.0,247.0,214.0,189.0
18,175.0,157.0,198.82759,188.17241,237.0,247.0,197.0
19,159.0,175.0,157.0,198.82759,188.17241,237.0,196.0
20,140.0,159.0,175.0,157.0,198.82759,188.17241,190.0
21,184.0,140.0,159.0,175.0,157.0,198.82759,198.0
22,189.0,184.0,140.0,159.0,175.0,157.0,189.0
23,197.0,189.0,184.0,140.0,159.0,175.0,176.0
24,189.0,197.0,189.0,184.0,140.0,159.0,150.0
25,197.0,189.0,197.0,189.0,184.0,140.0,151.0
26,196.0,197.0,189.0,197.0,189.0,184.0,161.0
27,190.0,196.0,197.0,189.0,197.0,189.0,152.0
28,198.0,190.0,196.0,197.0,189.0,197.0,176.0
29,189.0,198.0,190.0,196.0,197.0,189.0,213.0
30,176.0,189.0,198.0,190.0,196.0,197.0,209.0
31,150.0,176.0,189.0,198.0,190.0,196.0,224.0
32,151.0,150.0,176.0,189.0,198.0,190.0,171.0
33,161.0,151.0,150.0,176.0,189.0,198.0,176.0
34,152.0,161.0,151.0,150.0,176.0,189.0,140.0
35,176.0,152.0,161.0,151.0,150.0,176.0,129.0
36,213.0,176.0,152.0,161.0,151.0,150.0,138.0
37,209.0,213.0,176.0,152.0,161.0,151.0,153.0
38,224.0,209.0,213.0,176.0,152.0,161.0,161.0
39,171.0,224.0,209.0,213.0,176.0,152.0,154.0
40,176.0,171.0,224.0,209.0,213.0,176.0,150.0
41,140.0,176.0,171.0,224.0,209.0,213.0,281.0
42,129.0,140.0,176.0,171.0,224.0,209.0,312.0
43,138.0,129.0,140.0,176.0,171.0,224.0,230.0
44,153.0,138.0,129.0,140.0,176.0,171.0,172.0
45,161.0,153.0,138.0,129.0,140.0,176.0,171.0
46,154.0,161.0,153.0,138.0,129.0,140.0,147.0
47,150.0,154.0,161.0,153.0,138.0,129.0,192.0
48,281.0,150.0,154.0,161.0,153.0,138.0,148.0
49,312.0,281.0,150.0,154.0,161.0,153.0,96.0
50,230.0,312.0,281.0,150.0,154.0,161.0,144.0
51,172.0,230.0,312.0,281.0,150.0,154.0,157.0
52,171.0,172.0,230.0,312.0,281.0,150.0,184.0
53,147.0,171.0,172.0,230.0,312.0,281.0,192.0
54,192.0,147.0,171.0,172.0,230.0,312.0,263.0
55,148.0,192.0,147.0,171.0,172.0,230.0,243.0
56,96.0,148.0,192.0,147.0,171.0,172.0,211.0
57,144.0,96.0,148.0,192.0,147.0,171.0,172.0
58,157.0,144.0,96.0,148.0,192.0,147.0,148.0
59,184.0,157.0,144.0,96.0,148.0,192.0,144.0
60,192.0,184.0,157.0,144.0,96.0,148.0,88.0
61,263.0,192.0,184.0,157.0,144.0,96.0,115.0
62,243.0,263.0,192.0,184.0,157.0,144.0,145.0
63,211.0,243.0,263.0,192.0,184.0,157.0,139.0
64,172.0,211.0,243.0,263.0,192.0,184.0,55.0
65,148.0,172.0,211.0,243.0,263.0,192.0,172.0
66,144.0,148.0,172.0,211.0,243.0,263.0,348.0
67,88.0,144.0,148.0,172.0,211.0,243.0,267.0
68,115.0,88.0,144.0,148.0,172.0,211.0,170.0
69,145.0,115.0,88.0,144.0,148.0,172.0,190.0
70,139.0,145.0,115.0,88.0,144.0,148.0,167.0
71,55.0,139.0,145.0,115.0,88.0,144.0,73.0
72,172.0,55.0,139.0,145.0,115.0,88.0,79.0
73,348.0,172.0,55.0,139.0,145.0,115.0,120.0
74,267.0,348.0,172.0,55.0,139.0,145.0,159.0
75,170.0,267.0,348.0,172.0,55.0,139.0,87.0
76,190.0,170.0,267.0,348.0,172.0,55.0,185.0
77,167.0,190.0,170.0,267.0,348.0,172.0,218.0
78,73.0,167.0,190.0,170.0,267.0,348.0,301.0
79,79.0,73.0,167.0,190.0,170.0,267.0,292.0
80,120.0,79.0,73.0,167.0,190.0,170.0,184.0
81,159.0,120.0,79.0,73.0,167.0,190.0,80.0
82,87.0,159.0,120.0,79.0,73.0,167.0,123.0
83,185.0,87.0,159.0,120.0,79.0,73.0,137.0
84,218.0,185.0,87.0,159.0,120.0,79.0,57.0
85,301.0,218.0,185.0,87.0,159.0,120.0,113.0
86,292.0,301.0,218.0,185.0,87.0,159.0,114.0
87,184.0,292.0,301.0,218.0,185.0,87.0,110.0
88,80.0,184.0,292.0,301.0,218.0,185.0,164.0
89,123.0,80.0,184.0,292.0,301.0,218.0,164.0
90,137.0,123.0,80.0,184.0,292.0,301.0,164.0
91,57.0,137.0,123.0,80.0,184.0,292.0,143.0
92,113.0,57.0,137.0,123.0,80.0,184.0,117.0
93,114.0,113.0,57.0,137.0,123.0,80.0,170.89299999999997
94,110.0,114.0,113.0,57.0,137.0,123.0,160.603
95,164.0,110.0,114.0,113.0,57.0,137.0,82.882
