,0,1,2,3,4,5,6
0,553.64732,718.0,705.9,860.88571,920.68095,1118.66237,1070.71909
1,563.45476,553.64732,718.0,705.9,860.88571,920.68095,967.1011199999999
2,699.61667,563.45476,553.64732,718.0,705.9,860.88571,837.0
3,779.25,699.61667,563.45476,553.64732,718.0,705.9,703.0
4,912.0,779.25,699.61667,563.45476,553.64732,718.0,591.0
5,903.0,912.0,779.25,699.61667,563.45476,553.64732,549.0
6,1048.17978,903.0,912.0,779.25,699.61667,563.45476,585.0
7,1070.71909,1048.17978,903.0,912.0,779.25,699.61667,550.0
8,967.1011199999999,1070.71909,1048.17978,903.0,912.0,779.25,1007.0
9,837.0,967.1011199999999,1070.71909,1048.17978,903.0,912.0,1232.0
10,703.0,837.0,967.1011199999999,1070.71909,1048.17978,903.0,1302.0
11,591.0,703.0,837.0,967.1011199999999,1070.71909,1048.17978,1415.0
12,549.0,591.0,703.0,837.0,967.1011199999999,1070.71909,1331.0
13,585.0,549.0,591.0,703.0,837.0,967.1011199999999,1147.0
14,550.0,585.0,549.0,591.0,703.0,837.0,1050.0
15,1007.0,550.0,585.0,549.0,591.0,703.0,862.0
16,1232.0,1007.0,550.0,585.0,549.0,591.0,769.0
17,1302.0,1232.0,1007.0,550.0,585.0,549.0,701.0
18,1415.0,1302.0,1232.0,1007.0,550.0,585.0,766.0
19,1331.0,1415.0,1302.0,1232.0,1007.0,550.0,874.0
20,1147.0,1331.0,1415.0,1302.0,1232.0,1007.0,791.0
21,1050.0,1147.0,1331.0,1415.0,1302.0,1232.0,1116.0
22,862.0,1050.0,1147.0,1331.0,1415.0,1302.0,1293.0
23,769.0,862.0,1050.0,1147.0,1331.0,1415.0,1409.0
24,701.0,769.0,862.0,1050.0,1147.0,1331.0,1315.0
25,766.0,701.0,769.0,862.0,1050.0,1147.0,948.0
26,874.0,766.0,701.0,769.0,862.0,1050.0,1226.0
27,791.0,874.0,766.0,701.0,769.0,862.0,1075.0
28,1116.0,791.0,874.0,766.0,701.0,769.0,954.0
29,1293.0,1116.0,791.0,874.0,766.0,701.0,785.0
30,1409.0,1293.0,1116.0,791.0,874.0,766.0,719.0
31,1315.0,1409.0,1293.0,1116.0,791.0,874.0,869.0
32,948.0,1315.0,1409.0,1293.0,1116.0,791.0,1186.0
