,0,1,2,3,4,5,6
0,4.0,1.0,2.0,0.0,0.0,0.0,1.0
1,0.0,4.0,1.0,2.0,0.0,0.0,0.0
2,0.0,0.0,4.0,1.0,2.0,0.0,12.0
3,0.0,0.0,0.0,4.0,1.0,2.0,14.0
4,0.0,0.0,0.0,0.0,4.0,1.0,16.0
5,55.0,0.0,0.0,0.0,0.0,4.0,15.0
6,14.0,55.0,0.0,0.0,0.0,0.0,0.0
7,1.0,14.0,55.0,0.0,0.0,0.0,0.0
8,0.0,1.0,14.0,55.0,0.0,0.0,0.0
9,12.0,0.0,1.0,14.0,55.0,0.0,2.0
10,14.0,12.0,0.0,1.0,14.0,55.0,7.0
11,16.0,14.0,12.0,0.0,1.0,14.0,10.0
12,15.0,16.0,14.0,12.0,0.0,1.0,7.0
13,0.0,15.0,16.0,14.0,12.0,0.0,12.0
14,0.0,0.0,15.0,16.0,14.0,12.0,0.0
15,0.0,0.0,0.0,15.0,16.0,14.0,4.0
16,2.0,0.0,0.0,0.0,15.0,16.0,0.0
17,7.0,2.0,0.0,0.0,0.0,15.0,11.0
18,10.0,7.0,2.0,0.0,0.0,0.0,55.0
19,7.0,10.0,7.0,2.0,0.0,0.0,185.0
20,12.0,7.0,10.0,7.0,2.0,0.0,218.0
21,0.0,12.0,7.0,10.0,7.0,2.0,193.0
22,4.0,0.0,12.0,7.0,10.0,7.0,229.0
23,0.0,4.0,0.0,12.0,7.0,10.0,325.0
24,11.0,0.0,4.0,0.0,12.0,7.0,198.0
25,55.0,11.0,0.0,4.0,0.0,12.0,473.0
26,185.0,55.0,11.0,0.0,4.0,0.0,596.0
27,218.0,185.0,55.0,11.0,0.0,4.0,576.0
28,193.0,218.0,185.0,55.0,11.0,0.0,596.0
29,229.0,193.0,218.0,185.0,55.0,11.0,576.0
30,325.0,229.0,193.0,218.0,185.0,55.0,596.0
31,198.0,325.0,229.0,193.0,218.0,185.0,596.0
32,473.0,198.0,325.0,229.0,193.0,218.0,576.0
33,596.0,473.0,198.0,325.0,229.0,193.0,596.0
34,576.0,596.0,473.0,198.0,325.0,229.0,576.0
35,596.0,576.0,596.0,473.0,198.0,325.0,595.0
36,576.0,596.0,576.0,596.0,473.0,198.0,596.0
37,596.0,576.0,596.0,576.0,596.0,473.0,538.0
38,596.0,596.0,576.0,596.0,576.0,596.0,596.0
39,576.0,596.0,596.0,576.0,596.0,576.0,579.0
40,596.0,576.0,596.0,596.0,576.0,596.0,596.0
41,576.0,596.0,576.0,596.0,596.0,576.0,576.0
42,595.0,576.0,596.0,576.0,596.0,596.0,596.0
43,596.0,595.0,576.0,596.0,576.0,596.0,596.0
44,538.0,596.0,595.0,576.0,596.0,576.0,577.0
45,596.0,538.0,596.0,595.0,576.0,596.0,596.0
46,579.0,596.0,538.0,596.0,595.0,576.0,578.0
47,596.0,579.0,596.0,538.0,596.0,595.0,595.0
48,576.0,596.0,579.0,596.0,538.0,596.0,596.0
49,596.0,576.0,596.0,579.0,596.0,538.0,538.0
50,596.0,596.0,576.0,596.0,579.0,596.0,596.0
51,577.0,596.0,596.0,576.0,596.0,579.0,577.0
52,596.0,577.0,596.0,596.0,576.0,596.0,596.0
53,578.0,596.0,577.0,596.0,596.0,576.0,578.0
54,595.0,578.0,596.0,577.0,596.0,596.0,596.0
55,596.0,595.0,578.0,596.0,577.0,596.0,596.0
56,538.0,596.0,595.0,578.0,596.0,577.0,577.0
57,596.0,538.0,596.0,595.0,578.0,596.0,596.0
58,577.0,596.0,538.0,596.0,595.0,578.0,576.0
59,596.0,577.0,596.0,538.0,596.0,595.0,596.0
60,578.0,596.0,577.0,596.0,538.0,596.0,595.0
61,596.0,578.0,596.0,577.0,596.0,538.0,557.0
62,596.0,596.0,578.0,596.0,577.0,596.0,596.0
63,577.0,596.0,596.0,578.0,596.0,577.0,576.0
64,596.0,577.0,596.0,596.0,578.0,596.0,596.0
65,576.0,596.0,577.0,596.0,596.0,578.0,576.0
66,596.0,576.0,596.0,577.0,596.0,596.0,596.0
67,595.0,596.0,576.0,596.0,577.0,596.0,596.0
68,557.0,595.0,596.0,576.0,596.0,577.0,577.0
69,596.0,557.0,595.0,596.0,576.0,596.0,596.0
70,576.0,596.0,557.0,595.0,596.0,576.0,576.0
71,596.0,576.0,596.0,557.0,595.0,596.0,596.0
72,576.0,596.0,576.0,596.0,557.0,595.0,596.0
73,596.0,576.0,596.0,576.0,596.0,557.0,538.0
74,596.0,596.0,576.0,596.0,576.0,596.0,596.0
75,577.0,596.0,596.0,576.0,596.0,576.0,577.0
76,596.0,577.0,596.0,596.0,576.0,596.0,596.0
77,576.0,596.0,577.0,596.0,596.0,576.0,576.0
78,596.0,576.0,596.0,577.0,596.0,596.0,596.0
79,596.0,596.0,576.0,596.0,577.0,596.0,596.0
80,538.0,596.0,596.0,576.0,596.0,577.0,577.0
81,596.0,538.0,596.0,596.0,576.0,596.0,596.0
82,577.0,596.0,538.0,596.0,596.0,576.0,576.0
83,596.0,577.0,596.0,538.0,596.0,596.0,596.0
84,576.0,596.0,577.0,596.0,538.0,596.0,597.0
85,596.0,576.0,596.0,577.0,596.0,538.0,196.0
86,596.0,596.0,576.0,596.0,577.0,596.0,135.0
87,577.0,596.0,596.0,576.0,596.0,577.0,141.0
88,596.0,577.0,596.0,596.0,576.0,596.0,165.0
89,576.0,596.0,577.0,596.0,596.0,576.0,191.0
90,596.0,576.0,596.0,577.0,596.0,596.0,314.0
91,597.0,596.0,576.0,596.0,577.0,596.0,321.0
92,196.0,597.0,596.0,576.0,596.0,577.0,180.0
93,135.0,196.0,597.0,596.0,576.0,596.0,170.96
94,141.0,135.0,196.0,597.0,596.0,576.0,194.808
95,165.0,141.0,135.0,196.0,597.0,596.0,233.746
