,0,1,2,3,4,5,6
0,274.0,291.0,243.0,265.0,296.0,303.0,319.65573
1,251.0,274.0,291.0,243.0,265.0,296.0,314.0
2,245.0,251.0,274.0,291.0,243.0,265.0,326.0
3,154.0,245.0,251.0,274.0,291.0,243.0,289.0
4,185.0,154.0,245.0,251.0,274.0,291.0,313.0
5,219.0,185.0,154.0,245.0,251.0,274.0,279.0
6,310.34427000000005,219.0,185.0,154.0,245.0,251.0,294.0
7,319.65573,310.34427000000005,219.0,185.0,154.0,245.0,346.0
8,314.0,319.65573,310.34427000000005,219.0,185.0,154.0,318.27586
9,326.0,314.0,319.65573,310.34427000000005,219.0,185.0,336.72414
10,289.0,326.0,314.0,319.65573,310.34427000000005,219.0,319.0
11,313.0,289.0,326.0,314.0,319.65573,310.34427000000005,370.0
12,279.0,313.0,289.0,326.0,314.0,319.65573,393.0
13,294.0,279.0,313.0,289.0,326.0,314.0,361.0
14,346.0,294.0,279.0,313.0,289.0,326.0,344.0
15,318.27586,346.0,294.0,279.0,313.0,289.0,337.0
16,336.72414,318.27586,346.0,294.0,279.0,313.0,373.0
17,319.0,336.72414,318.27586,346.0,294.0,279.0,326.0
18,370.0,319.0,336.72414,318.27586,346.0,294.0,319.0
19,393.0,370.0,319.0,336.72414,318.27586,346.0,405.0
20,361.0,393.0,370.0,319.0,336.72414,318.27586,370.0
21,344.0,361.0,393.0,370.0,319.0,336.72414,398.0
22,337.0,344.0,361.0,393.0,370.0,319.0,384.0
23,373.0,337.0,344.0,361.0,393.0,370.0,458.0
24,326.0,373.0,337.0,344.0,361.0,393.0,412.0
25,319.0,326.0,373.0,337.0,344.0,361.0,330.0
26,405.0,319.0,326.0,373.0,337.0,344.0,311.0
27,370.0,405.0,319.0,326.0,373.0,337.0,225.0
28,398.0,370.0,405.0,319.0,326.0,373.0,240.0
29,384.0,398.0,370.0,405.0,319.0,326.0,207.0
30,458.0,384.0,398.0,370.0,405.0,319.0,242.0
31,412.0,458.0,384.0,398.0,370.0,405.0,259.0
32,330.0,412.0,458.0,384.0,398.0,370.0,237.0
33,311.0,330.0,412.0,458.0,384.0,398.0,211.0
34,225.0,311.0,330.0,412.0,458.0,384.0,207.0
35,240.0,225.0,311.0,330.0,412.0,458.0,229.0
36,207.0,240.0,225.0,311.0,330.0,412.0,261.0
37,242.0,207.0,240.0,225.0,311.0,330.0,214.0
38,259.0,242.0,207.0,240.0,225.0,311.0,216.0
39,237.0,259.0,242.0,207.0,240.0,225.0,209.0
40,211.0,237.0,259.0,242.0,207.0,240.0,226.0
41,207.0,211.0,237.0,259.0,242.0,207.0,222.0
42,229.0,207.0,211.0,237.0,259.0,242.0,228.0
43,261.0,229.0,207.0,211.0,237.0,259.0,260.0
44,214.0,261.0,229.0,207.0,211.0,237.0,245.0
45,216.0,214.0,261.0,229.0,207.0,211.0,297.0
46,209.0,216.0,214.0,261.0,229.0,207.0,231.0
47,226.0,209.0,216.0,214.0,261.0,229.0,313.0
48,222.0,226.0,209.0,216.0,214.0,261.0,238.0
49,228.0,222.0,226.0,209.0,216.0,214.0,218.0
50,260.0,228.0,222.0,226.0,209.0,216.0,218.0
51,245.0,260.0,228.0,222.0,226.0,209.0,222.0
52,297.0,245.0,260.0,228.0,222.0,226.0,233.0
53,231.0,297.0,245.0,260.0,228.0,222.0,240.0
54,313.0,231.0,297.0,245.0,260.0,228.0,333.0
55,238.0,313.0,231.0,297.0,245.0,260.0,252.0
56,218.0,238.0,313.0,231.0,297.0,245.0,223.0
57,218.0,218.0,238.0,313.0,231.0,297.0,263.0
58,222.0,218.0,218.0,238.0,313.0,231.0,238.0
59,233.0,222.0,218.0,218.0,238.0,313.0,278.0
60,240.0,233.0,222.0,218.0,218.0,238.0,254.0
61,333.0,240.0,233.0,222.0,218.0,218.0,234.0
