,0,1,2,3,4,5,6
0,144.0,145.0,184.0,250.62712000000002,226.37287999999998,256.12121,253.0
1,117.0,144.0,145.0,184.0,250.62712000000002,226.37287999999998,215.0
2,70.0,117.0,144.0,145.0,184.0,250.62712000000002,243.0
3,191.0,70.0,117.0,144.0,145.0,184.0,228.0
4,195.0,191.0,70.0,117.0,144.0,145.0,188.0
5,210.0,195.0,191.0,70.0,117.0,144.0,159.0
6,256.0,210.0,195.0,191.0,70.0,117.0,159.76666
7,253.0,256.0,210.0,195.0,191.0,70.0,162.23334
8,215.0,253.0,256.0,210.0,195.0,191.0,195.0
9,243.0,215.0,253.0,256.0,210.0,195.0,211.0
10,228.0,243.0,215.0,253.0,256.0,210.0,236.86666
11,188.0,228.0,243.0,215.0,253.0,256.0,252.13334
12,159.0,188.0,228.0,243.0,215.0,253.0,262.0
13,159.76666,159.0,188.0,228.0,243.0,215.0,236.0
14,162.23334,159.76666,159.0,188.0,228.0,243.0,206.0
15,195.0,162.23334,159.76666,159.0,188.0,228.0,208.0
16,211.0,195.0,162.23334,159.76666,159.0,188.0,162.0
17,236.86666,211.0,195.0,162.23334,159.76666,159.0,160.0
18,252.13334,236.86666,211.0,195.0,162.23334,159.76666,174.0
19,262.0,252.13334,236.86666,211.0,195.0,162.23334,186.0
20,236.0,262.0,252.13334,236.86666,211.0,195.0,174.0
21,206.0,236.0,262.0,252.13334,236.86666,211.0,158.0
22,208.0,206.0,236.0,262.0,252.13334,236.86666,181.0
23,162.0,208.0,206.0,236.0,262.0,252.13334,213.0
24,160.0,162.0,208.0,206.0,236.0,262.0,220.0
25,174.0,160.0,162.0,208.0,206.0,236.0,220.0
26,186.0,174.0,160.0,162.0,208.0,206.0,229.0
27,174.0,186.0,174.0,160.0,162.0,208.0,157.0
28,158.0,174.0,186.0,174.0,160.0,162.0,196.0
29,181.0,158.0,174.0,186.0,174.0,160.0,177.0
30,213.0,181.0,158.0,174.0,186.0,174.0,176.0
31,220.0,213.0,181.0,158.0,174.0,186.0,182.0
32,220.0,220.0,213.0,181.0,158.0,174.0,176.0
33,229.0,220.0,220.0,213.0,181.0,158.0,187.0
34,157.0,229.0,220.0,220.0,213.0,181.0,182.0
35,196.0,157.0,229.0,220.0,220.0,213.0,237.0
36,177.0,196.0,157.0,229.0,220.0,220.0,227.0
