,0,1,2,3,4,5,6
0,217.0,170.0,165.0,210.35714,190.0,205.08036,239.0
1,368.0,217.0,170.0,165.0,210.35714,190.0,238.0
2,351.0,368.0,217.0,170.0,165.0,210.35714,233.0
3,169.0,351.0,368.0,217.0,170.0,165.0,199.87952
4,185.0,169.0,351.0,368.0,217.0,170.0,214.01205
5,199.0,185.0,169.0,351.0,368.0,217.0,207.10844
6,221.0,199.0,185.0,169.0,351.0,368.0,406.0
7,239.0,221.0,199.0,185.0,169.0,351.0,383.0
8,238.0,239.0,221.0,199.0,185.0,169.0,308.0
9,233.0,238.0,239.0,221.0,199.0,185.0,182.0
10,199.87952,233.0,238.0,239.0,221.0,199.0,182.77192
11,214.01205,199.87952,233.0,238.0,239.0,221.0,201.22808
12,207.10844,214.01205,199.87952,233.0,238.0,239.0,223.0
13,406.0,207.10844,214.01205,199.87952,233.0,238.0,203.0
14,383.0,406.0,207.10844,214.01205,199.87952,233.0,197.0
15,308.0,383.0,406.0,207.10844,214.01205,199.87952,178.0
16,182.0,308.0,383.0,406.0,207.10844,214.01205,195.0
17,182.77192,182.0,308.0,383.0,406.0,207.10844,398.0
18,201.22808,182.77192,182.0,308.0,383.0,406.0,479.0
19,223.0,201.22808,182.77192,182.0,308.0,383.0,473.0
20,203.0,223.0,201.22808,182.77192,182.0,308.0,243.0
21,197.0,203.0,223.0,201.22808,182.77192,182.0,159.0
22,178.0,197.0,203.0,223.0,201.22808,182.77192,128.0
23,195.0,178.0,197.0,203.0,223.0,201.22808,165.0
24,398.0,195.0,178.0,197.0,203.0,223.0,168.0
25,479.0,398.0,195.0,178.0,197.0,203.0,166.0
26,473.0,479.0,398.0,195.0,178.0,197.0,182.0
27,243.0,473.0,479.0,398.0,195.0,178.0,178.0
28,159.0,243.0,473.0,479.0,398.0,195.0,179.0
29,128.0,159.0,243.0,473.0,479.0,398.0,304.0
30,165.0,128.0,159.0,243.0,473.0,479.0,365.0
31,168.0,165.0,128.0,159.0,243.0,473.0,468.0
32,166.0,168.0,165.0,128.0,159.0,243.0,226.0
33,182.0,166.0,168.0,165.0,128.0,159.0,179.0
34,178.0,182.0,166.0,168.0,165.0,128.0,185.0
35,179.0,178.0,182.0,166.0,168.0,165.0,205.0
36,304.0,179.0,178.0,182.0,166.0,168.0,222.0
37,365.0,304.0,179.0,178.0,182.0,166.0,183.0
38,468.0,365.0,304.0,179.0,178.0,182.0,197.0
39,226.0,468.0,365.0,304.0,179.0,178.0,174.0
40,179.0,226.0,468.0,365.0,304.0,179.0,179.0
41,185.0,179.0,226.0,468.0,365.0,304.0,292.0
42,205.0,185.0,179.0,226.0,468.0,365.0,390.0
43,222.0,205.0,185.0,179.0,226.0,468.0,460.0
44,183.0,222.0,205.0,185.0,179.0,226.0,272.0
45,197.0,183.0,222.0,205.0,185.0,179.0,187.0
46,174.0,197.0,183.0,222.0,205.0,185.0,184.0
