,0,1,2,3,4,5,6
0,7.0,12.86957,29.08428,77.26153,69.78461999999999,327.71429,150.0
1,17.66667,7.0,12.86957,29.08428,77.26153,69.78461999999999,146.0
2,30.655910000000002,17.66667,7.0,12.86957,29.08428,77.26153,154.0
3,91.56732,30.655910000000002,17.66667,7.0,12.86957,29.08428,133.71875
4,140.21102,91.56732,30.655910000000002,17.66667,7.0,12.86957,153.28125
5,135.68808,140.21102,91.56732,30.655910000000002,17.66667,7.0,136.33333000000002
6,140.21102,135.68808,140.21102,91.56732,30.655910000000002,17.66667,191.43333
7,150.0,140.21102,135.68808,140.21102,91.56732,30.655910000000002,195.23333
8,146.0,150.0,140.21102,135.68808,140.21102,91.56732,171.0
9,154.0,146.0,150.0,140.21102,135.68808,140.21102,179.0
10,133.71875,154.0,146.0,150.0,140.21102,135.68808,174.0
11,153.28125,133.71875,154.0,146.0,150.0,140.21102,180.0
12,136.33333000000002,153.28125,133.71875,154.0,146.0,150.0,182.0
13,191.43333,136.33333000000002,153.28125,133.71875,154.0,146.0,160.0
14,195.23333,191.43333,136.33333000000002,153.28125,133.71875,154.0,174.0
15,171.0,195.23333,191.43333,136.33333000000002,153.28125,133.71875,169.0
16,179.0,171.0,195.23333,191.43333,136.33333000000002,153.28125,176.0
17,174.0,179.0,171.0,195.23333,191.43333,136.33333000000002,169.0
18,180.0,174.0,179.0,171.0,195.23333,191.43333,175.0
19,182.0,180.0,174.0,179.0,171.0,195.23333,174.0
20,160.0,182.0,180.0,174.0,179.0,171.0,170.0
21,174.0,160.0,182.0,180.0,174.0,179.0,174.0
22,169.0,174.0,160.0,182.0,180.0,174.0,169.0
23,176.0,169.0,174.0,160.0,182.0,180.0,169.0
24,169.0,176.0,169.0,174.0,160.0,182.0,163.0
25,175.0,169.0,176.0,169.0,174.0,160.0,125.0
26,174.0,175.0,169.0,176.0,169.0,174.0,137.0
27,170.0,174.0,175.0,169.0,176.0,169.0,123.0
28,174.0,170.0,174.0,175.0,169.0,176.0,126.0
29,169.0,174.0,170.0,174.0,175.0,169.0,164.0
30,169.0,169.0,174.0,170.0,174.0,175.0,210.0
31,163.0,169.0,169.0,174.0,170.0,174.0,268.0
32,125.0,163.0,169.0,169.0,174.0,170.0,151.0
33,137.0,125.0,163.0,169.0,169.0,174.0,150.0
34,123.0,137.0,125.0,163.0,169.0,169.0,155.0
35,126.0,123.0,137.0,125.0,163.0,169.0,191.0
36,164.0,126.0,123.0,137.0,125.0,163.0,215.0
37,210.0,164.0,126.0,123.0,137.0,125.0,181.0
38,268.0,210.0,164.0,126.0,123.0,137.0,189.0
39,151.0,268.0,210.0,164.0,126.0,123.0,158.0
40,150.0,151.0,268.0,210.0,164.0,126.0,159.0
41,155.0,150.0,151.0,268.0,210.0,164.0,182.0
42,191.0,155.0,150.0,151.0,268.0,210.0,227.0
43,215.0,191.0,155.0,150.0,151.0,268.0,261.0
44,181.0,215.0,191.0,155.0,150.0,151.0,133.0
45,189.0,181.0,215.0,191.0,155.0,150.0,162.0
46,158.0,189.0,181.0,215.0,191.0,155.0,162.0
47,159.0,158.0,189.0,181.0,215.0,191.0,173.0
48,182.0,159.0,158.0,189.0,181.0,215.0,188.0
49,227.0,182.0,159.0,158.0,189.0,181.0,169.0
50,261.0,227.0,182.0,159.0,158.0,189.0,175.0
51,133.0,261.0,227.0,182.0,159.0,158.0,142.0
52,162.0,133.0,261.0,227.0,182.0,159.0,133.0
53,162.0,162.0,133.0,261.0,227.0,182.0,154.0
54,173.0,162.0,162.0,133.0,261.0,227.0,345.0
55,188.0,173.0,162.0,162.0,133.0,261.0,219.0
