,0,1,2,3,4,5,6
0,224.0,162.0,197.0,231.71186,209.28814,326.15152,249.0
1,270.0,224.0,162.0,197.0,231.71186,209.28814,241.0
2,252.0,270.0,224.0,162.0,197.0,231.71186,292.0
3,229.0,252.0,270.0,224.0,162.0,197.0,232.08433
4,234.0,229.0,252.0,270.0,224.0,162.0,243.89155999999997
5,244.0,234.0,229.0,252.0,270.0,224.0,236.02410000000003
6,260.0,244.0,234.0,229.0,252.0,270.0,303.0
7,249.0,260.0,244.0,234.0,229.0,252.0,290.0
8,241.0,249.0,260.0,244.0,234.0,229.0,243.0
9,292.0,241.0,249.0,260.0,244.0,234.0,197.42352
10,232.08433,292.0,241.0,249.0,260.0,244.0,195.52942
11,243.89155999999997,232.08433,292.0,241.0,249.0,260.0,202.04706000000002
12,236.02410000000003,243.89155999999997,232.08433,292.0,241.0,249.0,194.0
13,303.0,236.02410000000003,243.89155999999997,232.08433,292.0,241.0,185.0
14,290.0,303.0,236.02410000000003,243.89155999999997,232.08433,292.0,184.0
15,243.0,290.0,303.0,236.02410000000003,243.89155999999997,232.08433,168.0
16,197.42352,243.0,290.0,303.0,236.02410000000003,243.89155999999997,153.0
17,195.52942,197.42352,243.0,290.0,303.0,236.02410000000003,215.0
18,202.04706000000002,195.52942,197.42352,243.0,290.0,303.0,268.0
19,194.0,202.04706000000002,195.52942,197.42352,243.0,290.0,272.0
20,185.0,194.0,202.04706000000002,195.52942,197.42352,243.0,183.0
21,184.0,185.0,194.0,202.04706000000002,195.52942,197.42352,176.0
22,168.0,184.0,185.0,194.0,202.04706000000002,195.52942,171.0
23,153.0,168.0,184.0,185.0,194.0,202.04706000000002,184.0
24,215.0,153.0,168.0,184.0,185.0,194.0,195.0
25,268.0,215.0,153.0,168.0,184.0,185.0,173.0
26,272.0,268.0,215.0,153.0,168.0,184.0,162.0
27,183.0,272.0,268.0,215.0,153.0,168.0,137.0
28,176.0,183.0,272.0,268.0,215.0,153.0,179.0
29,171.0,176.0,183.0,272.0,268.0,215.0,182.0
30,184.0,171.0,176.0,183.0,272.0,268.0,202.0
31,195.0,184.0,171.0,176.0,183.0,272.0,231.0
32,173.0,195.0,184.0,171.0,176.0,183.0,181.0
33,162.0,173.0,195.0,184.0,171.0,176.0,190.0
34,137.0,162.0,173.0,195.0,184.0,171.0,184.0
35,179.0,137.0,162.0,173.0,195.0,184.0,207.0
36,182.0,179.0,137.0,162.0,173.0,195.0,204.0
37,202.0,182.0,179.0,137.0,162.0,173.0,168.0
38,231.0,202.0,182.0,179.0,137.0,162.0,158.0
39,181.0,231.0,202.0,182.0,179.0,137.0,150.0
40,190.0,181.0,231.0,202.0,182.0,179.0,171.0
41,184.0,190.0,181.0,231.0,202.0,182.0,184.0
42,207.0,184.0,190.0,181.0,231.0,202.0,221.0
43,204.0,207.0,184.0,190.0,181.0,231.0,266.0
44,168.0,204.0,207.0,184.0,190.0,181.0,187.0
45,158.0,168.0,204.0,207.0,184.0,190.0,201.0
46,150.0,158.0,168.0,204.0,207.0,184.0,162.0
47,171.0,150.0,158.0,168.0,204.0,207.0,187.0
48,184.0,171.0,150.0,158.0,168.0,204.0,167.0
49,221.0,184.0,171.0,150.0,158.0,168.0,142.0
50,266.0,221.0,184.0,171.0,150.0,158.0,152.0
51,187.0,266.0,221.0,184.0,171.0,150.0,145.0
52,201.0,187.0,266.0,221.0,184.0,171.0,149.0
53,162.0,201.0,187.0,266.0,221.0,184.0,174.0
54,187.0,162.0,201.0,187.0,266.0,221.0,249.0
55,167.0,187.0,162.0,201.0,187.0,266.0,237.0
56,142.0,167.0,187.0,162.0,201.0,187.0,226.0
57,152.0,142.0,167.0,187.0,162.0,201.0,219.0
58,145.0,152.0,142.0,167.0,187.0,162.0,218.0
59,149.0,145.0,152.0,142.0,167.0,187.0,196.0
60,174.0,149.0,145.0,152.0,142.0,167.0,159.0
61,249.0,174.0,149.0,145.0,152.0,142.0,134.0
62,237.0,249.0,174.0,149.0,145.0,152.0,172.0
63,226.0,237.0,249.0,174.0,149.0,145.0,163.0
64,219.0,226.0,237.0,249.0,174.0,149.0,159.0
65,218.0,219.0,226.0,237.0,249.0,174.0,131.0
66,196.0,218.0,219.0,226.0,237.0,249.0,131.0
67,159.0,196.0,218.0,219.0,226.0,237.0,178.0
68,134.0,159.0,196.0,218.0,219.0,226.0,137.0
69,172.0,134.0,159.0,196.0,218.0,219.0,144.0
70,163.0,172.0,134.0,159.0,196.0,218.0,144.0
71,159.0,163.0,172.0,134.0,159.0,196.0,141.0
72,131.0,159.0,163.0,172.0,134.0,159.0,162.0
73,131.0,131.0,159.0,163.0,172.0,134.0,141.0
74,178.0,131.0,131.0,159.0,163.0,172.0,140.0
75,137.0,178.0,131.0,131.0,159.0,163.0,143.0
76,144.0,137.0,178.0,131.0,131.0,159.0,150.0
77,144.0,144.0,137.0,178.0,131.0,131.0,202.0
78,141.0,144.0,144.0,137.0,178.0,131.0,257.0
79,162.0,141.0,144.0,144.0,137.0,178.0,288.0
80,141.0,162.0,141.0,144.0,144.0,137.0,182.0
81,140.0,141.0,162.0,141.0,144.0,144.0,168.0
82,143.0,140.0,141.0,162.0,141.0,144.0,172.0
83,150.0,143.0,140.0,141.0,162.0,141.0,175.0
84,202.0,150.0,143.0,140.0,141.0,162.0,181.0
85,257.0,202.0,150.0,143.0,140.0,141.0,174.0
86,288.0,257.0,202.0,150.0,143.0,140.0,172.0
87,182.0,288.0,257.0,202.0,150.0,143.0,197.0
88,168.0,182.0,288.0,257.0,202.0,150.0,202.0
89,172.0,168.0,182.0,288.0,257.0,202.0,194.0
90,175.0,172.0,168.0,182.0,288.0,257.0,217.0
91,181.0,175.0,172.0,168.0,182.0,288.0,223.0
92,174.0,181.0,175.0,172.0,168.0,182.0,164.0
93,172.0,174.0,181.0,175.0,172.0,168.0,141.012
94,197.0,172.0,174.0,181.0,175.0,172.0,139.699
