,0,1,2,3,4,5,6
0,245.0,245.0,270.0,160.25424,144.74576,175.8125,171.0
1,316.0,245.0,245.0,270.0,160.25424,144.74576,155.0
2,370.0,316.0,245.0,245.0,270.0,160.25424,173.0
3,227.0,370.0,316.0,245.0,245.0,270.0,225.33735000000001
4,276.0,227.0,370.0,316.0,245.0,245.0,262.56627000000003
5,254.0,276.0,227.0,370.0,316.0,245.0,254.09638999999999
6,185.0,254.0,276.0,227.0,370.0,316.0,408.0
7,171.0,185.0,254.0,276.0,227.0,370.0,407.0
8,155.0,171.0,185.0,254.0,276.0,227.0,269.0
9,173.0,155.0,171.0,185.0,254.0,276.0,238.11235999999997
10,225.33735000000001,173.0,155.0,171.0,185.0,254.0,237.97754
11,262.56627000000003,225.33735000000001,173.0,155.0,171.0,185.0,245.91011999999998
12,254.09638999999999,262.56627000000003,225.33735000000001,173.0,155.0,171.0,194.0
13,408.0,254.09638999999999,262.56627000000003,225.33735000000001,173.0,155.0,165.0
14,407.0,408.0,254.09638999999999,262.56627000000003,225.33735000000001,173.0,247.0
15,269.0,407.0,408.0,254.09638999999999,262.56627000000003,225.33735000000001,319.0
16,238.11235999999997,269.0,407.0,408.0,254.09638999999999,262.56627000000003,280.0
17,237.97754,238.11235999999997,269.0,407.0,408.0,254.09638999999999,300.0
18,245.91011999999998,237.97754,238.11235999999997,269.0,407.0,408.0,466.0
19,194.0,245.91011999999998,237.97754,238.11235999999997,269.0,407.0,473.0
20,165.0,194.0,245.91011999999998,237.97754,238.11235999999997,269.0,253.0
21,247.0,165.0,194.0,245.91011999999998,237.97754,238.11235999999997,252.0
22,319.0,247.0,165.0,194.0,245.91011999999998,237.97754,269.0
23,280.0,319.0,247.0,165.0,194.0,245.91011999999998,228.0
24,300.0,280.0,319.0,247.0,165.0,194.0,194.0
25,466.0,300.0,280.0,319.0,247.0,165.0,180.0
26,473.0,466.0,300.0,280.0,319.0,247.0,194.0
27,253.0,473.0,466.0,300.0,280.0,319.0,289.0
28,252.0,253.0,473.0,466.0,300.0,280.0,281.0
29,269.0,252.0,253.0,473.0,466.0,300.0,284.0
30,228.0,269.0,252.0,253.0,473.0,466.0,379.0
31,194.0,228.0,269.0,252.0,253.0,473.0,399.0
32,180.0,194.0,228.0,269.0,252.0,253.0,266.0
33,194.0,180.0,194.0,228.0,269.0,252.0,304.0
34,289.0,194.0,180.0,194.0,228.0,269.0,318.0
35,281.0,289.0,194.0,180.0,194.0,228.0,278.0
36,284.0,281.0,289.0,194.0,180.0,194.0,186.0
37,379.0,284.0,281.0,289.0,194.0,180.0,175.0
38,399.0,379.0,284.0,281.0,289.0,194.0,275.0
39,266.0,399.0,379.0,284.0,281.0,289.0,360.0
40,304.0,266.0,399.0,379.0,284.0,281.0,301.0
41,318.0,304.0,266.0,399.0,379.0,284.0,278.0
42,278.0,318.0,304.0,266.0,399.0,379.0,372.0
43,186.0,278.0,318.0,304.0,266.0,399.0,333.0
44,175.0,186.0,278.0,318.0,304.0,266.0,204.0
45,275.0,175.0,186.0,278.0,318.0,304.0,251.0
46,360.0,275.0,175.0,186.0,278.0,318.0,330.0
47,301.0,360.0,275.0,175.0,186.0,278.0,261.0
48,278.0,301.0,360.0,275.0,175.0,186.0,147.0
49,372.0,278.0,301.0,360.0,275.0,175.0,138.0
50,333.0,372.0,278.0,301.0,360.0,275.0,186.0
51,204.0,333.0,372.0,278.0,301.0,360.0,270.0
52,251.0,204.0,333.0,372.0,278.0,301.0,239.0
53,330.0,251.0,204.0,333.0,372.0,278.0,175.0
54,261.0,330.0,251.0,204.0,333.0,372.0,455.0
55,147.0,261.0,330.0,251.0,204.0,333.0,383.0
56,138.0,147.0,261.0,330.0,251.0,204.0,209.0
57,186.0,138.0,147.0,261.0,330.0,251.0,217.0
58,270.0,186.0,138.0,147.0,261.0,330.0,212.0
59,239.0,270.0,186.0,138.0,147.0,261.0,235.0
60,175.0,239.0,270.0,186.0,138.0,147.0,120.0
61,455.0,175.0,239.0,270.0,186.0,138.0,101.0
62,383.0,455.0,175.0,239.0,270.0,186.0,212.0
63,209.0,383.0,455.0,175.0,239.0,270.0,188.0
64,217.0,209.0,383.0,455.0,175.0,239.0,192.0
65,212.0,217.0,209.0,383.0,455.0,175.0,201.0
66,235.0,212.0,217.0,209.0,383.0,455.0,315.0
67,120.0,235.0,212.0,217.0,209.0,383.0,219.0
68,101.0,120.0,235.0,212.0,217.0,209.0,156.0
69,212.0,101.0,120.0,235.0,212.0,217.0,186.0
70,188.0,212.0,101.0,120.0,235.0,212.0,246.0
71,192.0,188.0,212.0,101.0,120.0,235.0,270.0
72,201.0,192.0,188.0,212.0,101.0,120.0,218.0
73,315.0,201.0,192.0,188.0,212.0,101.0,197.0
74,219.0,315.0,201.0,192.0,188.0,212.0,228.0
75,156.0,219.0,315.0,201.0,192.0,188.0,206.0
76,186.0,156.0,219.0,315.0,201.0,192.0,179.0
77,246.0,186.0,156.0,219.0,315.0,201.0,213.0
78,270.0,246.0,186.0,156.0,219.0,315.0,309.0
79,218.0,270.0,246.0,186.0,156.0,219.0,263.0
80,197.0,218.0,270.0,246.0,186.0,156.0,164.0
81,228.0,197.0,218.0,270.0,246.0,186.0,180.0
82,206.0,228.0,197.0,218.0,270.0,246.0,263.0
83,179.0,206.0,228.0,197.0,218.0,270.0,192.0
84,213.0,179.0,206.0,228.0,197.0,218.0,210.0
85,309.0,213.0,179.0,206.0,228.0,197.0,200.0
86,263.0,309.0,213.0,179.0,206.0,228.0,208.0
87,164.0,263.0,309.0,213.0,179.0,206.0,227.0
88,180.0,164.0,263.0,309.0,213.0,179.0,188.0
89,263.0,180.0,164.0,263.0,309.0,213.0,163.0
90,192.0,263.0,180.0,164.0,263.0,309.0,243.0
91,210.0,192.0,263.0,180.0,164.0,263.0,280.0
92,200.0,210.0,192.0,263.0,180.0,164.0,160.0
93,208.0,200.0,210.0,192.0,263.0,180.0,195.25100000000003
94,227.0,208.0,200.0,210.0,192.0,263.0,259.26500000000004
95,188.0,227.0,208.0,200.0,210.0,192.0,222.29899999999998
