,0,1,2,3,4,5,6
0,218.0,162.0,179.0,255.0,228.0,245.0,206.0
1,204.0,218.0,162.0,179.0,255.0,228.0,184.0
2,204.0,204.0,218.0,162.0,179.0,255.0,203.0
3,198.0,204.0,204.0,218.0,162.0,179.0,199.0
4,204.0,198.0,204.0,204.0,218.0,162.0,206.0
5,199.0,204.0,198.0,204.0,204.0,218.0,399.0
6,203.0,199.0,204.0,198.0,204.0,204.0,415.0
7,206.0,203.0,199.0,204.0,198.0,204.0,282.0
8,184.0,206.0,203.0,199.0,204.0,198.0,191.0
9,203.0,184.0,206.0,203.0,199.0,204.0,196.0
10,199.0,203.0,184.0,206.0,203.0,199.0,190.0
11,206.0,199.0,203.0,184.0,206.0,203.0,196.0
12,399.0,206.0,199.0,203.0,184.0,206.0,198.0
13,415.0,399.0,206.0,199.0,203.0,184.0,182.0
14,282.0,415.0,399.0,206.0,199.0,203.0,198.0
15,191.0,282.0,415.0,399.0,206.0,199.0,190.0
16,196.0,191.0,282.0,415.0,399.0,206.0,192.0
17,190.0,196.0,191.0,282.0,415.0,399.0,245.0
18,196.0,190.0,196.0,191.0,282.0,415.0,198.0
19,198.0,196.0,190.0,196.0,191.0,282.0,373.0
20,182.0,198.0,196.0,190.0,196.0,191.0,186.0
21,198.0,182.0,198.0,196.0,190.0,196.0,193.0
22,190.0,198.0,182.0,198.0,196.0,190.0,217.0
23,192.0,190.0,198.0,182.0,198.0,196.0,212.0
24,245.0,192.0,190.0,198.0,182.0,198.0,198.0
25,198.0,245.0,192.0,190.0,198.0,182.0,183.0
26,373.0,198.0,245.0,192.0,190.0,198.0,201.0
27,186.0,373.0,198.0,245.0,192.0,190.0,175.0
28,193.0,186.0,373.0,198.0,245.0,192.0,165.0
29,217.0,193.0,186.0,373.0,198.0,245.0,206.0
30,212.0,217.0,193.0,186.0,373.0,198.0,220.0
31,198.0,212.0,217.0,193.0,186.0,373.0,319.0
32,183.0,198.0,212.0,217.0,193.0,186.0,171.0
33,201.0,183.0,198.0,212.0,217.0,193.0,200.0
34,175.0,201.0,183.0,198.0,212.0,217.0,210.0
35,165.0,175.0,201.0,183.0,198.0,212.0,227.0
36,206.0,165.0,175.0,201.0,183.0,198.0,225.0
37,220.0,206.0,165.0,175.0,201.0,183.0,197.0
38,319.0,220.0,206.0,165.0,175.0,201.0,197.0
39,171.0,319.0,220.0,206.0,165.0,175.0,188.0
40,200.0,171.0,319.0,220.0,206.0,165.0,197.0
41,210.0,200.0,171.0,319.0,220.0,206.0,218.0
42,227.0,210.0,200.0,171.0,319.0,220.0,230.0
43,225.0,227.0,210.0,200.0,171.0,319.0,274.0
44,197.0,225.0,227.0,210.0,200.0,171.0,176.0
45,197.0,197.0,225.0,227.0,210.0,200.0,197.0
46,188.0,197.0,197.0,225.0,227.0,210.0,210.0
47,197.0,188.0,197.0,197.0,225.0,227.0,232.0
48,218.0,197.0,188.0,197.0,197.0,225.0,224.0
49,230.0,218.0,197.0,188.0,197.0,197.0,192.0
50,274.0,230.0,218.0,197.0,188.0,197.0,215.0
51,176.0,274.0,230.0,218.0,197.0,188.0,188.0
52,197.0,176.0,274.0,230.0,218.0,197.0,187.0
53,210.0,197.0,176.0,274.0,230.0,218.0,247.0
54,232.0,210.0,197.0,176.0,274.0,230.0,499.0
55,224.0,232.0,210.0,197.0,176.0,274.0,405.0
56,192.0,224.0,232.0,210.0,197.0,176.0,327.0
57,215.0,192.0,224.0,232.0,210.0,197.0,212.0
58,188.0,215.0,192.0,224.0,232.0,210.0,218.0
59,187.0,188.0,215.0,192.0,224.0,232.0,229.0
60,247.0,187.0,188.0,215.0,192.0,224.0,237.0
61,499.0,247.0,187.0,188.0,215.0,192.0,204.0
62,405.0,499.0,247.0,187.0,188.0,215.0,238.0
63,327.0,405.0,499.0,247.0,187.0,188.0,199.0
64,212.0,327.0,405.0,499.0,247.0,187.0,210.0
65,218.0,212.0,327.0,405.0,499.0,247.0,253.0
66,229.0,218.0,212.0,327.0,405.0,499.0,342.0
67,237.0,229.0,218.0,212.0,327.0,405.0,271.0
68,204.0,237.0,229.0,218.0,212.0,327.0,214.0
69,238.0,204.0,237.0,229.0,218.0,212.0,221.0
70,199.0,238.0,204.0,237.0,229.0,218.0,229.0
71,210.0,199.0,238.0,204.0,237.0,229.0,252.0
72,253.0,210.0,199.0,238.0,204.0,237.0,259.0
73,342.0,253.0,210.0,199.0,238.0,204.0,211.0
74,271.0,342.0,253.0,210.0,199.0,238.0,205.0
75,214.0,271.0,342.0,253.0,210.0,199.0,212.0
76,221.0,214.0,271.0,342.0,253.0,210.0,202.0
77,229.0,221.0,214.0,271.0,342.0,253.0,258.0
78,252.0,229.0,221.0,214.0,271.0,342.0,320.0
79,259.0,252.0,229.0,221.0,214.0,271.0,345.0
80,211.0,259.0,252.0,229.0,221.0,214.0,209.0
81,205.0,211.0,259.0,252.0,229.0,221.0,221.0
82,212.0,205.0,211.0,259.0,252.0,229.0,278.0
83,202.0,212.0,205.0,211.0,259.0,252.0,337.0
84,258.0,202.0,212.0,205.0,211.0,259.0,259.0
85,320.0,258.0,202.0,212.0,205.0,211.0,212.0
86,345.0,320.0,258.0,202.0,212.0,205.0,238.0
87,209.0,345.0,320.0,258.0,202.0,212.0,183.0
88,221.0,209.0,345.0,320.0,258.0,202.0,183.0
89,278.0,221.0,209.0,345.0,320.0,258.0,222.0
90,337.0,278.0,221.0,209.0,345.0,320.0,281.0
91,259.0,337.0,278.0,221.0,209.0,345.0,349.0
92,212.0,259.0,337.0,278.0,221.0,209.0,193.0
93,238.0,212.0,259.0,337.0,278.0,221.0,184.382
