,0,1,2,3,4,5,6
0,216.13138999999998,214.26793999999998,205.25,212.09167000000002,191.56667,251.47234,223.33577000000002
1,223.33577000000002,216.13138999999998,214.26793999999998,205.25,212.09167000000002,191.56667,201.72263
2,223.33577000000002,223.33577000000002,216.13138999999998,214.26793999999998,205.25,212.09167000000002,223.33577000000002
3,216.13138999999998,223.33577000000002,223.33577000000002,216.13138999999998,214.26793999999998,205.25,216.13138999999998
4,223.33577000000002,216.13138999999998,223.33577000000002,223.33577000000002,216.13138999999998,214.26793999999998,223.33577000000002
5,216.13138999999998,223.33577000000002,216.13138999999998,223.33577000000002,223.33577000000002,216.13138999999998,216.13138999999998
6,223.33577000000002,216.13138999999998,223.33577000000002,216.13138999999998,223.33577000000002,223.33577000000002,223.33577000000002
7,223.33577000000002,223.33577000000002,216.13138999999998,223.33577000000002,216.13138999999998,223.33577000000002,223.33577000000002
8,201.72263,223.33577000000002,223.33577000000002,216.13138999999998,223.33577000000002,216.13138999999998,216.13138999999998
9,223.33577000000002,201.72263,223.33577000000002,223.33577000000002,216.13138999999998,223.33577000000002,223.33577000000002
10,216.13138999999998,223.33577000000002,201.72263,223.33577000000002,223.33577000000002,216.13138999999998,221.90511
11,223.33577000000002,216.13138999999998,223.33577000000002,201.72263,223.33577000000002,223.33577000000002,254.0
12,216.13138999999998,223.33577000000002,216.13138999999998,223.33577000000002,201.72263,223.33577000000002,243.0
13,223.33577000000002,216.13138999999998,223.33577000000002,216.13138999999998,223.33577000000002,201.72263,185.0
14,223.33577000000002,223.33577000000002,216.13138999999998,223.33577000000002,216.13138999999998,223.33577000000002,197.0
15,216.13138999999998,223.33577000000002,223.33577000000002,216.13138999999998,223.33577000000002,216.13138999999998,192.0
16,223.33577000000002,216.13138999999998,223.33577000000002,223.33577000000002,216.13138999999998,223.33577000000002,205.0
17,221.90511,223.33577000000002,216.13138999999998,223.33577000000002,223.33577000000002,216.13138999999998,225.0
18,254.0,221.90511,223.33577000000002,216.13138999999998,223.33577000000002,223.33577000000002,232.0
19,243.0,254.0,221.90511,223.33577000000002,216.13138999999998,223.33577000000002,233.0
