,0,1,2,3,4,5,6
0,286.0,310.0,299.0,333.0,342.16949,378.83051,372.0
1,349.0,286.0,310.0,299.0,333.0,342.16949,305.0
2,378.0,349.0,286.0,310.0,299.0,333.0,269.0
3,269.0,378.0,349.0,286.0,310.0,299.0,224.0
4,183.0,269.0,378.0,349.0,286.0,310.0,229.0
5,210.0,183.0,269.0,378.0,349.0,286.0,263.0
6,384.0,210.0,183.0,269.0,378.0,349.0,311.0
7,372.0,384.0,210.0,183.0,269.0,378.0,435.0
8,305.0,372.0,384.0,210.0,183.0,269.0,358.0
9,269.0,305.0,372.0,384.0,210.0,183.0,248.0
10,224.0,269.0,305.0,372.0,384.0,210.0,247.0
11,229.0,224.0,269.0,305.0,372.0,384.0,335.0
12,263.0,229.0,224.0,269.0,305.0,372.0,296.0
13,311.0,263.0,229.0,224.0,269.0,305.0,311.0
14,435.0,311.0,263.0,229.0,224.0,269.0,202.0
15,358.0,435.0,311.0,263.0,229.0,224.0,223.0
16,248.0,358.0,435.0,311.0,263.0,229.0,243.0
17,247.0,248.0,358.0,435.0,311.0,263.0,236.0
18,335.0,247.0,248.0,358.0,435.0,311.0,312.0
19,296.0,335.0,247.0,248.0,358.0,435.0,392.0
20,311.0,296.0,335.0,247.0,248.0,358.0,197.0
21,202.0,311.0,296.0,335.0,247.0,248.0,0.0
22,223.0,202.0,311.0,296.0,335.0,247.0,0.0
23,243.0,223.0,202.0,311.0,296.0,335.0,0.0
24,236.0,243.0,223.0,202.0,311.0,296.0,0.0
25,312.0,236.0,243.0,223.0,202.0,311.0,0.0
26,392.0,312.0,236.0,243.0,223.0,202.0,0.0
27,197.0,392.0,312.0,236.0,243.0,223.0,0.0
28,0.0,197.0,392.0,312.0,236.0,243.0,0.0
29,0.0,0.0,197.0,392.0,312.0,236.0,0.0
30,0.0,0.0,0.0,197.0,392.0,312.0,0.0
31,0.0,0.0,0.0,0.0,197.0,392.0,0.0
32,0.0,0.0,0.0,0.0,0.0,197.0,100.0
33,0.0,0.0,0.0,0.0,0.0,0.0,278.0
34,0.0,0.0,0.0,0.0,0.0,0.0,319.0
35,0.0,0.0,0.0,0.0,0.0,0.0,402.0
36,0.0,0.0,0.0,0.0,0.0,0.0,383.0
37,0.0,0.0,0.0,0.0,0.0,0.0,340.0
38,0.0,0.0,0.0,0.0,0.0,0.0,377.0
39,100.0,0.0,0.0,0.0,0.0,0.0,329.0
40,278.0,100.0,0.0,0.0,0.0,0.0,320.0
41,319.0,278.0,100.0,0.0,0.0,0.0,236.0
42,402.0,319.0,278.0,100.0,0.0,0.0,236.0
43,383.0,402.0,319.0,278.0,100.0,0.0,246.0
44,340.0,383.0,402.0,319.0,278.0,100.0,231.0
45,377.0,340.0,383.0,402.0,319.0,278.0,270.0
46,329.0,377.0,340.0,383.0,402.0,319.0,303.0
47,320.0,329.0,377.0,340.0,383.0,402.0,343.0
48,236.0,320.0,329.0,377.0,340.0,383.0,322.0
49,236.0,236.0,320.0,329.0,377.0,340.0,314.0
50,246.0,236.0,236.0,320.0,329.0,377.0,368.0
51,231.0,246.0,236.0,236.0,320.0,329.0,290.0
52,270.0,231.0,246.0,236.0,236.0,320.0,276.0
53,303.0,270.0,231.0,246.0,236.0,236.0,251.0
54,343.0,303.0,270.0,231.0,246.0,236.0,278.0
55,322.0,343.0,303.0,270.0,231.0,246.0,309.0
56,314.0,322.0,343.0,303.0,270.0,231.0,282.0
57,368.0,314.0,322.0,343.0,303.0,270.0,316.0
58,290.0,368.0,314.0,322.0,343.0,303.0,370.0
59,276.0,290.0,368.0,314.0,322.0,343.0,366.0
60,251.0,276.0,290.0,368.0,314.0,322.0,377.0
61,278.0,251.0,276.0,290.0,368.0,314.0,299.0
62,309.0,278.0,251.0,276.0,290.0,368.0,246.0
63,282.0,309.0,278.0,251.0,276.0,290.0,252.0
64,316.0,282.0,309.0,278.0,251.0,276.0,241.0
65,370.0,316.0,282.0,309.0,278.0,251.0,233.0
66,366.0,370.0,316.0,282.0,309.0,278.0,237.0
67,377.0,366.0,370.0,316.0,282.0,309.0,236.0
68,299.0,377.0,366.0,370.0,316.0,282.0,221.0
69,246.0,299.0,377.0,366.0,370.0,316.0,221.0
70,252.0,246.0,299.0,377.0,366.0,370.0,210.0
71,241.0,252.0,246.0,299.0,377.0,366.0,275.0
72,233.0,241.0,252.0,246.0,299.0,377.0,225.0
73,237.0,233.0,241.0,252.0,246.0,299.0,195.0
74,236.0,237.0,233.0,241.0,252.0,246.0,247.0
75,221.0,236.0,237.0,233.0,241.0,252.0,179.0
76,221.0,221.0,236.0,237.0,233.0,241.0,206.0
77,210.0,221.0,221.0,236.0,237.0,233.0,206.0
78,275.0,210.0,221.0,221.0,236.0,237.0,276.0
79,225.0,275.0,210.0,221.0,221.0,236.0,334.0
80,195.0,225.0,275.0,210.0,221.0,221.0,213.0
81,247.0,195.0,225.0,275.0,210.0,221.0,196.0
82,179.0,247.0,195.0,225.0,275.0,210.0,224.0
83,206.0,179.0,247.0,195.0,225.0,275.0,254.0
84,206.0,206.0,179.0,247.0,195.0,225.0,235.0
85,276.0,206.0,206.0,179.0,247.0,195.0,227.0
86,334.0,276.0,206.0,206.0,179.0,247.0,218.0
87,213.0,334.0,276.0,206.0,206.0,179.0,200.0
88,196.0,213.0,334.0,276.0,206.0,206.0,226.0
89,224.0,196.0,213.0,334.0,276.0,206.0,241.0
90,254.0,224.0,196.0,213.0,334.0,276.0,303.0
91,235.0,254.0,224.0,196.0,213.0,334.0,309.0
92,227.0,235.0,254.0,224.0,196.0,213.0,240.0
93,218.0,227.0,235.0,254.0,224.0,196.0,245.217
94,200.0,218.0,227.0,235.0,254.0,224.0,239.492
95,226.0,200.0,218.0,227.0,235.0,254.0,311.82500000000005
