,0,1,2,3,4,5,6
0,-595.0,-455.0,-383.0,-129.0,-9.0,228.0,43.61016999999997
1,-562.0,-595.0,-455.0,-383.0,-129.0,-9.0,39.38983000000002
2,-545.0,-562.0,-595.0,-455.0,-383.0,-129.0,-404.77869
3,-166.22951,-545.0,-562.0,-595.0,-455.0,-383.0,-391.72131
4,-171.77049,-166.22951,-545.0,-562.0,-595.0,-455.0,-404.77869
5,61.0,-171.77049,-166.22951,-545.0,-562.0,-595.0,-391.72131
6,115.0,61.0,-171.77049,-166.22951,-545.0,-562.0,-544.0
7,43.61016999999997,115.0,61.0,-171.77049,-166.22951,-545.0,-492.0
8,39.38983000000002,43.61016999999997,115.0,61.0,-171.77049,-166.22951,-379.0
9,-404.77869,39.38983000000002,43.61016999999997,115.0,61.0,-171.77049,-159.0
10,-391.72131,-404.77869,39.38983000000002,43.61016999999997,115.0,61.0,43.278690000000005
11,-404.77869,-391.72131,-404.77869,39.38983000000002,43.61016999999997,115.0,44.721309999999995
12,-391.72131,-404.77869,-391.72131,-404.77869,39.38983000000002,43.61016999999997,65.0
13,-544.0,-391.72131,-404.77869,-391.72131,-404.77869,39.38983000000002,46.0
14,-492.0,-544.0,-391.72131,-404.77869,-391.72131,-404.77869,-328.29507
15,-379.0,-492.0,-544.0,-391.72131,-404.77869,-391.72131,-317.70493
16,-159.0,-379.0,-492.0,-544.0,-391.72131,-404.77869,-619.9999999999999
17,43.278690000000005,-159.0,-379.0,-492.0,-544.0,-391.72131,-600.0000000000001
18,44.721309999999995,43.278690000000005,-159.0,-379.0,-492.0,-544.0,-606.0
19,65.0,44.721309999999995,43.278690000000005,-159.0,-379.0,-492.0,-573.0
20,46.0,65.0,44.721309999999995,43.278690000000005,-159.0,-379.0,-418.15999999999997
21,-328.29507,46.0,65.0,44.721309999999995,43.278690000000005,-159.0,-205.09328
22,-317.70493,-328.29507,46.0,65.0,44.721309999999995,43.278690000000005,-14.795999999999992
23,-619.9999999999999,-317.70493,-328.29507,46.0,65.0,44.721309999999995,136.576
24,-600.0000000000001,-619.9999999999999,-317.70493,-328.29507,46.0,65.0,99.86399999999999
25,-606.0,-600.0000000000001,-619.9999999999999,-317.70493,-328.29507,46.0,-51.968
26,-573.0,-606.0,-600.0000000000001,-619.9999999999999,-317.70493,-328.29507,-263.20799999999997
27,-418.15999999999997,-573.0,-606.0,-600.0000000000001,-619.9999999999999,-317.70493,-441.232
