,0,1,2,3,4,5,6
0,233.0,124.0,121.0,159.0,194.90909,221.63189,374.0
1,365.0,233.0,124.0,121.0,159.0,194.90909,321.0
2,380.0,365.0,233.0,124.0,121.0,159.0,320.0
3,172.0,380.0,365.0,233.0,124.0,121.0,209.0
4,169.0,172.0,380.0,365.0,233.0,124.0,225.0
5,172.0,169.0,172.0,380.0,365.0,233.0,326.0
6,289.0,172.0,169.0,172.0,380.0,365.0,454.0
7,374.0,289.0,172.0,169.0,172.0,380.0,469.0
8,321.0,374.0,289.0,172.0,169.0,172.0,322.0
9,320.0,321.0,374.0,289.0,172.0,169.0,234.0
10,209.0,320.0,321.0,374.0,289.0,172.0,234.0
11,225.0,209.0,320.0,321.0,374.0,289.0,327.0
12,326.0,225.0,209.0,320.0,321.0,374.0,366.0
13,454.0,326.0,225.0,209.0,320.0,321.0,294.0
14,469.0,454.0,326.0,225.0,209.0,320.0,195.0
15,322.0,469.0,454.0,326.0,225.0,209.0,180.0
16,234.0,322.0,469.0,454.0,326.0,225.0,176.0
17,234.0,234.0,322.0,469.0,454.0,326.0,343.0
18,327.0,234.0,234.0,322.0,469.0,454.0,529.0
19,366.0,327.0,234.0,234.0,322.0,469.0,495.0
20,294.0,366.0,327.0,234.0,234.0,322.0,290.0
21,195.0,294.0,366.0,327.0,234.0,234.0,235.0
22,180.0,195.0,294.0,366.0,327.0,234.0,204.0
23,176.0,180.0,195.0,294.0,366.0,327.0,339.0
24,343.0,176.0,180.0,195.0,294.0,366.0,336.0
25,529.0,343.0,176.0,180.0,195.0,294.0,392.0
26,495.0,529.0,343.0,176.0,180.0,195.0,367.0
27,290.0,495.0,529.0,343.0,176.0,180.0,253.0
28,235.0,290.0,495.0,529.0,343.0,176.0,257.0
29,204.0,235.0,290.0,495.0,529.0,343.0,310.0
30,339.0,204.0,235.0,290.0,495.0,529.0,406.0
31,336.0,339.0,204.0,235.0,290.0,495.0,493.0
32,392.0,336.0,339.0,204.0,235.0,290.0,230.0
33,367.0,392.0,336.0,339.0,204.0,235.0,263.0
34,253.0,367.0,392.0,336.0,339.0,204.0,268.0
35,257.0,253.0,367.0,392.0,336.0,339.0,136.0
36,310.0,257.0,253.0,367.0,392.0,336.0,0.0
37,406.0,310.0,257.0,253.0,367.0,392.0,0.0
38,493.0,406.0,310.0,257.0,253.0,367.0,1.0
39,230.0,493.0,406.0,310.0,257.0,253.0,17.0
40,263.0,230.0,493.0,406.0,310.0,257.0,17.0
41,268.0,263.0,230.0,493.0,406.0,310.0,3.0
42,136.0,268.0,263.0,230.0,493.0,406.0,27.0
43,0.0,136.0,268.0,263.0,230.0,493.0,3.0
44,0.0,0.0,136.0,268.0,263.0,230.0,5.0
45,1.0,0.0,0.0,136.0,268.0,263.0,36.0
46,17.0,1.0,0.0,0.0,136.0,268.0,3.0
47,17.0,17.0,1.0,0.0,0.0,136.0,75.0
48,3.0,17.0,17.0,1.0,0.0,0.0,188.0
