,0m,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,0,1,2,3,4,5,6,7,8,9,10,11,12
0,443.58152083333334,442.0633697916667,440.3125,438.546875,435.6770833333333,430.6354166666667,427.2552083333333,422.4895833333333,418.7239583333333,415.515625,411.96875,408.20098041666665,425.0,408.0,370.0,337.0,425.0,418.0,352.0,359.0,409.0,458.0,430.0,462.58824,526.0
1,443.58152083333334,442.0633697916667,440.3125,438.546875,435.6770833333333,430.6354166666667,427.2552083333333,422.4895833333333,418.7239583333333,415.515625,411.96875,408.20098041666665,526.0,425.0,408.0,370.0,337.0,425.0,418.0,352.0,359.0,409.0,458.0,430.0,477.0
2,443.58152083333334,442.0633697916667,440.3125,438.546875,435.6770833333333,430.6354166666667,427.2552083333333,422.4895833333333,418.7239583333333,415.515625,411.96875,408.20098041666665,477.0,526.0,425.0,408.0,370.0,337.0,425.0,418.0,352.0,359.0,409.0,458.0,536.0
3,443.58152083333334,442.0633697916667,440.3125,438.546875,435.6770833333333,430.6354166666667,427.2552083333333,422.4895833333333,418.7239583333333,415.515625,411.96875,408.20098041666665,536.0,477.0,526.0,425.0,408.0,370.0,337.0,425.0,418.0,352.0,359.0,409.0,472.0
4,443.58152083333334,442.0633697916667,440.3125,438.546875,435.6770833333333,430.6354166666667,427.2552083333333,422.4895833333333,418.7239583333333,415.515625,411.96875,408.20098041666665,472.0,536.0,477.0,526.0,425.0,408.0,370.0,337.0,425.0,418.0,352.0,359.0,428.0
5,443.58152083333334,442.0633697916667,440.3125,438.546875,435.6770833333333,430.6354166666667,427.2552083333333,422.4895833333333,418.7239583333333,415.515625,411.96875,408.20098041666665,428.0,472.0,536.0,477.0,526.0,425.0,408.0,370.0,337.0,425.0,418.0,352.0,370.0
6,443.58152083333334,442.0633697916667,440.3125,438.546875,435.6770833333333,430.6354166666667,427.2552083333333,422.4895833333333,418.7239583333333,415.515625,411.96875,408.20098041666665,370.0,428.0,472.0,536.0,477.0,526.0,425.0,408.0,370.0,337.0,425.0,418.0,401.0
7,443.58152083333334,442.0633697916667,440.3125,438.546875,435.6770833333333,430.6354166666667,427.2552083333333,422.4895833333333,418.7239583333333,415.515625,411.96875,408.20098041666665,401.0,370.0,428.0,472.0,536.0,477.0,526.0,425.0,408.0,370.0,337.0,425.0,412.0
8,443.58152083333334,442.0633697916667,440.3125,438.546875,435.6770833333333,430.6354166666667,427.2552083333333,422.4895833333333,418.7239583333333,415.515625,411.96875,408.20098041666665,412.0,401.0,370.0,428.0,472.0,536.0,477.0,526.0,425.0,408.0,370.0,337.0,390.0
9,443.58152083333334,442.0633697916667,440.3125,438.546875,435.6770833333333,430.6354166666667,427.2552083333333,422.4895833333333,418.7239583333333,415.515625,411.96875,408.20098041666665,390.0,412.0,401.0,370.0,428.0,472.0,536.0,477.0,526.0,425.0,408.0,370.0,464.0
10,443.58152083333334,442.0633697916667,440.3125,438.546875,435.6770833333333,430.6354166666667,427.2552083333333,422.4895833333333,418.7239583333333,415.515625,411.96875,408.20098041666665,464.0,390.0,412.0,401.0,370.0,428.0,472.0,536.0,477.0,526.0,425.0,408.0,491.0
11,443.58152083333334,442.0633697916667,440.3125,438.546875,435.6770833333333,430.6354166666667,427.2552083333333,422.4895833333333,418.7239583333333,415.515625,411.96875,408.20098041666665,491.0,464.0,390.0,412.0,401.0,370.0,428.0,472.0,536.0,477.0,526.0,425.0,492.0
12,443.58152083333334,442.0633697916667,440.3125,438.546875,435.6770833333333,430.6354166666667,427.2552083333333,422.4895833333333,418.7239583333333,415.515625,411.96875,408.20098041666665,492.0,491.0,464.0,390.0,412.0,401.0,370.0,428.0,472.0,536.0,477.0,526.0,468.0
13,443.58152083333334,442.0633697916667,440.3125,438.546875,435.6770833333333,430.6354166666667,427.2552083333333,422.4895833333333,418.7239583333333,415.515625,411.96875,408.20098041666665,468.0,492.0,491.0,464.0,390.0,412.0,401.0,370.0,428.0,472.0,536.0,477.0,436.0
14,443.58152083333334,442.0633697916667,440.3125,438.546875,435.6770833333333,430.6354166666667,427.2552083333333,422.4895833333333,418.7239583333333,415.515625,411.96875,408.20098041666665,436.0,468.0,492.0,491.0,464.0,390.0,412.0,401.0,370.0,428.0,472.0,536.0,479.0
15,443.58152083333334,442.0633697916667,440.3125,438.546875,435.6770833333333,430.6354166666667,427.2552083333333,422.4895833333333,418.7239583333333,415.515625,411.96875,408.20098041666665,479.0,436.0,468.0,492.0,491.0,464.0,390.0,412.0,401.0,370.0,428.0,472.0,464.0
16,443.58152083333334,442.0633697916667,440.3125,438.546875,435.6770833333333,430.6354166666667,427.2552083333333,422.4895833333333,418.7239583333333,415.515625,411.96875,408.20098041666665,464.0,479.0,436.0,468.0,492.0,491.0,464.0,390.0,412.0,401.0,370.0,428.0,426.0
17,443.58152083333334,442.0633697916667,440.3125,438.546875,435.6770833333333,430.6354166666667,427.2552083333333,422.4895833333333,418.7239583333333,415.515625,411.96875,408.20098041666665,426.0,464.0,479.0,436.0,468.0,492.0,491.0,464.0,390.0,412.0,401.0,370.0,409.0
18,443.58152083333334,442.0633697916667,440.3125,438.546875,435.6770833333333,430.6354166666667,427.2552083333333,422.4895833333333,418.7239583333333,415.515625,411.96875,408.20098041666665,409.0,426.0,464.0,479.0,436.0,468.0,492.0,491.0,464.0,390.0,412.0,401.0,447.0
19,443.58152083333334,442.0633697916667,440.3125,438.546875,435.6770833333333,430.6354166666667,427.2552083333333,422.4895833333333,418.7239583333333,415.515625,411.96875,408.20098041666665,447.0,409.0,426.0,464.0,479.0,436.0,468.0,492.0,491.0,464.0,390.0,412.0,460.0
20,443.58152083333334,442.0633697916667,440.3125,438.546875,435.6770833333333,430.6354166666667,427.2552083333333,422.4895833333333,418.7239583333333,415.515625,411.96875,408.20098041666665,460.0,447.0,409.0,426.0,464.0,479.0,436.0,468.0,492.0,491.0,464.0,390.0,431.0
