,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
33,274.0,450.0,442.0,374.0,327.0,344.0,489.0,518.0,553.0,567.0,327.0,304.0,171.0,288.0,358.0,279.0,260.0,255.0,240.0,252.0,240.0,270.0,281.0,256.0,265.0,261.0,1186.0,869.0,719.0,785.0,954.0,1075.0,1226.0,948.0,1315.0,1409.0,1293.0,1116.0,1375.0,111.0,113.0,114.0,110.0,114.0,103.0,90.0,53.0,56.0,63.0,66.0,77.0,104.0,316.0,263.0,278.0,307.0,342.0,369.0,553.0,544.0,603.0,604.0,583.0,603.0,370.0,2071.0,2307.0,2207.0,1695.0,375.0,820.0,1324.0,662.0,1536.0,1790.0,1789.0,1943.0,2017.0
34,171.0,274.0,450.0,442.0,374.0,327.0,344.0,489.0,518.0,553.0,567.0,327.0,230.0,261.0,288.0,358.0,279.0,260.0,255.0,240.0,252.0,240.0,270.0,281.0,256.0,255.0,1375.0,1186.0,869.0,719.0,785.0,954.0,1075.0,1226.0,948.0,1315.0,1409.0,1293.0,1272.0,104.0,111.0,113.0,114.0,110.0,114.0,103.0,90.0,53.0,56.0,63.0,66.0,85.0,370.0,316.0,263.0,278.0,307.0,342.0,369.0,553.0,544.0,603.0,604.0,583.0,395.0,2017.0,2071.0,2307.0,2207.0,1695.0,375.0,820.0,1324.0,662.0,1536.0,1790.0,1789.0,1818.0
35,230.0,171.0,274.0,450.0,442.0,374.0,327.0,344.0,489.0,518.0,553.0,567.0,320.0,255.0,261.0,288.0,358.0,279.0,260.0,255.0,240.0,252.0,240.0,270.0,281.0,284.0,1272.0,1375.0,1186.0,869.0,719.0,785.0,954.0,1075.0,1226.0,948.0,1315.0,1409.0,1717.0,85.0,104.0,111.0,113.0,114.0,110.0,114.0,103.0,90.0,53.0,56.0,63.0,76.0,395.0,370.0,316.0,263.0,278.0,307.0,342.0,369.0,553.0,544.0,603.0,604.0,426.0,1818.0,2017.0,2071.0,2307.0,2207.0,1695.0,375.0,820.0,1324.0,662.0,1536.0,1790.0,2017.0
36,320.0,230.0,171.0,274.0,450.0,442.0,374.0,327.0,344.0,489.0,518.0,553.0,362.0,284.0,255.0,261.0,288.0,358.0,279.0,260.0,255.0,240.0,252.0,240.0,270.0,259.0,1717.0,1272.0,1375.0,1186.0,869.0,719.0,785.0,954.0,1075.0,1226.0,948.0,1315.0,1568.0,76.0,85.0,104.0,111.0,113.0,114.0,110.0,114.0,103.0,90.0,53.0,56.0,79.0,426.0,395.0,370.0,316.0,263.0,278.0,307.0,342.0,369.0,553.0,544.0,603.0,427.0,2017.0,1818.0,2017.0,2071.0,2307.0,2207.0,1695.0,375.0,820.0,1324.0,662.0,1536.0,2354.0
37,362.0,320.0,230.0,171.0,274.0,450.0,442.0,374.0,327.0,344.0,489.0,518.0,309.0,259.0,284.0,255.0,261.0,288.0,358.0,279.0,260.0,255.0,240.0,252.0,240.0,250.0,1568.0,1717.0,1272.0,1375.0,1186.0,869.0,719.0,785.0,954.0,1075.0,1226.0,948.0,1281.0,79.0,76.0,85.0,104.0,111.0,113.0,114.0,110.0,114.0,103.0,90.0,53.0,69.0,427.0,426.0,395.0,370.0,316.0,263.0,278.0,307.0,342.0,369.0,553.0,544.0,409.0,2354.0,2017.0,1818.0,2017.0,2071.0,2307.0,2207.0,1695.0,375.0,820.0,1324.0,662.0,2249.0
38,309.0,362.0,320.0,230.0,171.0,274.0,450.0,442.0,374.0,327.0,344.0,489.0,473.0,250.0,259.0,284.0,255.0,261.0,288.0,358.0,279.0,260.0,255.0,240.0,252.0,282.0,1281.0,1568.0,1717.0,1272.0,1375.0,1186.0,869.0,719.0,785.0,954.0,1075.0,1226.0,1329.0,69.0,79.0,76.0,85.0,104.0,111.0,113.0,114.0,110.0,114.0,103.0,90.0,74.0,409.0,427.0,426.0,395.0,370.0,316.0,263.0,278.0,307.0,342.0,369.0,553.0,428.0,2249.0,2354.0,2017.0,1818.0,2017.0,2071.0,2307.0,2207.0,1695.0,375.0,820.0,1324.0,2338.0
39,473.0,309.0,362.0,320.0,230.0,171.0,274.0,450.0,442.0,374.0,327.0,344.0,388.0,282.0,250.0,259.0,284.0,255.0,261.0,288.0,358.0,279.0,260.0,255.0,240.0,243.0,1329.0,1281.0,1568.0,1717.0,1272.0,1375.0,1186.0,869.0,719.0,785.0,954.0,1075.0,909.0,74.0,69.0,79.0,76.0,85.0,104.0,111.0,113.0,114.0,110.0,114.0,103.0,78.0,428.0,409.0,427.0,426.0,395.0,370.0,316.0,263.0,278.0,307.0,342.0,369.0,377.0,2338.0,2249.0,2354.0,2017.0,1818.0,2017.0,2071.0,2307.0,2207.0,1695.0,375.0,820.0,1418.0
40,388.0,473.0,309.0,362.0,320.0,230.0,171.0,274.0,450.0,442.0,374.0,327.0,403.0,243.0,282.0,250.0,259.0,284.0,255.0,261.0,288.0,358.0,279.0,260.0,255.0,267.0,909.0,1329.0,1281.0,1568.0,1717.0,1272.0,1375.0,1186.0,869.0,719.0,785.0,954.0,827.0,78.0,74.0,69.0,79.0,76.0,85.0,104.0,111.0,113.0,114.0,110.0,114.0,72.0,377.0,428.0,409.0,427.0,426.0,395.0,370.0,316.0,263.0,278.0,307.0,342.0,384.0,1418.0,2338.0,2249.0,2354.0,2017.0,1818.0,2017.0,2071.0,2307.0,2207.0,1695.0,375.0,1408.0
41,403.0,388.0,473.0,309.0,362.0,320.0,230.0,171.0,274.0,450.0,442.0,374.0,369.0,267.0,243.0,282.0,250.0,259.0,284.0,255.0,261.0,288.0,358.0,279.0,260.0,263.0,827.0,909.0,1329.0,1281.0,1568.0,1717.0,1272.0,1375.0,1186.0,869.0,719.0,785.0,913.0,72.0,78.0,74.0,69.0,79.0,76.0,85.0,104.0,111.0,113.0,114.0,110.0,67.0,384.0,377.0,428.0,409.0,427.0,426.0,395.0,370.0,316.0,263.0,278.0,307.0,265.0,1408.0,1418.0,2338.0,2249.0,2354.0,2017.0,1818.0,2017.0,2071.0,2307.0,2207.0,1695.0,1894.0
42,369.0,403.0,388.0,473.0,309.0,362.0,320.0,230.0,171.0,274.0,450.0,442.0,428.0,263.0,267.0,243.0,282.0,250.0,259.0,284.0,255.0,261.0,288.0,358.0,279.0,295.0,913.0,827.0,909.0,1329.0,1281.0,1568.0,1717.0,1272.0,1375.0,1186.0,869.0,719.0,845.0,67.0,72.0,78.0,74.0,69.0,79.0,76.0,85.0,104.0,111.0,113.0,114.0,115.0,265.0,384.0,377.0,428.0,409.0,427.0,426.0,395.0,370.0,316.0,263.0,278.0,211.0,1894.0,1408.0,1418.0,2338.0,2249.0,2354.0,2017.0,1818.0,2017.0,2071.0,2307.0,2207.0,2354.0
43,428.0,369.0,403.0,388.0,473.0,309.0,362.0,320.0,230.0,171.0,274.0,450.0,481.0,295.0,263.0,267.0,243.0,282.0,250.0,259.0,284.0,255.0,261.0,288.0,358.0,343.0,845.0,913.0,827.0,909.0,1329.0,1281.0,1568.0,1717.0,1272.0,1375.0,1186.0,869.0,835.0,115.0,67.0,72.0,78.0,74.0,69.0,79.0,76.0,85.0,104.0,111.0,113.0,117.0,211.0,265.0,384.0,377.0,428.0,409.0,427.0,426.0,395.0,370.0,316.0,263.0,171.0,2354.0,1894.0,1408.0,1418.0,2338.0,2249.0,2354.0,2017.0,1818.0,2017.0,2071.0,2307.0,1910.0
44,481.0,428.0,369.0,403.0,388.0,473.0,309.0,362.0,320.0,230.0,171.0,274.0,370.0,343.0,295.0,263.0,267.0,243.0,282.0,250.0,259.0,284.0,255.0,261.0,288.0,285.0,835.0,845.0,913.0,827.0,909.0,1329.0,1281.0,1568.0,1717.0,1272.0,1375.0,1186.0,798.0,117.0,115.0,67.0,72.0,78.0,74.0,69.0,79.0,76.0,85.0,104.0,111.0,115.0,171.0,211.0,265.0,384.0,377.0,428.0,409.0,427.0,426.0,395.0,370.0,316.0,288.0,1910.0,2354.0,1894.0,1408.0,1418.0,2338.0,2249.0,2354.0,2017.0,1818.0,2017.0,2071.0,1876.0
45,370.0,481.0,428.0,369.0,403.0,388.0,473.0,309.0,362.0,320.0,230.0,171.0,405.0,285.0,343.0,295.0,263.0,267.0,243.0,282.0,250.0,259.0,284.0,255.0,261.0,276.0,798.0,835.0,845.0,913.0,827.0,909.0,1329.0,1281.0,1568.0,1717.0,1272.0,1375.0,1206.0,115.0,117.0,115.0,67.0,72.0,78.0,74.0,69.0,79.0,76.0,85.0,104.0,114.0,288.0,171.0,211.0,265.0,384.0,377.0,428.0,409.0,427.0,426.0,395.0,370.0,315.0,1876.0,1910.0,2354.0,1894.0,1408.0,1418.0,2338.0,2249.0,2354.0,2017.0,1818.0,2017.0,2118.0
46,405.0,370.0,481.0,428.0,369.0,403.0,388.0,473.0,309.0,362.0,320.0,230.0,340.0,276.0,285.0,343.0,295.0,263.0,267.0,243.0,282.0,250.0,259.0,284.0,255.0,301.0,1206.0,798.0,835.0,845.0,913.0,827.0,909.0,1329.0,1281.0,1568.0,1717.0,1272.0,1147.0,114.0,115.0,117.0,115.0,67.0,72.0,78.0,74.0,69.0,79.0,76.0,85.0,63.0,315.0,288.0,171.0,211.0,265.0,384.0,377.0,428.0,409.0,427.0,426.0,395.0,310.0,2118.0,1876.0,1910.0,2354.0,1894.0,1408.0,1418.0,2338.0,2249.0,2354.0,2017.0,1818.0,1795.0
47,340.0,405.0,370.0,481.0,428.0,369.0,403.0,388.0,473.0,309.0,362.0,320.0,429.0,301.0,276.0,285.0,343.0,295.0,263.0,267.0,243.0,282.0,250.0,259.0,284.0,288.0,1147.0,1206.0,798.0,835.0,845.0,913.0,827.0,909.0,1329.0,1281.0,1568.0,1717.0,1356.0,63.0,114.0,115.0,117.0,115.0,67.0,72.0,78.0,74.0,69.0,79.0,76.0,61.0,310.0,315.0,288.0,171.0,211.0,265.0,384.0,377.0,428.0,409.0,427.0,426.0,404.0,1795.0,2118.0,1876.0,1910.0,2354.0,1894.0,1408.0,1418.0,2338.0,2249.0,2354.0,2017.0,1784.0
48,429.0,340.0,405.0,370.0,481.0,428.0,369.0,403.0,388.0,473.0,309.0,362.0,505.0,288.0,301.0,276.0,285.0,343.0,295.0,263.0,267.0,243.0,282.0,250.0,259.0,273.0,1356.0,1147.0,1206.0,798.0,835.0,845.0,913.0,827.0,909.0,1329.0,1281.0,1568.0,1232.0,61.0,63.0,114.0,115.0,117.0,115.0,67.0,72.0,78.0,74.0,69.0,79.0,64.0,404.0,310.0,315.0,288.0,171.0,211.0,265.0,384.0,377.0,428.0,409.0,427.0,433.0,1784.0,1795.0,2118.0,1876.0,1910.0,2354.0,1894.0,1408.0,1418.0,2338.0,2249.0,2354.0,2138.0
49,505.0,429.0,340.0,405.0,370.0,481.0,428.0,369.0,403.0,388.0,473.0,309.0,507.0,273.0,288.0,301.0,276.0,285.0,343.0,295.0,263.0,267.0,243.0,282.0,250.0,354.0,1232.0,1356.0,1147.0,1206.0,798.0,835.0,845.0,913.0,827.0,909.0,1329.0,1281.0,1145.0,64.0,61.0,63.0,114.0,115.0,117.0,115.0,67.0,72.0,78.0,74.0,69.0,50.0,433.0,404.0,310.0,315.0,288.0,171.0,211.0,265.0,384.0,377.0,428.0,409.0,386.0,2138.0,1784.0,1795.0,2118.0,1876.0,1910.0,2354.0,1894.0,1408.0,1418.0,2338.0,2249.0,1664.0
50,507.0,505.0,429.0,340.0,405.0,370.0,481.0,428.0,369.0,403.0,388.0,473.0,477.0,354.0,273.0,288.0,301.0,276.0,285.0,343.0,295.0,263.0,267.0,243.0,282.0,375.0,1145.0,1232.0,1356.0,1147.0,1206.0,798.0,835.0,845.0,913.0,827.0,909.0,1329.0,1142.0,50.0,64.0,61.0,63.0,114.0,115.0,117.0,115.0,67.0,72.0,78.0,74.0,68.0,386.0,433.0,404.0,310.0,315.0,288.0,171.0,211.0,265.0,384.0,377.0,428.0,355.0,1664.0,2138.0,1784.0,1795.0,2118.0,1876.0,1910.0,2354.0,1894.0,1408.0,1418.0,2338.0,1228.0
51,477.0,507.0,505.0,429.0,340.0,405.0,370.0,481.0,428.0,369.0,403.0,388.0,363.0,375.0,354.0,273.0,288.0,301.0,276.0,285.0,343.0,295.0,263.0,267.0,243.0,314.0,1142.0,1145.0,1232.0,1356.0,1147.0,1206.0,798.0,835.0,845.0,913.0,827.0,909.0,1000.0,68.0,50.0,64.0,61.0,63.0,114.0,115.0,117.0,115.0,67.0,72.0,78.0,87.0,355.0,386.0,433.0,404.0,310.0,315.0,288.0,171.0,211.0,265.0,384.0,377.0,262.0,1228.0,1664.0,2138.0,1784.0,1795.0,2118.0,1876.0,1910.0,2354.0,1894.0,1408.0,1418.0,987.0
52,363.0,477.0,507.0,505.0,429.0,340.0,405.0,370.0,481.0,428.0,369.0,403.0,366.0,314.0,375.0,354.0,273.0,288.0,301.0,276.0,285.0,343.0,295.0,263.0,267.0,268.0,1000.0,1142.0,1145.0,1232.0,1356.0,1147.0,1206.0,798.0,835.0,845.0,913.0,827.0,701.0,87.0,68.0,50.0,64.0,61.0,63.0,114.0,115.0,117.0,115.0,67.0,72.0,76.0,262.0,355.0,386.0,433.0,404.0,310.0,315.0,288.0,171.0,211.0,265.0,384.0,268.0,987.0,1228.0,1664.0,2138.0,1784.0,1795.0,2118.0,1876.0,1910.0,2354.0,1894.0,1408.0,1257.0
53,366.0,363.0,477.0,507.0,505.0,429.0,340.0,405.0,370.0,481.0,428.0,369.0,363.0,268.0,314.0,375.0,354.0,273.0,288.0,301.0,276.0,285.0,343.0,295.0,263.0,249.0,701.0,1000.0,1142.0,1145.0,1232.0,1356.0,1147.0,1206.0,798.0,835.0,845.0,913.0,756.0,76.0,87.0,68.0,50.0,64.0,61.0,63.0,114.0,115.0,117.0,115.0,67.0,12.0,268.0,262.0,355.0,386.0,433.0,404.0,310.0,315.0,288.0,171.0,211.0,265.0,236.0,1257.0,987.0,1228.0,1664.0,2138.0,1784.0,1795.0,2118.0,1876.0,1910.0,2354.0,1894.0,1856.0
54,363.0,366.0,363.0,477.0,507.0,505.0,429.0,340.0,405.0,370.0,481.0,428.0,448.0,249.0,268.0,314.0,375.0,354.0,273.0,288.0,301.0,276.0,285.0,343.0,295.0,526.0,756.0,701.0,1000.0,1142.0,1145.0,1232.0,1356.0,1147.0,1206.0,798.0,835.0,845.0,754.0,12.0,76.0,87.0,68.0,50.0,64.0,61.0,63.0,114.0,115.0,117.0,115.0,218.0,236.0,268.0,262.0,355.0,386.0,433.0,404.0,310.0,315.0,288.0,171.0,211.0,225.0,1856.0,1257.0,987.0,1228.0,1664.0,2138.0,1784.0,1795.0,2118.0,1876.0,1910.0,2354.0,2216.0
55,448.0,363.0,366.0,363.0,477.0,507.0,505.0,429.0,340.0,405.0,370.0,481.0,449.0,526.0,249.0,268.0,314.0,375.0,354.0,273.0,288.0,301.0,276.0,285.0,343.0,534.0,754.0,756.0,701.0,1000.0,1142.0,1145.0,1232.0,1356.0,1147.0,1206.0,798.0,835.0,851.0,218.0,12.0,76.0,87.0,68.0,50.0,64.0,61.0,63.0,114.0,115.0,117.0,129.0,225.0,236.0,268.0,262.0,355.0,386.0,433.0,404.0,310.0,315.0,288.0,171.0,203.0,2216.0,1856.0,1257.0,987.0,1228.0,1664.0,2138.0,1784.0,1795.0,2118.0,1876.0,1910.0,1505.0
56,449.0,448.0,363.0,366.0,363.0,477.0,507.0,505.0,429.0,340.0,405.0,370.0,415.0,534.0,526.0,249.0,268.0,314.0,375.0,354.0,273.0,288.0,301.0,276.0,285.0,16.0,851.0,754.0,756.0,701.0,1000.0,1142.0,1145.0,1232.0,1356.0,1147.0,1206.0,798.0,1032.0,129.0,218.0,12.0,76.0,87.0,68.0,50.0,64.0,61.0,63.0,114.0,115.0,220.0,203.0,225.0,236.0,268.0,262.0,355.0,386.0,433.0,404.0,310.0,315.0,288.0,226.0,1505.0,2216.0,1856.0,1257.0,987.0,1228.0,1664.0,2138.0,1784.0,1795.0,2118.0,1876.0,2028.0
57,415.0,449.0,448.0,363.0,366.0,363.0,477.0,507.0,505.0,429.0,340.0,405.0,116.0,16.0,534.0,526.0,249.0,268.0,314.0,375.0,354.0,273.0,288.0,301.0,276.0,12.0,1032.0,851.0,754.0,756.0,701.0,1000.0,1142.0,1145.0,1232.0,1356.0,1147.0,1206.0,1254.0,220.0,129.0,218.0,12.0,76.0,87.0,68.0,50.0,64.0,61.0,63.0,114.0,236.0,226.0,203.0,225.0,236.0,268.0,262.0,355.0,386.0,433.0,404.0,310.0,315.0,258.0,2028.0,1505.0,2216.0,1856.0,1257.0,987.0,1228.0,1664.0,2138.0,1784.0,1795.0,2118.0,1982.0
58,116.0,415.0,449.0,448.0,363.0,366.0,363.0,477.0,507.0,505.0,429.0,340.0,8.0,12.0,16.0,534.0,526.0,249.0,268.0,314.0,375.0,354.0,273.0,288.0,301.0,13.0,1254.0,1032.0,851.0,754.0,756.0,701.0,1000.0,1142.0,1145.0,1232.0,1356.0,1147.0,1297.0,236.0,220.0,129.0,218.0,12.0,76.0,87.0,68.0,50.0,64.0,61.0,63.0,193.0,258.0,226.0,203.0,225.0,236.0,268.0,262.0,355.0,386.0,433.0,404.0,310.0,313.0,1982.0,2028.0,1505.0,2216.0,1856.0,1257.0,987.0,1228.0,1664.0,2138.0,1784.0,1795.0,2154.0
59,8.0,116.0,415.0,449.0,448.0,363.0,366.0,363.0,477.0,507.0,505.0,429.0,49.0,13.0,12.0,16.0,534.0,526.0,249.0,268.0,314.0,375.0,354.0,273.0,288.0,13.0,1297.0,1254.0,1032.0,851.0,754.0,756.0,701.0,1000.0,1142.0,1145.0,1232.0,1356.0,1358.0,193.0,236.0,220.0,129.0,218.0,12.0,76.0,87.0,68.0,50.0,64.0,61.0,61.0,313.0,258.0,226.0,203.0,225.0,236.0,268.0,262.0,355.0,386.0,433.0,404.0,377.0,2154.0,1982.0,2028.0,1505.0,2216.0,1856.0,1257.0,987.0,1228.0,1664.0,2138.0,1784.0,2272.0
60,49.0,8.0,116.0,415.0,449.0,448.0,363.0,366.0,363.0,477.0,507.0,505.0,18.0,13.0,13.0,12.0,16.0,534.0,526.0,249.0,268.0,314.0,375.0,354.0,273.0,13.0,1358.0,1297.0,1254.0,1032.0,851.0,754.0,756.0,701.0,1000.0,1142.0,1145.0,1232.0,1348.0,61.0,193.0,236.0,220.0,129.0,218.0,12.0,76.0,87.0,68.0,50.0,64.0,166.0,377.0,313.0,258.0,226.0,203.0,225.0,236.0,268.0,262.0,355.0,386.0,433.0,364.0,2272.0,2154.0,1982.0,2028.0,1505.0,2216.0,1856.0,1257.0,987.0,1228.0,1664.0,2138.0,2181.0
61,18.0,49.0,8.0,116.0,415.0,449.0,448.0,363.0,366.0,363.0,477.0,507.0,67.0,13.0,13.0,13.0,12.0,16.0,534.0,526.0,249.0,268.0,314.0,375.0,354.0,13.0,1348.0,1358.0,1297.0,1254.0,1032.0,851.0,754.0,756.0,701.0,1000.0,1142.0,1145.0,1178.0,166.0,61.0,193.0,236.0,220.0,129.0,218.0,12.0,76.0,87.0,68.0,50.0,152.0,364.0,377.0,313.0,258.0,226.0,203.0,225.0,236.0,268.0,262.0,355.0,386.0,354.0,2181.0,2272.0,2154.0,1982.0,2028.0,1505.0,2216.0,1856.0,1257.0,987.0,1228.0,1664.0,2351.0
62,67.0,18.0,49.0,8.0,116.0,415.0,449.0,448.0,363.0,366.0,363.0,477.0,34.0,13.0,13.0,13.0,13.0,12.0,16.0,534.0,526.0,249.0,268.0,314.0,375.0,12.0,1178.0,1348.0,1358.0,1297.0,1254.0,1032.0,851.0,754.0,756.0,701.0,1000.0,1142.0,1146.0,152.0,166.0,61.0,193.0,236.0,220.0,129.0,218.0,12.0,76.0,87.0,68.0,197.0,354.0,364.0,377.0,313.0,258.0,226.0,203.0,225.0,236.0,268.0,262.0,355.0,383.0,2351.0,2181.0,2272.0,2154.0,1982.0,2028.0,1505.0,2216.0,1856.0,1257.0,987.0,1228.0,1777.0
63,34.0,67.0,18.0,49.0,8.0,116.0,415.0,449.0,448.0,363.0,366.0,363.0,16.0,12.0,13.0,13.0,13.0,13.0,12.0,16.0,534.0,526.0,249.0,268.0,314.0,15.0,1146.0,1178.0,1348.0,1358.0,1297.0,1254.0,1032.0,851.0,754.0,756.0,701.0,1000.0,986.0,197.0,152.0,166.0,61.0,193.0,236.0,220.0,129.0,218.0,12.0,76.0,87.0,211.0,383.0,354.0,364.0,377.0,313.0,258.0,226.0,203.0,225.0,236.0,268.0,262.0,290.0,1777.0,2351.0,2181.0,2272.0,2154.0,1982.0,2028.0,1505.0,2216.0,1856.0,1257.0,987.0,1967.0
64,16.0,34.0,67.0,18.0,49.0,8.0,116.0,415.0,449.0,448.0,363.0,366.0,48.0,15.0,12.0,13.0,13.0,13.0,13.0,12.0,16.0,534.0,526.0,249.0,268.0,14.0,986.0,1146.0,1178.0,1348.0,1358.0,1297.0,1254.0,1032.0,851.0,754.0,756.0,701.0,895.0,211.0,197.0,152.0,166.0,61.0,193.0,236.0,220.0,129.0,218.0,12.0,76.0,228.0,290.0,383.0,354.0,364.0,377.0,313.0,258.0,226.0,203.0,225.0,236.0,268.0,278.0,1967.0,1777.0,2351.0,2181.0,2272.0,2154.0,1982.0,2028.0,1505.0,2216.0,1856.0,1257.0,2064.0
65,48.0,16.0,34.0,67.0,18.0,49.0,8.0,116.0,415.0,449.0,448.0,363.0,74.0,14.0,15.0,12.0,13.0,13.0,13.0,13.0,12.0,16.0,534.0,526.0,249.0,33.0,895.0,986.0,1146.0,1178.0,1348.0,1358.0,1297.0,1254.0,1032.0,851.0,754.0,756.0,786.0,228.0,211.0,197.0,152.0,166.0,61.0,193.0,236.0,220.0,129.0,218.0,12.0,222.0,278.0,290.0,383.0,354.0,364.0,377.0,313.0,258.0,226.0,203.0,225.0,236.0,247.0,2064.0,1967.0,1777.0,2351.0,2181.0,2272.0,2154.0,1982.0,2028.0,1505.0,2216.0,1856.0,2042.0
66,74.0,48.0,16.0,34.0,67.0,18.0,49.0,8.0,116.0,415.0,449.0,448.0,112.0,33.0,14.0,15.0,12.0,13.0,13.0,13.0,13.0,12.0,16.0,534.0,526.0,169.0,786.0,895.0,986.0,1146.0,1178.0,1348.0,1358.0,1297.0,1254.0,1032.0,851.0,754.0,792.0,222.0,228.0,211.0,197.0,152.0,166.0,61.0,193.0,236.0,220.0,129.0,218.0,222.0,247.0,278.0,290.0,383.0,354.0,364.0,377.0,313.0,258.0,226.0,203.0,225.0,141.0,2042.0,2064.0,1967.0,1777.0,2351.0,2181.0,2272.0,2154.0,1982.0,2028.0,1505.0,2216.0,2671.0
67,112.0,74.0,48.0,16.0,34.0,67.0,18.0,49.0,8.0,116.0,415.0,449.0,242.0,169.0,33.0,14.0,15.0,12.0,13.0,13.0,13.0,13.0,12.0,16.0,534.0,13.0,792.0,786.0,895.0,986.0,1146.0,1178.0,1348.0,1358.0,1297.0,1254.0,1032.0,851.0,919.0,222.0,222.0,228.0,211.0,197.0,152.0,166.0,61.0,193.0,236.0,220.0,129.0,151.0,141.0,247.0,278.0,290.0,383.0,354.0,364.0,377.0,313.0,258.0,226.0,203.0,193.0,2671.0,2042.0,2064.0,1967.0,1777.0,2351.0,2181.0,2272.0,2154.0,1982.0,2028.0,1505.0,2102.0
68,242.0,112.0,74.0,48.0,16.0,34.0,67.0,18.0,49.0,8.0,116.0,415.0,50.0,13.0,169.0,33.0,14.0,15.0,12.0,13.0,13.0,13.0,13.0,12.0,16.0,19.0,919.0,792.0,786.0,895.0,986.0,1146.0,1178.0,1348.0,1358.0,1297.0,1254.0,1032.0,1068.0,151.0,222.0,222.0,228.0,211.0,197.0,152.0,166.0,61.0,193.0,236.0,220.0,91.0,193.0,141.0,247.0,278.0,290.0,383.0,354.0,364.0,377.0,313.0,258.0,226.0,172.0,2102.0,2671.0,2042.0,2064.0,1967.0,1777.0,2351.0,2181.0,2272.0,2154.0,1982.0,2028.0,2433.0
69,50.0,242.0,112.0,74.0,48.0,16.0,34.0,67.0,18.0,49.0,8.0,116.0,32.0,19.0,13.0,169.0,33.0,14.0,15.0,12.0,13.0,13.0,13.0,13.0,12.0,16.0,1068.0,919.0,792.0,786.0,895.0,986.0,1146.0,1178.0,1348.0,1358.0,1297.0,1254.0,1263.0,91.0,151.0,222.0,222.0,228.0,211.0,197.0,152.0,166.0,61.0,193.0,236.0,23.0,172.0,193.0,141.0,247.0,278.0,290.0,383.0,354.0,364.0,377.0,313.0,258.0,223.0,2433.0,2102.0,2671.0,2042.0,2064.0,1967.0,1777.0,2351.0,2181.0,2272.0,2154.0,1982.0,1973.0
70,32.0,50.0,242.0,112.0,74.0,48.0,16.0,34.0,67.0,18.0,49.0,8.0,34.0,16.0,19.0,13.0,169.0,33.0,14.0,15.0,12.0,13.0,13.0,13.0,13.0,13.0,1263.0,1068.0,919.0,792.0,786.0,895.0,986.0,1146.0,1178.0,1348.0,1358.0,1297.0,1306.0,23.0,91.0,151.0,222.0,222.0,228.0,211.0,197.0,152.0,166.0,61.0,193.0,160.0,223.0,172.0,193.0,141.0,247.0,278.0,290.0,383.0,354.0,364.0,377.0,313.0,204.0,1973.0,2433.0,2102.0,2671.0,2042.0,2064.0,1967.0,1777.0,2351.0,2181.0,2272.0,2154.0,2152.0
71,34.0,32.0,50.0,242.0,112.0,74.0,48.0,16.0,34.0,67.0,18.0,49.0,31.0,13.0,16.0,19.0,13.0,169.0,33.0,14.0,15.0,12.0,13.0,13.0,13.0,13.0,1306.0,1263.0,1068.0,919.0,792.0,786.0,895.0,986.0,1146.0,1178.0,1348.0,1358.0,1398.0,160.0,23.0,91.0,151.0,222.0,222.0,228.0,211.0,197.0,152.0,166.0,61.0,179.0,204.0,223.0,172.0,193.0,141.0,247.0,278.0,290.0,383.0,354.0,364.0,377.0,298.0,2152.0,1973.0,2433.0,2102.0,2671.0,2042.0,2064.0,1967.0,1777.0,2351.0,2181.0,2272.0,2249.0
72,31.0,34.0,32.0,50.0,242.0,112.0,74.0,48.0,16.0,34.0,67.0,18.0,69.0,13.0,13.0,16.0,19.0,13.0,169.0,33.0,14.0,15.0,12.0,13.0,13.0,26.0,1398.0,1306.0,1263.0,1068.0,919.0,792.0,786.0,895.0,986.0,1146.0,1178.0,1348.0,1380.0,179.0,160.0,23.0,91.0,151.0,222.0,222.0,228.0,211.0,197.0,152.0,166.0,172.0,298.0,204.0,223.0,172.0,193.0,141.0,247.0,278.0,290.0,383.0,354.0,364.0,270.0,2249.0,2152.0,1973.0,2433.0,2102.0,2671.0,2042.0,2064.0,1967.0,1777.0,2351.0,2181.0,1934.0
73,69.0,31.0,34.0,32.0,50.0,242.0,112.0,74.0,48.0,16.0,34.0,67.0,33.0,26.0,13.0,13.0,16.0,19.0,13.0,169.0,33.0,14.0,15.0,12.0,13.0,13.0,1380.0,1398.0,1306.0,1263.0,1068.0,919.0,792.0,786.0,895.0,986.0,1146.0,1178.0,1158.0,172.0,179.0,160.0,23.0,91.0,151.0,222.0,222.0,228.0,211.0,197.0,152.0,164.0,270.0,298.0,204.0,223.0,172.0,193.0,141.0,247.0,278.0,290.0,383.0,354.0,709.0,1934.0,2249.0,2152.0,1973.0,2433.0,2102.0,2671.0,2042.0,2064.0,1967.0,1777.0,2351.0,2079.0
